°üÃø¼Ò¸í:ÅÂ¾È,,,,,,,,,,,,,
À§µµ:36.9130555555556,,,,,,,,,,,,,
°æµµ:126.238888888889,,,,,,,,,,,,,
°üÃø½Ã°£,Á¶À§(cm),¼ö¿Â(¡É),¿°ºÐ(PSU),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-01 4:38,189,-,-,-,-,-,-,1.5,¼­ºÏ¼­,300,14.6,1010.1,-
2024-06-01 4:39,189,-,-,-,-,-,-,1.3,¼­ºÏ¼­,290,14.6,1010.1,-
2024-06-01 4:40,189,-,-,-,-,-,-,1,¼­ºÏ¼­,292,14.6,1010.1,-
2024-06-01 4:41,189,-,-,-,-,-,-,1.5,¼­ºÏ¼­,296,14.6,1010.1,-
2024-06-01 4:42,189,-,-,-,-,-,-,1.6,¼­ºÏ¼­,300,14.6,1010.1,-
2024-06-01 4:43,188,-,-,-,-,-,-,1.5,ºÏ¼­,309,14.6,1010.1,-
2024-06-01 4:44,189,-,-,-,-,-,-,2.1,ºÏ¼­,311,14.6,1010.1,-
2024-06-01 4:45,188,-,-,-,-,-,-,1.8,¼­ºÏ¼­,301,14.6,1010.1,-
2024-06-01 4:46,188,-,-,-,-,-,-,2.1,ºÏ¼­,308,14.6,1010.1,-
2024-06-01 4:47,188,-,-,-,-,-,-,1.1,ºÏ¼­,310,14.6,1010.1,-
2024-06-01 4:48,188,-,-,-,-,-,-,1.3,¼­ºÏ¼­,301,14.6,1010.1,-
2024-06-01 4:49,188,-,-,-,-,-,-,1.1,¼­ºÏ¼­,298,14.6,1010.1,-
2024-06-01 4:50,188,-,-,-,-,-,-,1.1,¼­ºÏ¼­,294,14.6,1010.1,-
2024-06-01 4:51,188,-,-,-,-,-,-,1.3,¼­,280,14.6,1010.1,-
2024-06-01 4:52,188,-,-,-,-,-,-,0.9,¼­ºÏ¼­,293,14.6,1010.2,-
2024-06-01 4:53,188,-,-,-,-,-,-,0.9,¼­ºÏ¼­,295,14.7,1010.2,-
2024-06-01 4:54,188,-,-,-,-,-,-,0.8,¼­ºÏ¼­,294,14.7,1010.2,-
2024-06-01 4:55,188,-,-,-,-,-,-,0.7,¼­ºÏ¼­,297,14.7,1010.2,-
2024-06-01 4:56,188,-,-,-,-,-,-,1.2,¼­,276,14.7,1010.2,-
2024-06-01 4:57,189,-,-,-,-,-,-,0.6,¼­,263,14.7,1010.2,-
2024-06-01 4:58,189,-,-,-,-,-,-,0.8,¼­ºÏ¼­,302,14.7,1010.2,-
2024-06-01 4:59,189,-,-,-,-,-,-,0.4,¼­ºÏ¼­,284,14.8,1010.2,-
2024-06-01 5:00,189,-,-,-,-,-,-,0,¼­³²¼­,245,14.7,1010.2,-
2024-06-01 5:01,189,-,-,-,-,-,-,0.6,¼­ºÏ¼­,297,14.7,1010.3,-
2024-06-01 5:02,190,-,-,-,-,-,-,0.8,¼­ºÏ¼­,292,14.7,1010.3,-
2024-06-01 5:03,190,-,-,-,-,-,-,0.6,¼­ºÏ¼­,287,14.7,1010.3,-
2024-06-01 5:04,190,-,-,-,-,-,-,0.2,¼­,263,14.7,1010.3,-
2024-06-01 5:05,190,-,-,-,-,-,-,0.4,¼­,272,14.7,1010.3,-
2024-06-01 5:06,191,-,-,-,-,-,-,0.8,¼­ºÏ¼­,283,14.7,1010.3,-
2024-06-01 5:07,191,-,-,-,-,-,-,0.5,¼­ºÏ¼­,287,14.7,1010.3,-
2024-06-01 5:08,191,-,-,-,-,-,-,0.9,¼­,278,14.7,1010.3,-
2024-06-01 5:09,191,-,-,-,-,-,-,1,¼­ºÏ¼­,294,14.7,1010.3,-
2024-06-01 5:10,191,-,-,-,-,-,-,0.7,¼­,272,14.7,1010.3,-
2024-06-01 5:11,191,-,-,-,-,-,-,1.1,¼­,271,14.7,1010.3,-
2024-06-01 5:12,191,-,-,-,-,-,-,0.9,¼­,275,14.8,1010.3,-
2024-06-01 5:13,191,-,-,-,-,-,-,0.5,¼­ºÏ¼­,282,14.7,1010.3,-
2024-06-01 5:14,192,-,-,-,-,-,-,0.6,¼­,271,14.7,1010.3,-
2024-06-01 5:15,192,-,-,-,-,-,-,0.7,¼­,265,14.7,1010.3,-
2024-06-01 5:16,192,-,-,-,-,-,-,0.8,¼­,261,14.7,1010.4,-
2024-06-01 5:17,192,-,-,-,-,-,-,0.5,¼­³²¼­,257,14.7,1010.4,-
2024-06-01 5:18,192,-,-,-,-,-,-,0.6,¼­,272,14.7,1010.4,-
2024-06-01 5:19,193,-,-,-,-,-,-,0.7,¼­³²¼­,242,14.7,1010.4,-
2024-06-01 5:20,193,-,-,-,-,-,-,0.9,¼­ºÏ¼­,283,14.7,1010.5,-
2024-06-01 5:21,193,-,-,-,-,-,-,0.3,¼­,270,14.7,1010.5,-
2024-06-01 5:22,193,-,-,-,-,-,-,0.2,¼­,260,14.7,1010.5,-
2024-06-01 5:23,193,-,-,-,-,-,-,0.4,¼­,262,14.7,1010.5,-
2024-06-01 5:24,193,-,-,-,-,-,-,0.5,¼­,272,14.7,1010.6,-
2024-06-01 5:25,193,-,-,-,-,-,-,0.3,¼­³²¼­,246,14.7,1010.6,-
2024-06-01 5:26,194,-,-,-,-,-,-,0.8,¼­³²¼­,244,14.7,1010.6,-
2024-06-01 5:27,194,-,-,-,-,-,-,0.8,¼­³²¼­,239,14.6,1010.6,-
2024-06-01 5:28,195,-,-,-,-,-,-,0.6,¼­³²¼­,240,14.7,1010.6,-
2024-06-01 5:29,195,-,-,-,-,-,-,0.8,¼­³²¼­,243,14.7,1010.6,-
2024-06-01 5:30,196,-,-,-,-,-,-,0.8,¼­³²¼­,245,14.7,1010.6,-
2024-06-01 5:31,196,-,-,-,-,-,-,0.6,³²¼­,236,14.6,1010.6,-
2024-06-01 5:32,196,-,-,-,-,-,-,0.3,³²¼­,224,14.7,1010.6,-
2024-06-01 5:33,197,-,-,-,-,-,-,0.6,³²¼­,233,14.7,1010.6,-
2024-06-01 5:34,197,-,-,-,-,-,-,0.7,¼­,259,14.7,1010.6,-
2024-06-01 5:35,198,-,-,-,-,-,-,0.9,¼­,266,14.8,1010.6,-
2024-06-01 5:36,198,-,-,-,-,-,-,0.5,¼­,270,14.7,1010.6,-
2024-06-01 5:37,199,-,-,-,-,-,-,0.3,¼­³²¼­,252,14.8,1010.6,-
2024-06-01 5:38,199,-,-,-,-,-,-,0.5,³²¼­,236,14.8,1010.6,-
2024-06-01 5:39,200,-,-,-,-,-,-,0.8,¼­³²¼­,237,14.8,1010.6,-
2024-06-01 5:40,202,-,-,-,-,-,-,0.6,¼­³²¼­,249,14.8,1010.6,-
2024-06-01 5:41,203,-,-,-,-,-,-,0.6,¼­,266,14.8,1010.7,-
2024-06-01 5:42,204,-,-,-,-,-,-,0.6,¼­³²¼­,248,14.9,1010.7,-
2024-06-01 5:43,205,-,-,-,-,-,-,0.9,¼­³²¼­,254,14.9,1010.7,-
2024-06-01 5:44,206,-,-,-,-,-,-,0.9,¼­,279,14.9,1010.7,-
2024-06-01 5:45,206,-,-,-,-,-,-,0.5,³²¼­,231,14.9,1010.7,-
2024-06-01 5:46,207,-,-,-,-,-,-,0.7,³²¼­,229,14.9,1010.7,-
2024-06-01 5:47,207,-,-,-,-,-,-,1.1,¼­,261,14.9,1010.7,-
2024-06-01 5:48,208,-,-,-,-,-,-,1.2,¼­,273,14.9,1010.7,-
2024-06-01 5:49,208,-,-,-,-,-,-,0.9,¼­³²¼­,257,15,1010.7,-
2024-06-01 5:50,210,-,-,-,-,-,-,0.5,¼­³²¼­,245,15,1010.7,-
2024-06-01 5:51,211,-,-,-,-,-,-,0.3,¼­,265,14.9,1010.7,-
2024-06-01 5:52,213,-,-,-,-,-,-,0.6,¼­ºÏ¼­,283,15,1010.7,-
2024-06-01 5:53,213,-,-,-,-,-,-,0.8,¼­,276,15,1010.7,-
2024-06-01 5:54,214,-,-,-,-,-,-,0.8,¼­ºÏ¼­,282,15,1010.7,-
2024-06-01 5:55,214,-,-,-,-,-,-,2,¼­ºÏ¼­,287,15,1010.7,-
2024-06-01 5:56,215,-,-,-,-,-,-,1.8,¼­ºÏ¼­,282,15,1010.7,-
2024-06-01 5:57,216,-,-,-,-,-,-,0.7,¼­,275,15.1,1010.7,-
2024-06-01 5:58,217,-,-,-,-,-,-,1.1,¼­ºÏ¼­,293,15,1010.7,-
2024-06-01 5:59,217,-,-,-,-,-,-,1.5,ºÏ¼­,308,15,1010.7,-
2024-06-01 6:00,218,-,-,-,-,-,-,1.3,¼­ºÏ¼­,287,15.1,1010.7,-
2024-06-01 6:01,219,-,-,-,-,-,-,1,ºÏ¼­,312,15.1,1010.7,-
2024-06-01 6:02,220,-,-,-,-,-,-,0.3,¼­,266,15,1010.7,-
2024-06-01 6:03,221,-,-,-,-,-,-,1.1,ºÏ¼­,316,15.1,1010.7,-
2024-06-01 6:04,222,-,-,-,-,-,-,0.4,¼­ºÏ¼­,287,15,1010.7,-
2024-06-01 6:05,222,-,-,-,-,-,-,0.5,¼­ºÏ¼­,284,15.1,1010.7,-
2024-06-01 6:06,223,-,-,-,-,-,-,1.2,ºÏ¼­,307,15.1,1010.7,-
2024-06-01 6:07,224,-,-,-,-,-,-,1.8,ºÏ¼­,309,15,1010.8,-
2024-06-01 6:08,225,-,-,-,-,-,-,2.2,ºÏ¼­,307,15,1010.8,-
2024-06-01 6:09,226,-,-,-,-,-,-,2.3,ºÏ¼­,312,15,1010.7,-
2024-06-01 6:10,226,-,-,-,-,-,-,2.1,ºÏ¼­,310,15,1010.7,-
2024-06-01 6:11,227,-,-,-,-,-,-,1.1,¼­ºÏ¼­,291,15.1,1010.8,-
2024-06-01 6:12,228,-,-,-,-,-,-,0.8,¼­ºÏ¼­,284,15.1,1010.8,-
2024-06-01 6:13,230,-,-,-,-,-,-,0.9,¼­ºÏ¼­,286,15.1,1010.8,-
2024-06-01 6:14,231,-,-,-,-,-,-,1.2,¼­,274,15.1,1010.8,-
2024-06-01 6:15,232,-,-,-,-,-,-,0.5,ºÏ¼­,317,15.1,1010.8,-
2024-06-01 6:16,234,-,-,-,-,-,-,2.7,ºÏ¼­,321,15.1,1010.8,-
2024-06-01 6:17,234,-,-,-,-,-,-,3.3,ºÏ¼­,323,15.2,1010.8,-
2024-06-01 6:18,235,-,-,-,-,-,-,3.4,ºÏ¼­,313,15.3,1010.8,-
2024-06-01 6:19,236,-,-,-,-,-,-,3.1,ºÏ¼­,316,15.3,1010.9,-
2024-06-01 6:20,237,-,-,-,-,-,-,2.8,ºÏ¼­,312,15.2,1010.9,-
2024-06-01 6:21,239,-,-,-,-,-,-,2.4,ºÏ¼­,309,15.2,1010.9,-
2024-06-01 6:22,239,-,-,-,-,-,-,1,¼­ºÏ¼­,292,15.2,1010.9,-
2024-06-01 6:23,241,-,-,-,-,-,-,1,¼­ºÏ¼­,300,15.2,1010.9,-
2024-06-01 6:24,242,-,-,-,-,-,-,0.8,ºÏ¼­,314,15.2,1011,-
2024-06-01 6:25,244,-,-,-,-,-,-,0.6,¼­ºÏ¼­,288,15.2,1011,-
2024-06-01 6:26,245,-,-,-,-,-,-,1.3,¼­ºÏ¼­,300,15.2,1011,-
2024-06-01 6:27,246,-,-,-,-,-,-,1.7,ºÏ¼­,305,15.2,1011,-
2024-06-01 6:28,247,-,-,-,-,-,-,1.1,¼­ºÏ¼­,294,15.2,1011,-
2024-06-01 6:29,249,-,-,-,-,-,-,0.5,¼­,278,15.1,1011,-
2024-06-01 6:30,250,-,-,-,-,-,-,0.5,¼­,271,15.1,1011,-
2024-06-01 6:31,251,-,-,-,-,-,-,0.6,¼­,273,15.2,1011,-
2024-06-01 6:32,252,-,-,-,-,-,-,0.7,¼­ºÏ¼­,291,15.2,1011,-
2024-06-01 6:33,253,-,-,-,-,-,-,1,¼­ºÏ¼­,295,15.1,1011,-
2024-06-01 6:34,254,-,-,-,-,-,-,1.1,¼­ºÏ¼­,284,15.1,1011,-
2024-06-01 6:35,255,-,-,-,-,-,-,1,¼­,277,15.1,1011,-
2024-06-01 6:36,257,-,-,-,-,-,-,1.8,ºÏ¼­,315,15.1,1011.1,-
2024-06-01 6:37,258,-,-,-,-,-,-,2.3,ºÏ¼­,317,15.2,1011.1,-
2024-06-01 6:38,260,-,-,-,-,-,-,1.3,¼­ºÏ¼­,294,15.1,1011.1,-
2024-06-01 6:39,261,-,-,-,-,-,-,1.3,ºÏ¼­,309,15.2,1011.1,-
2024-06-01 6:40,262,-,-,-,-,-,-,1.9,¼­ºÏ¼­,296,15.2,1011.2,-
2024-06-01 6:41,263,-,-,-,-,-,-,1.7,¼­ºÏ¼­,285,15.3,1011.1,-
2024-06-01 6:42,265,-,-,-,-,-,-,1.6,¼­ºÏ¼­,297,15.3,1011.1,-
2024-06-01 6:43,267,-,-,-,-,-,-,1.8,¼­ºÏ¼­,284,15.3,1011.1,-
2024-06-01 6:44,268,-,-,-,-,-,-,1.8,¼­ºÏ¼­,287,15.3,1011.2,-
2024-06-01 6:45,270,-,-,-,-,-,-,1.2,¼­ºÏ¼­,297,15.3,1011.2,-
2024-06-01 6:46,271,-,-,-,-,-,-,1.4,¼­ºÏ¼­,292,15.3,1011.1,-
2024-06-01 6:47,273,-,-,-,-,-,-,2.2,¼­ºÏ¼­,285,15.3,1011.1,-
2024-06-01 6:48,274,-,-,-,-,-,-,1.8,¼­,271,15.3,1011.1,-
2024-06-01 6:49,276,-,-,-,-,-,-,1.9,¼­,279,15.3,1011.1,-
2024-06-01 6:50,278,-,-,-,-,-,-,2,¼­,281,15.3,1011.1,-
2024-06-01 6:51,279,-,-,-,-,-,-,2.3,¼­,279,15.3,1011.1,-
2024-06-01 6:52,280,-,-,-,-,-,-,2,¼­,276,15.3,1011.1,-
2024-06-01 6:53,282,-,-,-,-,-,-,2,¼­,276,15.3,1011.1,-
2024-06-01 6:54,283,-,-,-,-,-,-,1.5,¼­,276,15.3,1011.1,-
2024-06-01 6:55,284,-,-,-,-,-,-,2,¼­,275,15.3,1011.1,-
2024-06-01 6:56,286,-,-,-,-,-,-,1.6,¼­ºÏ¼­,283,15.4,1011.1,-
2024-06-01 6:57,288,-,-,-,-,-,-,1.5,¼­,279,15.4,1011.2,-
2024-06-01 6:58,290,-,-,-,-,-,-,2.1,¼­,278,15.4,1011.2,-
2024-06-01 6:59,292,-,-,-,-,-,-,1,¼­,265,15.4,1011.2,-
2024-06-01 7:00,293,-,-,-,-,-,-,0.9,¼­,268,15.4,1011.2,-
2024-06-01 7:01,295,-,-,-,-,-,-,1.4,¼­,274,15.5,1011.2,-
2024-06-01 7:02,297,-,-,-,-,-,-,1.7,¼­ºÏ¼­,287,15.5,1011.2,-
2024-06-01 7:03,298,-,-,-,-,-,-,1.5,¼­ºÏ¼­,289,15.5,1011.2,-
2024-06-01 7:04,299,-,-,-,-,-,-,0.7,¼­ºÏ¼­,290,15.5,1011.2,-
2024-06-01 7:05,300,-,-,-,-,-,-,0.6,¼­ºÏ¼­,285,15.5,1011.2,-
2024-06-01 7:06,301,-,-,-,-,-,-,0.4,¼­,271,15.5,1011.2,-
2024-06-01 7:07,303,-,-,-,-,-,-,1.3,¼­,275,15.6,1011.3,-
2024-06-01 7:08,305,-,-,-,-,-,-,1.1,¼­,272,15.6,1011.3,-
2024-06-01 7:09,307,-,-,-,-,-,-,0.5,¼­,279,15.6,1011.3,-
2024-06-01 7:10,310,-,-,-,-,-,-,1.3,¼­,273,15.6,1011.3,-
2024-06-01 7:11,312,-,-,-,-,-,-,1,¼­,269,15.6,1011.3,-
2024-06-01 7:12,313,-,-,-,-,-,-,0.8,¼­,275,15.6,1011.2,-
2024-06-01 7:13,313,-,-,-,-,-,-,0.6,¼­,261,15.6,1011.2,-
2024-06-01 7:14,315,-,-,-,-,-,-,1.3,¼­ºÏ¼­,282,15.6,1011.2,-
2024-06-01 7:15,316,-,-,-,-,-,-,1,¼­ºÏ¼­,288,15.6,1011.2,-
2024-06-01 7:16,318,-,-,-,-,-,-,1,¼­ºÏ¼­,289,15.5,1011.2,-
2024-06-01 7:17,320,-,-,-,-,-,-,0.6,¼­,280,15.5,1011.1,-
2024-06-01 7:18,321,-,-,-,-,-,-,1,¼­,280,15.5,1011.1,-
2024-06-01 7:19,324,-,-,-,-,-,-,0.8,¼­,263,15.5,1011.1,-
2024-06-01 7:20,325,-,-,-,-,-,-,1,¼­,269,15.5,1011.1,-
2024-06-01 7:21,328,-,-,-,-,-,-,0.9,¼­,269,15.5,1011.2,-
2024-06-01 7:22,330,-,-,-,-,-,-,0.7,¼­,272,15.4,1011.2,-
2024-06-01 7:23,331,-,-,-,-,-,-,0.8,¼­,277,15.4,1011.2,-
2024-06-01 7:24,333,-,-,-,-,-,-,0.9,¼­,278,15.4,1011.2,-
2024-06-01 7:25,335,-,-,-,-,-,-,0.7,¼­,277,15.5,1011.2,-
2024-06-01 7:26,337,-,-,-,-,-,-,0.7,¼­,278,15.5,1011.2,-
2024-06-01 7:27,338,-,-,-,-,-,-,0.6,¼­,276,15.5,1011.2,-
2024-06-01 7:28,339,-,-,-,-,-,-,0.6,¼­,272,15.5,1011.2,-
2024-06-01 7:29,341,-,-,-,-,-,-,0.3,¼­³²¼­,257,15.6,1011.2,-
2024-06-01 7:30,342,-,-,-,-,-,-,0.9,¼­³²¼­,249,15.7,1011.2,-
2024-06-01 7:31,345,-,-,-,-,-,-,1.2,¼­,277,15.7,1011.2,-
2024-06-01 7:32,347,-,-,-,-,-,-,0.9,¼­³²¼­,253,15.6,1011.2,-
2024-06-01 7:33,349,-,-,-,-,-,-,0.8,¼­,270,15.7,1011.2,-
2024-06-01 7:34,351,-,-,-,-,-,-,0.5,¼­,261,15.6,1011.2,-
2024-06-01 7:35,354,-,-,-,-,-,-,0.9,¼­,267,15.6,1011.2,-
2024-06-01 7:36,356,-,-,-,-,-,-,0.8,¼­,275,15.6,1011.2,-
2024-06-01 7:37,356,-,-,-,-,-,-,0.2,¼­,272,15.6,1011.3,-
2024-06-01 7:38,357,-,-,-,-,-,-,1,¼­ºÏ¼­,288,15.6,1011.3,-
2024-06-01 7:39,359,-,-,-,-,-,-,1.1,¼­ºÏ¼­,294,15.6,1011.3,-
2024-06-01 7:40,360,-,-,-,-,-,-,1.5,ºÏ¼­,314,15.6,1011.3,-
2024-06-01 7:41,362,-,-,-,-,-,-,4.4,ºÏ¼­,315,15.5,1011.3,-
2024-06-01 7:42,364,-,-,-,-,-,-,5.2,ºÏ¼­,319,15.3,1011.3,-
2024-06-01 7:43,365,-,-,-,-,-,-,5.4,ºÏ¼­,315,15.3,1011.3,-
2024-06-01 7:44,367,-,-,-,-,-,-,5.5,ºÏ¼­,317,15.3,1011.3,-
2024-06-01 7:45,369,-,-,-,-,-,-,5.1,ºÏ¼­,317,15.3,1011.3,-
2024-06-01 7:46,371,-,-,-,-,-,-,5.2,ºÏ¼­,319,15.3,1011.3,-
2024-06-01 7:47,372,-,-,-,-,-,-,5.1,ºÏ¼­,320,15.3,1011.3,-
2024-06-01 7:48,374,-,-,-,-,-,-,4.9,ºÏ¼­,319,15.3,1011.3,-
2024-06-01 7:49,376,-,-,-,-,-,-,4.5,ºÏ¼­,318,15.2,1011.3,-
2024-06-01 7:50,377,-,-,-,-,-,-,4.3,ºÏ¼­,320,15.2,1011.3,-
2024-06-01 7:51,379,-,-,-,-,-,-,4,ºÏ¼­,321,15.3,1011.3,-
2024-06-01 7:52,380,-,-,-,-,-,-,3.2,ºÏ¼­,315,15.3,1011.3,-
2024-06-01 7:53,382,-,-,-,-,-,-,2.6,ºÏ¼­,308,15.2,1011.3,-
2024-06-01 7:54,383,-,-,-,-,-,-,3.4,ºÏ¼­,316,15.2,1011.3,-
2024-06-01 7:55,385,-,-,-,-,-,-,4.1,ºÏ¼­,320,15.1,1011.3,-
2024-06-01 7:56,387,-,-,-,-,-,-,3.7,ºÏ¼­,314,15.2,1011.3,-
2024-06-01 7:57,388,-,-,-,-,-,-,3.6,ºÏ¼­,314,15.2,1011.3,-
2024-06-01 7:58,390,-,-,-,-,-,-,3.8,ºÏ¼­,315,15.2,1011.4,-
2024-06-01 7:59,392,-,-,-,-,-,-,3.5,ºÏ¼­,314,15.2,1011.4,-
2024-06-01 8:00,393,-,-,-,-,-,-,3.2,ºÏ¼­,312,15.2,1011.4,-
2024-06-01 8:01,396,-,-,-,-,-,-,2.8,ºÏ¼­,309,15.1,1011.4,-
2024-06-01 8:02,398,-,-,-,-,-,-,2.8,ºÏ¼­,311,15.2,1011.4,-
2024-06-01 8:03,400,-,-,-,-,-,-,2.8,ºÏ¼­,311,15.2,1011.4,-
2024-06-01 8:04,402,-,-,-,-,-,-,4.1,ºÏ¼­,314,15.2,1011.4,-
2024-06-01 8:05,404,-,-,-,-,-,-,5.1,ºÏ¼­,321,15.2,1011.4,-
2024-06-01 8:06,405,-,-,-,-,-,-,5.2,ºÏ¼­,320,15.1,1011.4,-
2024-06-01 8:07,406,-,-,-,-,-,-,5.8,ºÏ¼­,322,15.1,1011.4,-
2024-06-01 8:08,408,-,-,-,-,-,-,6.1,ºÏ¼­,322,15,1011.4,-
2024-06-01 8:09,409,-,-,-,-,-,-,6.5,ºÏ¼­,326,15,1011.4,-
2024-06-01 8:10,410,-,-,-,-,-,-,6.8,ºÏ¼­,326,14.9,1011.4,-
2024-06-01 8:11,412,-,-,-,-,-,-,6.6,ºÏ¼­,324,14.9,1011.3,-
2024-06-01 8:12,414,-,-,-,-,-,-,6.7,ºÏ¼­,326,14.9,1011.3,-
2024-06-01 8:13,417,-,-,-,-,-,-,6.8,ºÏ¼­,324,15,1011.3,-
2024-06-01 8:14,419,-,-,-,-,-,-,6.5,ºÏ¼­,322,15,1011.3,-
2024-06-01 8:15,422,-,-,-,-,-,-,6.4,ºÏ¼­,320,15.1,1011.3,-
2024-06-01 8:16,424,-,-,-,-,-,-,6.4,ºÏ¼­,318,15.2,1011.3,-
2024-06-01 8:17,426,-,-,-,-,-,-,6.2,ºÏ¼­,318,15.2,1011.3,-
2024-06-01 8:18,428,-,-,-,-,-,-,6.1,ºÏ¼­,317,15.2,1011.3,-
2024-06-01 8:19,429,-,-,-,-,-,-,5.9,ºÏ¼­,318,15.3,1011.4,-
2024-06-01 8:20,429,-,-,-,-,-,-,5.9,ºÏ¼­,319,15.3,1011.4,-
2024-06-01 8:21,430,-,-,-,-,-,-,5.9,ºÏ¼­,320,15.3,1011.4,-
2024-06-01 8:22,432,-,-,-,-,-,-,6.2,ºÏ¼­,322,15.3,1011.4,-
2024-06-01 8:23,434,-,-,-,-,-,-,6.3,ºÏ¼­,323,15.3,1011.4,-
2024-06-01 8:24,436,-,-,-,-,-,-,6.2,ºÏ¼­,321,15.3,1011.4,-
2024-06-01 8:25,438,-,-,-,-,-,-,6.1,ºÏ¼­,323,15.4,1011.5,-
2024-06-01 8:26,439,-,-,-,-,-,-,6.3,ºÏ¼­,324,15.4,1011.5,-
2024-06-01 8:27,439,-,-,-,-,-,-,6.1,ºÏ¼­,321,15.5,1011.5,-
2024-06-01 8:28,442,-,-,-,-,-,-,5.8,ºÏ¼­,321,15.5,1011.5,-
2024-06-01 8:29,445,-,-,-,-,-,-,5,ºÏ¼­,319,15.6,1011.5,-
2024-06-01 8:30,446,-,-,-,-,-,-,5.2,ºÏ¼­,320,15.6,1011.6,-
2024-06-01 8:31,447,-,-,-,-,-,-,5.5,ºÏ¼­,319,15.6,1011.6,-
2024-06-01 8:32,449,-,-,-,-,-,-,5,ºÏ¼­,315,15.7,1011.6,-
2024-06-01 8:33,451,-,-,-,-,-,-,4.5,ºÏ¼­,315,15.7,1011.6,-
2024-06-01 8:34,452,-,-,-,-,-,-,5,ºÏ¼­,315,15.7,1011.6,-
2024-06-01 8:35,455,-,-,-,-,-,-,4.2,ºÏ¼­,314,15.7,1011.6,-
2024-06-01 8:36,457,-,-,-,-,-,-,4.2,ºÏ¼­,314,15.7,1011.6,-
2024-06-01 8:37,458,-,-,-,-,-,-,4.1,ºÏ¼­,315,15.7,1011.7,-
2024-06-01 8:38,460,-,-,-,-,-,-,3.5,ºÏ¼­,313,15.7,1011.7,-
2024-06-01 8:39,461,-,-,-,-,-,-,2,ºÏ¼­,311,15.7,1011.7,-
2024-06-01 8:40,463,-,-,-,-,-,-,3,ºÏ¼­,313,15.7,1011.7,-
2024-06-01 8:41,464,-,-,-,-,-,-,3.4,ºÏ¼­,315,15.7,1011.7,-
2024-06-01 8:42,466,-,-,-,-,-,-,4.3,ºÏ¼­,316,15.6,1011.7,-
2024-06-01 8:43,468,-,-,-,-,-,-,4.4,ºÏ¼­,313,15.6,1011.7,-
2024-06-01 8:44,469,-,-,-,-,-,-,4.3,ºÏ¼­,315,15.6,1011.8,-
2024-06-01 8:45,471,-,-,-,-,-,-,4.5,ºÏ¼­,315,15.5,1011.8,-
2024-06-01 8:46,473,-,-,-,-,-,-,3.5,ºÏ¼­,312,15.5,1011.8,-
2024-06-01 8:47,473,-,-,-,-,-,-,3.8,ºÏ¼­,316,15.4,1011.8,-
2024-06-01 8:48,475,-,-,-,-,-,-,2.6,ºÏ¼­,311,15.4,1011.9,-
2024-06-01 8:49,477,-,-,-,-,-,-,2.2,ºÏ¼­,310,15.4,1011.9,-
2024-06-01 8:50,479,-,-,-,-,-,-,1.4,ºÏ¼­,305,15.4,1011.9,-
2024-06-01 8:51,481,-,-,-,-,-,-,1.8,ºÏ¼­,312,15.4,1012,-
2024-06-01 8:52,481,-,-,-,-,-,-,2.6,ºÏ¼­,306,15.3,1012,-
2024-06-01 8:53,483,-,-,-,-,-,-,4.5,ºÏ¼­,313,15.3,1012,-
2024-06-01 8:54,485,-,-,-,-,-,-,4.4,ºÏ¼­,314,15.4,1012,-
2024-06-01 8:55,488,-,-,-,-,-,-,3,ºÏ¼­,310,15.5,1012,-
2024-06-01 8:56,489,-,-,-,-,-,-,2.7,ºÏ¼­,312,15.5,1012,-
2024-06-01 8:57,491,-,-,-,-,-,-,2.2,ºÏ¼­,311,15.5,1012,-
2024-06-01 8:58,491,-,-,-,-,-,-,1.9,ºÏ¼­,310,15.6,1012,-
2024-06-01 8:59,493,-,-,-,-,-,-,1.9,ºÏ¼­,306,15.6,1012,-
2024-06-01 9:00,495,-,-,-,-,-,-,2.3,ºÏ¼­,308,15.6,1012,-
2024-06-01 9:01,496,-,-,-,-,-,-,1.9,ºÏ¼­,308,15.6,1012,-
2024-06-01 9:02,497,-,-,-,-,-,-,2.4,¼­ºÏ¼­,299,15.6,1012,-
2024-06-01 9:03,499,-,-,-,-,-,-,1.7,¼­ºÏ¼­,300,15.7,1012,-
2024-06-01 9:04,501,-,-,-,-,-,-,2.5,ºÏ¼­,311,15.7,1012,-
2024-06-01 9:05,502,-,-,-,-,-,-,1.6,¼­,277,15.7,1012,-
2024-06-01 9:06,504,-,-,-,-,-,-,0.8,¼­ºÏ¼­,290,15.7,1012,-
2024-06-01 9:07,505,-,-,-,-,-,-,0.9,¼­,281,15.7,1012,-
2024-06-01 9:08,506,-,-,-,-,-,-,0.8,¼­ºÏ¼­,284,15.7,1012,-
2024-06-01 9:09,508,-,-,-,-,-,-,1.2,¼­,278,15.7,1012,-
2024-06-01 9:10,510,-,-,-,-,-,-,0.7,¼­ºÏ¼­,283,15.8,1012,-
2024-06-01 9:11,510,-,-,-,-,-,-,0.9,¼­,273,15.8,1012,-
2024-06-01 9:12,511,-,-,-,-,-,-,1.4,¼­,266,15.8,1012,-
2024-06-01 9:13,512,-,-,-,-,-,-,1.5,¼­,274,15.8,1012,-
