관측소명:태안항,,,,,,,,,,,,,,
위도:37.006722,,,,,,,,,,,,,,
경도:126.270222,,,,,,,,,,,,,,
관측시간,유속(cm/s),유향(16points),유향(deg),수온(℃),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),풍향(16points),풍향(deg),기온(℃),기압(hPa),시정(m)
2024-06-03 3:50,40.5,서남서,237,13.82,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:00,49,남서,234,13.88,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:10,80.1,남서,236,13.96,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:20,74.4,서남서,237,14.19,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:30,87.6,남서,234,14.35,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:40,88,남서,236,14.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:50,102.3,서남서,237,14.59,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:00,95.7,서남서,237,14.6,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:10,97.2,남서,235,14.61,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:20,99.2,남서,232,14.58,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:30,95.3,남서,236,14.6,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:40,83.7,남서,230,14.52,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:50,80.4,남서,230,14.58,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:00,65.1,남서,229,14.61,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:10,67.8,남서,231,14.66,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:20,70.4,남서,236,14.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:30,73.9,서남서,243,14.94,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:40,69.9,서남서,242,15.01,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:50,49.7,서남서,242,14.96,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:00,25.7,서남서,241,14.89,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:10,21.2,남서,235,14.8,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:20,21.8,남서,230,14.8,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:30,18.5,남서,229,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:40,12.6,남동,129,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:50,14.5,서남서,246,14.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:00,13.8,서,263,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:10,6.6,서,281,14.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:20,6.5,서북서,291,14.93,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:30,18.2,북서,305,15.11,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:40,20.2,남동,137,15.11,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:50,18.3,북서,323,15.1,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:00,25.6,북,0,15.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:10,30.4,북,9,15.16,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:20,20.4,북북동,24,14.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:30,17.7,동남동,117,14.96,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:40,19.1,동남동,112,14.99,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:50,15.7,동남동,110,15.06,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:00,26,동남동,111,14.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:10,18.5,북북동,28,15.02,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:20,43.5,동남동,110,14.9,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:30,32.9,북동,37,14.97,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:40,42.5,북동,43,14.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:50,49.8,북동,46,14.74,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:00,29.9,북동,46,15.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:10,37.8,북동,44,14.42,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:20,48.3,북동,39,14.2,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:30,59.1,북동,43,14.3,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:40,53.1,북동,44,14.15,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:50,55,북동,41,14,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:00,21,동,95,14.37,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:10,20,남동,142,14.32,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:20,2.1,북북동,28,14.17,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:30,9.9,북동,56,14.04,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:40,6.4,북동,48,14.11,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:50,3.4,북동,42,14.14,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:00,15.2,동,96,13.74,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:10,14.6,동남동,110,13.71,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:20,11.5,동남동,113,13.7,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:30,12,동남동,114,13.72,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:40,9.3,남동,132,13.72,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:50,7.9,남남동,156,13.71,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:00,5.9,남남동,163,13.69,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:10,20.1,남남서,199,13.67,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:20,23.1,남남서,207,13.67,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:30,24.4,남남서,211,13.69,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:40,35.2,남남서,213,13.67,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:50,30.5,남동,140,13.68,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:00,21.8,서남서,238,13.68,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:10,24.5,남서,231,13.88,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:20,26.5,남서,231,13.71,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:30,32.5,남서,232,13.74,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:40,36.3,남서,234,14.02,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:50,43.7,동남동,102,14.31,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:00,38.6,서남서,241,14.07,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:10,51.2,남서,236,14.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:20,62.6,서남서,242,14.13,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:30,73.8,남서,235,14.34,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:40,75.2,남서,235,14.47,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:50,86.7,남서,234,14.68,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:00,102,서남서,238,14.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:10,88.9,남서,230,14.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:20,97,남서,232,14.75,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:30,102.2,남서,233,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:40,87.6,남서,230,14.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:50,84.9,남서,231,14.83,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:00,76.5,동,99,14.76,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:10,53,남서,226,14.77,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:20,61.5,남서,227,14.75,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:30,56.3,남서,224,14.82,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:40,42.3,남서,226,14.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:50,47.5,동,100,14.83,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:00,31.7,남서,221,14.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:10,33,동,101,14.87,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:20,24,남서,224,14.95,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:30,24,남서,228,14.95,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:40,21.3,동남동,119,14.95,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:50,16.1,남동,138,14.96,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:00,22.4,남동,137,14.97,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:10,20.8,서남서,243,15,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:20,19.8,남남동,162,15.04,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:30,13.4,서남서,238,15.06,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:40,4.4,서,271,15.06,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:50,5.4,북,11,15.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:00,9.9,북동,53,15.05,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:10,16.5,동,85,15,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:20,15.5,북북동,22,15.06,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:30,13.3,북북동,16,15.14,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:40,13.9,북북동,16,15.16,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:50,12.2,북북동,25,15.19,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:00,22,북동,34,15.21,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:10,23.2,동남동,105,15.22,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:20,27.8,북북동,27,15.25,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:30,40.5,북북동,31,15.2,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:40,56.1,북동,37,15.13,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:50,50.7,북동,45,15.1,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:00,66.9,북동,48,14.9,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:10,64.2,북동,41,14.8,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:20,66.3,북동,45,14.72,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:30,75.1,북동,43,14.72,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:40,76.3,북동,45,14.46,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:50,57.7,북동,51,14.08,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:00,38.1,동북동,65,14.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:10,23.5,동북동,74,14.39,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:20,20.1,동남동,105,14.13,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:30,25.4,동북동,67,14.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:40,19.5,동북동,70,13.94,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:50,19,동북동,75,13.9,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:00,23,동북동,75,13.86,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:10,18.3,동,87,13.94,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:20,16.3,동남동,103,14,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:30,14.9,동남동,110,13.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:40,16.3,동남동,103,13.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:50,12.5,동,99,13.9,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:00,13.2,남동,129,13.84,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:10,10.8,남동,136,13.79,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:20,10.9,동남동,122,13.75,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:30,13.3,남남동,167,13.67,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:40,12.6,남남서,205,13.67,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:50,12.2,남서,218,13.66,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:00,18.9,남서,218,13.63,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:10,24.5,남서,224,13.61,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:20,29.2,남서,228,13.6,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:30,21.2,남동,136,13.6,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:40,26.4,남서,232,13.62,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:50,36.8,남서,235,13.63,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:00,26.5,남서,228,13.63,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:10,35.6,남서,232,13.7,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:20,34.9,남서,226,13.66,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:30,44.6,남서,233,13.68,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:40,46.5,남서,232,13.69,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:50,47.2,남서,233,13.63,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:00,60.1,남서,236,13.75,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:10,82.6,남서,232,13.92,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:20,89,남서,232,14.15,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:30,101.2,남서,235,14.45,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:40,105.5,남서,235,14.53,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:50,108,서남서,238,14.54,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:00,102.4,남서,232,14.54,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:10,109.6,서남서,238,14.52,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:20,96.5,남서,236,14.52,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:30,90.7,동,101,14.57,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:40,81.1,남서,225,14.55,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:50,87.1,남서,236,14.57,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:00,94.8,서남서,240,15.18,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:10,87.4,서남서,241,15.1,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:20,99,서남서,241,15.24,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:30,80.7,서남서,243,15.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:40,78.9,서남서,243,15.11,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:50,39.4,남서,236,14.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:00,37.5,남서,233,14.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:10,29.2,남서,236,14.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:20,17.9,동,99,14.98,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:30,20.3,동남동,120,15.02,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:40,18.4,서,259,15.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:50,13.5,서남서,257,15.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:00,4.3,서,269,14.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:10,4.5,북동,38,15,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:20,9.3,동북동,59,14.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:30,7,북북동,33,15.01,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:40,13.1,북동,45,15,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:50,17.1,남동,136,15.23,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:00,24.9,남동,137,15.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:10,27.5,북,1,15.32,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:20,16.4,북북동,19,15.17,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:30,21.2,북북동,30,15.2,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:40,24,북동,39,15.23,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:50,30.8,북북동,19,15.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:00,28.6,동,101,15.28,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:10,27.9,북북동,30,15.21,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:20,42.7,북동,40,15.19,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:30,32.9,북동,37,15.25,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:40,39.1,북동,41,15.21,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:50,27.4,북동,43,15.5,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:00,58,북동,42,14.82,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:10,52.3,북동,45,15.13,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:20,71.1,북동,46,14.49,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:30,64.2,북동,51,14.31,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:40,53.3,북동,45,14.18,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:50,12,동,81,14.59,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:00,15.5,남동,131,14.52,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:10,18.1,동,85,14.32,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:20,20.6,동,93,14.16,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:30,25.1,동,80,14.05,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:40,20,동,85,13.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:50,19.7,동남동,102,14,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:00,16.2,동남동,106,13.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:10,13.2,동남동,105,14,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:20,15.9,동남동,107,14.01,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:30,12.5,동남동,118,13.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:40,9.2,남동,145,14.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:50,15.6,남,179,13.89,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:00,17.1,남,179,13.92,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:10,20.7,남동,138,13.94,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:20,26.9,남동,140,13.91,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:30,27.6,남서,214,13.89,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:40,36.6,남서,221,13.85,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:50,28.8,남서,229,13.85,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:00,20.2,남동,127,13.83,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:10,10.6,남서,223,13.87,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:20,23.7,동남동,109,13.86,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:30,39.9,남서,226,13.83,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:40,43.3,남서,231,13.83,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:50,48.7,남서,233,14.02,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:00,49.8,남서,234,14.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:10,64.9,남서,234,14.36,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:20,73.8,남서,231,14.7,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:30,94.3,남서,235,14.39,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:40,84.1,서남서,238,14.73,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:50,100.5,서남서,239,14.75,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:00,104.7,서남서,238,14.88,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:10,112.7,남서,235,14.83,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:20,105.6,남서,232,14.85,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:30,110.3,남서,231,14.93,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:40,104.9,남서,233,14.93,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:50,96.7,남서,231,14.92,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:00,97.4,서남서,240,15.38,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:10,102.8,서남서,245,15.42,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:20,60.1,남서,234,15.11,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:30,60.5,동,98,15,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:40,49.2,남서,225,15.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:50,52.9,남서,226,15.05,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:00,40.3,동남동,102,15.14,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:10,38.4,동,99,15.19,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:20,23.9,남서,234,15.18,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:30,26.1,서남서,239,15.21,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:40,27.7,서남서,240,15.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:50,22.3,서남서,246,15.32,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:00,12.4,서,263,15.36,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:10,15.5,서남서,258,15.4,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:20,15.2,서,261,15.4,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:30,11.4,서북서,292,15.37,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:40,11.9,북북서,333,15.35,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:50,18.7,북,359,15.36,-,-,-,-,-,-,-,-,-,-
2024-06-04 22:00,29.3,북,2,15.48,-,-,-,-,-,-,-,-,-,-
2024-06-04 22:10,20.7,북북동,24,15.31,-,-,-,-,-,-,-,-,-,-
2024-06-04 22:20,17.5,남동,138,15.4,-,-,-,-,-,-,-,-,-,-
2024-06-04 22:30,21.6,북북동,28,15.41,-,-,-,-,-,-,-,-,-,-
2024-06-04 22:40,26.1,북북동,24,15.42,-,-,-,-,-,-,-,-,-,-
2024-06-04 22:50,25.7,북북동,25,15.48,-,-,-,-,-,-,-,-,-,-
2024-06-04 23:00,29.9,북북동,26,15.45,-,-,-,-,-,-,-,-,-,-
2024-06-04 23:10,39.8,북북동,29,15.44,-,-,-,-,-,-,-,-,-,-
2024-06-04 23:20,50.1,북북동,32,15.43,-,-,-,-,-,-,-,-,-,-
2024-06-04 23:30,61.1,북동,39,15.37,-,-,-,-,-,-,-,-,-,-
2024-06-04 23:40,73.5,북동,45,15.15,-,-,-,-,-,-,-,-,-,-
2024-06-04 23:50,66.1,북동,48,15.04,-,-,-,-,-,-,-,-,-,-
2024-06-05 0:00,76.1,북동,40,14.96,-,-,-,-,-,-,-,-,-,-
2024-06-05 0:10,95.5,북동,45,14.78,-,-,-,-,-,-,-,-,-,-
2024-06-05 0:20,89,북동,49,14.33,-,-,-,-,-,-,-,-,-,-
2024-06-05 0:30,71,북동,50,14.04,-,-,-,-,-,-,-,-,-,-
2024-06-05 0:40,29.5,동북동,78,14.49,-,-,-,-,-,-,-,-,-,-
2024-06-05 0:50,26.1,동북동,69,14.26,-,-,-,-,-,-,-,-,-,-
2024-06-05 1:00,31.1,동북동,59,14.04,-,-,-,-,-,-,-,-,-,-
2024-06-05 1:10,40.8,북동,47,13.87,-,-,-,-,-,-,-,-,-,-
2024-06-05 1:20,48.1,북동,47,13.92,-,-,-,-,-,-,-,-,-,-
2024-06-05 1:30,24.9,동남동,108,13.86,-,-,-,-,-,-,-,-,-,-
2024-06-05 1:40,25.3,동북동,70,13.94,-,-,-,-,-,-,-,-,-,-
2024-06-05 1:50,22.7,동,82,14.11,-,-,-,-,-,-,-,-,-,-
2024-06-05 2:00,19.4,동,98,14.14,-,-,-,-,-,-,-,-,-,-
2024-06-05 2:10,15.1,동,95,14.09,-,-,-,-,-,-,-,-,-,-
2024-06-05 2:20,18.2,동,96,14.01,-,-,-,-,-,-,-,-,-,-
2024-06-05 2:30,19.4,동,96,13.98,-,-,-,-,-,-,-,-,-,-
2024-06-05 2:40,21.6,동,92,13.97,-,-,-,-,-,-,-,-,-,-
2024-06-05 2:50,15.4,동남동,120,13.96,-,-,-,-,-,-,-,-,-,-
2024-06-05 3:00,11.3,동남동,122,13.91,-,-,-,-,-,-,-,-,-,-
2024-06-05 3:10,14,남동,141,13.86,-,-,-,-,-,-,-,-,-,-
2024-06-05 3:20,12.7,남,177,13.83,-,-,-,-,-,-,-,-,-,-
2024-06-05 3:30,14.9,남남서,204,13.8,-,-,-,-,-,-,-,-,-,-
2024-06-05 3:40,19.9,남서,215,13.77,-,-,-,-,-,-,-,-,-,-
2024-06-05 3:50,26,서남서,241,13.81,-,-,-,-,-,-,-,-,-,-
2024-06-05 4:00,30.8,서남서,245,13.77,-,-,-,-,-,-,-,-,-,-
2024-06-05 4:10,27.9,서남서,251,13.81,-,-,-,-,-,-,-,-,-,-
2024-06-05 4:20,21.7,서남서,246,13.86,-,-,-,-,-,-,-,-,-,-
2024-06-05 4:30,21.9,서남서,243,13.84,-,-,-,-,-,-,-,-,-,-
2024-06-05 4:40,30.5,서남서,240,13.81,-,-,-,-,-,-,-,-,-,-
2024-06-05 4:50,31,서남서,242,13.79,-,-,-,-,-,-,-,-,-,-
2024-06-05 5:00,35.3,서남서,238,13.81,-,-,-,-,-,-,-,-,-,-
2024-06-05 5:10,44.9,남서,235,13.83,-,-,-,-,-,-,-,-,-,-
2024-06-05 5:20,47.7,남서,231,13.86,-,-,-,-,-,-,-,-,-,-
2024-06-05 5:30,53.2,남서,231,13.85,-,-,-,-,-,-,-,-,-,-
2024-06-05 5:40,67.2,남서,234,13.93,-,-,-,-,-,-,-,-,-,-
2024-06-05 5:50,76.3,남서,233,13.97,-,-,-,-,-,-,-,-,-,-
2024-06-05 6:00,95.3,남서,233,14.07,-,-,-,-,-,-,-,-,-,-
2024-06-05 6:10,97.4,남서,235,14.07,-,-,-,-,-,-,-,-,-,-
2024-06-05 6:20,101.9,남서,234,14.33,-,-,-,-,-,-,-,-,-,-
2024-06-05 6:30,124.4,남서,234,14.44,-,-,-,-,-,-,-,-,-,-
2024-06-05 6:40,123.9,남서,235,14.7,-,-,-,-,-,-,-,-,-,-
2024-06-05 6:50,124.1,남서,236,14.65,-,-,-,-,-,-,-,-,-,-
2024-06-05 7:00,127.5,남서,236,14.66,-,-,-,-,-,-,-,-,-,-
2024-06-05 7:10,119.2,서남서,241,15.09,-,-,-,-,-,-,-,-,-,-
2024-06-05 7:20,112.7,서남서,239,15,-,-,-,-,-,-,-,-,-,-
2024-06-05 7:30,101.9,남서,236,14.79,-,-,-,-,-,-,-,-,-,-
2024-06-05 7:40,91.8,남서,234,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-05 7:50,81.9,남서,232,14.85,-,-,-,-,-,-,-,-,-,-
2024-06-05 8:00,89.6,남서,232,14.95,-,-,-,-,-,-,-,-,-,-
