°üÃø¼Ò¸í:°í·¡ºÒÇØ¼ö¿åÀå,,,,,,,,,,,,,,,
À§µµ:36.58,,,,,,,,,,,,,,,
°æµµ:129.454083,,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m),ÆÄÇâ(deg)
2024-06-01 15:30,8.7,¼­³²¼­,245,17.86,0.54,3.7,0.69,3,6.3,ºÏºÏµ¿,25,18,1010,-,169
2024-06-01 15:35,8,¼­³²¼­,241,17.78,0.55,3.8,0.73,3,6.8,ºÏºÏµ¿,21,18,1010,-,337
2024-06-01 15:40,14.7,¼­³²¼­,241,17.81,0.61,3.3,0.78,3.5,6.5,ºÏºÏµ¿,23,18,1009.9,-,225
2024-06-01 15:45,14.6,¼­³²¼­,244,17.92,0.54,3.8,0.76,3,6.9,ºÏºÏµ¿,23,17.9,1009.9,-,162
2024-06-01 15:50,9.1,¼­³²¼­,251,17.89,0.61,3.3,0.81,3,6.6,ºÏºÏµ¿,20,17.9,1009.9,-,181
2024-06-01 15:55,8.3,¼­³²¼­,246,17.76,0.56,3.5,0.72,3,6.7,ºÏºÏµ¿,22,18,1009.9,-,234
2024-06-01 16:00,9.8,¼­³²¼­,239,17.79,0.59,3.4,0.88,3.5,6.7,ºÏºÏµ¿,22,18,1009.9,-,234
2024-06-01 16:05,21.5,¼­³²¼­,238,17.89,0.6,3.5,0.97,3.5,6.4,ºÏºÏµ¿,21,18.1,1010,-,26
2024-06-01 16:10,16.7,¼­³²¼­,253,17.95,0.56,4,0.82,3.5,6.5,ºÏºÏµ¿,13,17.9,1010,-,252
2024-06-01 16:15,14.3,¼­³²¼­,241,17.96,0.59,3.8,0.76,6,6.8,ºÏºÏµ¿,14,17.8,1009.9,-,233
2024-06-01 16:20,12.8,¼­³²¼­,242,17.91,0.58,3.8,0.75,3.5,6.4,ºÏ,9,17.8,1010,-,115
2024-06-01 16:25,15.2,¼­³²¼­,243,17.99,0.59,3.6,0.9,3,6.8,ºÏ,10,17.8,1010,-,218
2024-06-01 16:30,15.9,¼­³²¼­,252,17.94,0.62,3.7,0.82,3,7.4,ºÏºÏµ¿,17,17.7,1009.9,-,231
2024-06-01 16:35,16,¼­³²¼­,248,18.09,0.62,3.8,0.91,3.5,7.7,ºÏºÏµ¿,14,17.5,1009.9,-,21
2024-06-01 16:40,15.8,¼­³²¼­,244,18.05,0.73,3.7,1.1,3.5,7.3,ºÏ,11,17.4,1010,-,123
2024-06-01 16:45,16.5,¼­³²¼­,251,17.92,0.62,3.9,1.05,3.5,6.4,ºÏ,11,17.3,1010,-,34
2024-06-01 16:50,16.4,¼­³²¼­,255,17.93,0.63,3.7,0.77,5,6.3,ºÏ,4,17.4,1010,-,51
2024-06-01 16:55,17.5,¼­³²¼­,246,17.93,0.68,3.6,0.96,3.5,6.5,ºÏ,10,17.3,1010.1,-,234
2024-06-01 17:00,13.7,¼­³²¼­,251,17.97,0.83,4.5,1.11,4.5,5.7,ºÏ,6,17.4,1010.1,-,18
2024-06-01 17:05,13.5,¼­³²¼­,253,17.98,0.76,4,0.9,3,5.8,ºÏ,0,17.3,1010.2,-,48
2024-06-01 17:10,13.1,¼­³²¼­,247,17.86,0.64,3.6,0.88,4,6.7,ºÏ,2,17.3,1010.1,-,27
2024-06-01 17:15,13.7,¼­³²¼­,253,17.89,0.73,4.5,1.09,8,6.9,ºÏ,1,17.3,1010.1,-,208
2024-06-01 17:20,9.4,¼­³²¼­,249,17.87,0.69,3.7,1.15,4,6.8,ºÏ,9,17.2,1010.1,-,41
2024-06-01 17:25,10.6,¼­,261,17.89,0.58,4.2,0.97,4,7.1,ºÏºÏµ¿,13,17.2,1010,-,253
2024-06-01 17:30,9.5,¼­,261,17.88,0.73,4.2,1.04,4,6.9,ºÏºÏµ¿,18,17.2,1010,-,37
2024-06-01 17:35,9.2,¼­³²¼­,256,17.91,0.72,4,1.01,4,6.6,ºÏºÏµ¿,17,17.2,1009.9,-,29
2024-06-01 17:40,8.9,¼­,263,17.84,0.72,4.5,1.18,4,6,ºÏºÏµ¿,17,17.3,1010.1,-,25
2024-06-01 17:45,7.3,¼­,260,17.82,0.69,4,0.93,4,5.3,ºÏºÏµ¿,13,17.2,1010.1,-,340
2024-06-01 17:50,9.4,¼­³²¼­,246,17.81,0.64,4.1,1.06,3.5,5.4,ºÏºÏµ¿,12,17.2,1010.1,-,43
2024-06-01 17:55,8.7,¼­,261,17.82,0.75,4.5,1.19,4,6,ºÏ,3,17.2,1010.1,-,24
2024-06-01 18:00,8.9,¼­³²¼­,240,17.85,0.72,4.2,1.04,4,6.6,ºÏ,6,17.2,1010,-,63
2024-06-01 18:05,10.4,¼­³²¼­,253,17.91,0.74,4.2,1.05,4,6.4,ºÏ,10,17.3,1009.9,-,46
2024-06-01 18:10,11.7,¼­³²¼­,254,17.9,0.78,4.3,1.03,4,6.8,ºÏ,10,17.3,1009.9,-,51
2024-06-01 18:15,7.9,¼­,280,17.8,0.77,4.3,1.02,4.5,6.5,ºÏºÏµ¿,13,17.3,1009.9,-,40
2024-06-01 18:20,10.3,¼­,261,17.93,0.7,4.4,0.9,5,5.9,ºÏºÏµ¿,12,17.3,1009.9,-,30
2024-06-01 18:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-01 18:30,8.9,¼­,261,17.79,0.7,4.6,0.98,4,6.3,ºÏºÏµ¿,13,17.2,1010,-,35
2024-06-01 18:35,7.3,¼­³²¼­,253,17.76,0.73,3.8,1.07,4.5,6.4,ºÏºÏµ¿,16,17.2,1010,-,43
2024-06-01 18:40,5.2,¼­,261,17.75,0.67,4.1,0.91,4,6.1,ºÏºÏµ¿,16,17.1,1010,-,30
2024-06-01 18:45,2.5,¼­,270,17.9,0.72,4.5,1.06,4,7.1,ºÏºÏµ¿,19,17.1,1009.9,-,18
2024-06-01 18:50,5.8,¼­,264,17.76,0.7,4.2,1.03,4,7.2,ºÏºÏµ¿,15,17.1,1009.9,-,9
2024-06-01 18:55,6.5,¼­,278,17.79,0.7,4.6,0.99,4.5,6.6,ºÏºÏµ¿,15,17.2,1010,-,37
2024-06-01 19:00,3.9,¼­³²¼­,243,17.73,0.75,4.1,0.96,5,5.5,ºÏ,2,17.2,1010.1,-,47
2024-06-01 19:05,5.8,¼­,269,17.87,0.8,4.3,1.29,4,5,ºÏ,5,17.2,1010.1,-,29
2024-06-01 19:10,4.2,¼­ºÏ¼­,284,17.73,0.71,4.2,0.86,5,5,ºÏºÏµ¿,15,17.3,1010.1,-,27
2024-06-01 19:15,3.8,ºÏ¼­,312,17.88,0.62,4.1,0.82,4,6.1,ºÏºÏµ¿,21,17.2,1010,-,24
2024-06-01 19:20,2.7,¼­,279,17.72,0.7,3.9,1.02,4,5.9,ºÏºÏµ¿,21,17.2,1010,-,62
2024-06-01 19:25,5,³²¼­,231,17.78,0.78,4.5,1.24,5.5,5.9,ºÏºÏµ¿,19,17.2,1010.1,-,39
2024-06-01 19:30,2.2,¼­³²¼­,255,17.71,0.64,4.5,0.86,4.5,6.6,ºÏºÏµ¿,26,17.1,1010,-,29
2024-06-01 19:35,6.2,³²¼­,221,17.7,0.66,3.9,1,5.5,5.6,ºÏºÏµ¿,21,17.1,1010,-,66
2024-06-01 19:40,3.6,³²¼­,233,17.82,0.71,4,1.03,3.5,5.2,ºÏºÏµ¿,26,17.2,1010,-,65
2024-06-01 19:45,3.3,¼­³²¼­,244,17.71,0.69,4.5,0.94,4.5,5.5,ºÏºÏµ¿,28,17,1010,-,182
2024-06-01 19:50,3.4,¼­,259,17.7,0.72,4.7,1.09,4.5,5.7,ºÏºÏµ¿,28,16.9,1009.9,-,6
2024-06-01 19:55,3.4,¼­³²¼­,237,17.72,0.78,5.3,1.08,5,6.1,ºÏºÏµ¿,30,16.9,1009.9,-,32
2024-06-01 20:00,4.3,¼­³²¼­,237,17.66,0.66,4.3,1.05,5,6,ºÏºÏµ¿,18,16.9,1010,-,19
2024-06-01 20:05,2.5,³²¼­,231,17.74,0.73,4.8,0.96,5.5,5.6,ºÏºÏµ¿,23,16.9,1010,-,35
2024-06-01 20:10,0.9,ºÏºÏ¼­,328,17.75,0.74,4.8,1.19,4.5,5.5,ºÏºÏµ¿,24,16.9,1010,-,29
2024-06-01 20:15,2.4,¼­,268,17.72,0.77,4.5,1.14,5.5,5.3,ºÏºÏµ¿,23,17,1010.1,-,51
2024-06-01 20:20,1.4,³²¼­,233,17.7,0.71,4.5,0.86,4,5.3,ºÏºÏµ¿,22,16.9,1010.1,-,28
2024-06-01 20:25,2.4,³²³²¼­,196,17.6,0.75,5,1.1,5,5.1,ºÏºÏµ¿,23,17,1010.2,-,21
2024-06-01 20:30,4.9,³²³²¼­,206,17.59,0.72,4.5,1.24,4.5,5.3,ºÏºÏµ¿,28,17,1010.2,-,18
2024-06-01 20:35,3.2,³²¼­,224,17.64,0.79,4.5,1.29,4.5,5.7,ºÏºÏµ¿,23,16.9,1010.3,-,37
2024-06-01 20:40,3.3,¼­³²¼­,244,17.62,0.75,4.9,1.15,5,4.8,ºÏºÏµ¿,22,16.9,1010.4,-,44
2024-06-01 20:45,5.5,³²³²¼­,201,17.66,0.8,4.7,1.28,4,4.8,ºÏºÏµ¿,19,16.8,1010.5,-,36
2024-06-01 20:50,7.2,³²¼­,220,17.6,0.71,4.6,1.01,4,4.8,ºÏºÏµ¿,19,16.9,1010.4,-,44
2024-06-01 20:55,6.2,³²³²¼­,201,17.66,0.71,4.6,0.91,4,4,ºÏºÏµ¿,17,16.8,1010.4,-,34
2024-06-01 21:00,6.8,³²³²¼­,210,17.59,0.72,4.6,1.34,4.5,4,ºÏºÏµ¿,26,16.9,1010.4,-,23
2024-06-01 21:05,6.9,³²³²¼­,199,17.58,0.76,4.8,1.33,4.5,4.4,ºÏºÏµ¿,25,16.9,1010.4,-,34
2024-06-01 21:10,4.4,³²³²¼­,211,17.69,0.81,4.9,1.16,4.5,4.5,ºÏºÏµ¿,23,16.9,1010.5,-,22
2024-06-01 21:15,4.6,³²,178,17.62,0.63,5.6,0.92,7.5,4.9,ºÏºÏµ¿,19,16.9,1010.6,-,16
2024-06-01 21:20,3.6,³²³²µ¿,157,17.57,0.58,4.5,0.89,7,5,ºÏºÏµ¿,19,16.9,1010.6,-,51
2024-06-01 21:25,2.9,³²³²¼­,208,17.56,0.6,4.9,0.91,4,4.5,ºÏ,11,16.9,1010.7,-,32
2024-06-01 21:30,5.6,³²³²¼­,200,17.57,0.64,5.2,1.04,4.5,4.4,ºÏºÏµ¿,12,17,1010.8,-,46
2024-06-01 21:35,7.1,³²³²¼­,200,17.56,0.6,4.9,0.83,4.5,4,ºÏºÏµ¿,15,17,1010.9,-,34
2024-06-01 21:40,5.9,³²,189,17.57,0.67,4.4,0.96,4.5,4.3,ºÏºÏµ¿,31,17,1010.8,-,43
2024-06-01 21:45,4.2,³²³²¼­,206,17.55,0.56,4.8,0.67,3,4.9,ºÏµ¿,35,17,1010.8,-,54
2024-06-01 21:50,2.4,³²³²¼­,208,17.54,0.65,5.1,1.02,5,4.4,ºÏºÏµ¿,23,16.9,1011,-,28
2024-06-01 21:55,3.5,³²³²¼­,207,17.6,0.67,5.3,0.89,5,5,ºÏºÏµ¿,17,16.9,1011,-,37
2024-06-01 22:00,4.6,³²,189,17.59,0.68,4.9,1.07,4.5,4.7,ºÏºÏµ¿,16,16.8,1010.9,-,35
2024-06-01 22:05,6.5,³²³²¼­,192,17.56,0.68,4.9,0.95,5.5,4.5,ºÏ,11,16.8,1011,-,43
2024-06-01 22:10,7,³²,173,17.54,0.66,4.6,0.88,4.5,5,ºÏºÏµ¿,12,16.7,1011,-,47
2024-06-01 22:15,7.7,³²,181,17.6,0.73,4.4,1.01,4.5,5.3,ºÏºÏµ¿,19,16.5,1011,-,42
2024-06-01 22:20,5.6,³²,188,17.54,0.64,4.5,0.88,4,4.7,ºÏ,11,16.3,1011,-,42
2024-06-01 22:25,7.3,³²³²¼­,195,17.54,0.56,4.8,0.79,4,4.4,ºÏºÏµ¿,12,16.1,1010.9,-,31
2024-06-01 22:30,6.6,³²³²¼­,194,17.63,0.61,4.9,0.91,5.5,4.6,ºÏ,3,16.1,1010.9,-,44
2024-06-01 22:35,8.3,³²,190,17.61,0.66,4.7,0.91,5.5,4.2,ºÏ,4,16,1010.9,-,41
2024-06-01 22:40,4.1,³²,169,17.54,0.65,4.9,0.93,4,4.5,ºÏºÏµ¿,16,16,1010.8,-,78
2024-06-01 22:45,6.6,³²,172,17.54,0.62,4.9,0.93,4,5,ºÏ,4,15.9,1010.9,-,27
2024-06-01 22:50,6.6,³²,190,17.54,0.6,4.7,0.82,4.5,5.2,ºÏºÏµ¿,19,15.9,1010.7,-,21
2024-06-01 22:55,6.2,³²,189,17.55,0.58,4.9,0.91,4.5,4.7,ºÏ,8,16,1010.8,-,44
2024-06-01 23:00,7,³²,186,17.6,0.62,4.8,0.8,4.5,4.4,ºÏºÏµ¿,12,16,1010.8,-,42
2024-06-01 23:05,7.6,³²,169,17.63,0.58,5,0.83,4,4.2,ºÏ,6,16,1010.8,-,33
2024-06-01 23:10,6.1,³²,183,17.54,0.59,4.9,0.85,5.5,4.2,ºÏ,4,16,1010.9,-,40
2024-06-01 23:15,5.3,³²,183,17.54,0.58,5.2,0.73,7.5,4.1,ºÏ,356,16,1010.9,-,41
2024-06-01 23:20,8.3,³²³²¼­,200,17.53,0.62,4.6,0.95,5,3.7,ºÏ,359,16.1,1010.9,-,32
2024-06-01 23:25,8.1,³²³²¼­,193,17.54,0.63,4.9,0.93,5.5,3.5,ºÏ,358,16.1,1010.9,-,54
2024-06-01 23:30,6.9,³²,189,17.59,0.63,4.9,1.07,5,3.3,ºÏ,353,16.1,1010.9,-,26
2024-06-01 23:35,9.1,³²³²¼­,205,17.64,0.62,4.9,0.82,4,3.4,ºÏºÏ¼­,345,16.1,1010.9,-,39
2024-06-01 23:40,10.9,³²¼­,218,17.59,0.56,5.3,0.9,6,3.7,ºÏºÏ¼­,343,16.2,1010.8,-,40
2024-06-01 23:45,12.7,³²¼­,218,17.6,0.62,5,1.05,4.5,4,ºÏºÏ¼­,347,16.2,1010.8,-,31
2024-06-01 23:50,11.7,³²¼­,219,17.64,0.57,5,0.91,4,4.3,ºÏ,349,16.3,1010.9,-,49
2024-06-01 23:55,10.8,³²¼­,221,17.59,0.58,4.5,0.98,4.5,4.5,ºÏ,352,16.3,1010.9,-,46
2024-06-02 0:00,11,³²¼­,223,17.6,0.66,4.7,0.91,5,5.1,ºÏ,1,16.2,1010.8,-,34
2024-06-02 0:05,8.5,³²¼­,219,17.63,0.58,5.3,0.8,5.5,4.5,ºÏ,354,16.3,1010.8,-,62
2024-06-02 0:10,9.9,³²¼­,222,17.69,0.53,5.4,0.74,4.5,4.7,ºÏ,1,16.3,1010.8,-,30
2024-06-02 0:15,8.6,³²¼­,224,17.64,0.62,5.5,0.94,4.5,4.4,ºÏ,1,16.2,1010.9,-,41
2024-06-02 0:20,8.1,³²¼­,223,17.63,0.56,5.1,0.8,6,4.4,ºÏ,5,16.2,1010.9,-,29
2024-06-02 0:25,6.7,³²¼­,218,17.64,0.56,5.1,0.79,5,4.5,ºÏ,5,16.2,1010.8,-,36
2024-06-02 0:30,8.7,³²³²¼­,213,17.72,0.59,5.5,0.76,3.5,4.4,ºÏ,1,16.2,1010.9,-,38
2024-06-02 0:35,6.6,³²³²¼­,210,17.63,0.57,4.9,0.81,5,5.1,ºÏ,5,16.1,1011,-,35
2024-06-02 0:40,9.3,³²¼­,214,17.66,0.54,5.4,1.01,6.5,5.3,ºÏ,3,16.1,1011,-,38
2024-06-02 0:45,7.1,³²³²¼­,206,17.65,0.57,4.9,0.78,4,5.1,ºÏºÏµ¿,13,16.1,1011,-,33
2024-06-02 0:50,10.6,³²³²¼­,209,17.71,0.59,5.3,0.88,5,5.5,ºÏ,11,16.1,1011,-,53
2024-06-02 0:55,12.5,³²¼­,225,17.73,0.55,5.3,0.75,5.5,5.4,ºÏºÏµ¿,12,16.1,1010.9,-,39
2024-06-02 1:00,9.3,³²¼­,225,17.69,0.56,5,0.9,4.5,5.8,ºÏ,9,16.2,1010.9,-,71
2024-06-02 1:05,9.9,³²³²¼­,209,17.75,0.59,5.3,0.77,5.5,5.7,ºÏ,4,16.1,1010.9,-,41
2024-06-02 1:10,8.3,³²¼­,216,17.73,0.62,5.7,0.77,6.5,5.8,ºÏ,2,16,1010.9,-,35
2024-06-02 1:15,7.6,³²¼­,227,17.67,0.6,5.4,0.77,7.5,5.5,ºÏ,359,16.1,1010.9,-,41
2024-06-02 1:20,7.9,³²¼­,220,17.66,0.66,5,0.86,5.5,5.3,ºÏ,359,16.1,1010.8,-,40
2024-06-02 1:25,11.6,³²¼­,219,17.71,0.66,4.8,0.96,5,5.3,ºÏ,358,16.1,1010.8,-,34
2024-06-02 1:30,9.1,³²¼­,225,17.66,0.66,5.1,0.9,4.5,5.3,ºÏ,0,16.1,1010.8,-,208
2024-06-02 1:35,6.9,³²³²¼­,212,17.73,0.62,4.6,0.85,4.5,5.2,ºÏ,356,16,1010.8,-,28
2024-06-02 1:40,7,³²¼­,221,17.69,0.62,4.1,0.98,5.5,5,ºÏ,359,16.1,1010.8,-,51
2024-06-02 1:45,7.9,³²³²¼­,205,17.65,0.69,5.4,1.1,4.5,4.6,ºÏ,6,16.2,1010.8,-,26
2024-06-02 1:50,7.3,³²¼­,214,17.65,0.66,5.3,0.89,4.5,4.2,ºÏ,7,16.1,1010.7,-,35
2024-06-02 1:55,4.8,³²³²¼­,208,17.67,0.57,4.9,0.79,3,4,ºÏ,6,16.1,1010.7,-,35
2024-06-02 2:00,5.8,³²¼­,215,17.7,0.66,5.3,1.07,4.5,4.3,ºÏ,354,16.2,1010.6,-,40
2024-06-02 2:05,7.3,³²¼­,220,17.68,0.64,5.3,0.99,4,5,ºÏ,356,16.1,1010.7,-,47
2024-06-02 2:10,6.6,³²¼­,219,17.64,0.59,5.5,0.86,5,5.2,ºÏ,356,16.3,1010.6,-,36
2024-06-02 2:15,7.4,³²¼­,232,17.63,0.68,4.9,0.91,4.5,5.4,ºÏ,3,16.2,1010.6,-,27
2024-06-02 2:20,8.8,³²¼­,224,17.64,0.59,5.9,0.78,8,5.2,ºÏ,355,16.2,1010.6,-,34
2024-06-02 2:25,8.9,³²¼­,226,17.62,0.58,4.9,0.68,7,4.9,ºÏ,357,16.1,1010.5,-,44
2024-06-02 2:30,7.6,³²¼­,229,17.7,0.62,4.9,0.77,5.5,4.5,ºÏ,357,16.2,1010.5,-,57
2024-06-02 2:35,8.6,¼­³²¼­,237,17.65,0.57,5.1,0.81,5.5,4.7,ºÏ,350,16.2,1010.6,-,32
2024-06-02 2:40,8.8,³²¼­,227,17.69,0.56,4.3,0.88,5,4.4,ºÏºÏ¼­,343,16.2,1010.6,-,31
2024-06-02 2:45,6.2,¼­³²¼­,244,17.62,0.66,5.8,0.81,5,4.5,ºÏ,353,16.1,1010.5,-,39
2024-06-02 2:50,9.7,³²¼­,224,17.61,0.62,5.4,1.02,6.5,4.8,ºÏ,352,16.1,1010.6,-,41
2024-06-02 2:55,7.5,³²¼­,229,17.66,0.56,5,0.94,5,4.6,ºÏ,354,16.2,1010.6,-,31
2024-06-02 3:00,6.1,³²¼­,230,17.61,0.66,5.1,1.06,6,5.1,ºÏ,353,16.2,1010.6,-,47
2024-06-02 3:05,7.6,³²¼­,222,17.62,0.56,5.1,0.81,4,4.9,ºÏºÏ¼­,348,16.2,1010.5,-,47
2024-06-02 3:10,7.5,¼­³²¼­,243,17.65,0.68,5.2,0.97,6,4.4,ºÏ,350,16.2,1010.5,-,37
2024-06-02 3:15,8.8,³²¼­,224,17.59,0.6,6.2,0.71,7,4.5,ºÏºÏ¼­,342,16.2,1010.5,-,41
2024-06-02 3:20,9.1,³²¼­,232,17.6,0.6,5.1,0.86,5.5,4,ºÏºÏ¼­,344,16.3,1010.5,-,42
2024-06-02 3:25,7.7,³²¼­,234,17.67,0.55,5.1,0.79,6.5,4,ºÏ,355,16.3,1010.5,-,37
2024-06-02 3:30,7.5,¼­³²¼­,238,17.67,0.64,5.7,0.97,6,3.8,ºÏ,3,16.3,1010.5,-,57
2024-06-02 3:35,7.2,³²¼­,232,17.63,0.5,5.5,0.66,5,3.9,ºÏ,350,16.3,1010.5,-,23
2024-06-02 3:40,6.9,³²¼­,225,17.59,0.62,6.1,0.78,4.5,3.1,ºÏ,349,16.3,1010.5,-,23
2024-06-02 3:45,7,³²¼­,231,17.59,0.67,5.8,0.99,4.5,3,ºÏ,349,16.3,1010.5,-,48
2024-06-02 3:50,6.8,¼­³²¼­,250,17.58,0.63,5.7,0.89,6,2.8,ºÏ,350,16.3,1010.5,-,45
2024-06-02 3:55,7.8,¼­³²¼­,242,17.61,0.65,5.1,0.83,5,2.5,ºÏºÏ¼­,336,16.2,1010.4,-,32
2024-06-02 4:00,5.5,¼­³²¼­,242,17.66,0.58,4.6,0.77,4.5,1.5,ºÏ,356,16.2,1010.3,-,57
2024-06-02 4:05,6.3,¼­³²¼­,244,17.62,0.58,5.5,0.73,7,0.5,ºÏ,355,16.1,1010.1,-,39
2024-06-02 4:10,6.7,¼­³²¼­,238,17.66,0.61,6.1,0.73,6.5,0.6,ºÏ,9,16.1,1010.1,-,36
2024-06-02 4:15,8,¼­³²¼­,244,17.65,0.66,6.7,0.98,6,1,ºÏºÏ¼­,345,16.1,1010.3,-,36
2024-06-02 4:20,8.7,³²¼­,236,17.66,0.66,5.7,0.81,6,1,ºÏºÏ¼­,329,16.1,1010.3,-,46
2024-06-02 4:25,6.3,³²¼­,234,17.65,0.55,5.1,0.75,5.5,1.3,¼­ºÏ¼­,291,16.1,1010.4,-,27
2024-06-02 4:30,6.5,¼­³²¼­,253,17.59,0.52,4.9,0.79,5.5,1.5,¼­,266,16.1,1010.4,-,22
2024-06-02 4:35,5.5,¼­,259,17.59,0.61,5.4,0.87,4,1.5,¼­³²¼­,254,16.2,1010.3,-,30
2024-06-02 4:40,5.8,¼­³²¼­,255,17.6,0.51,4.8,0.69,5,1.2,³²¼­,218,16.2,1010.1,-,49
2024-06-02 4:45,6.9,¼­,259,17.59,0.63,5.6,0.96,4.5,1.8,³²¼­,222,16.2,1010.2,-,40
2024-06-02 4:50,8,¼­³²¼­,250,17.59,0.61,5.4,0.88,4,2.4,³²¼­,225,16.2,1010.3,-,40
2024-06-02 4:55,6.1,¼­³²¼­,257,17.56,0.6,4.6,0.9,6.5,2.4,³²¼­,217,16.2,1010.3,-,45
2024-06-02 5:00,6.7,¼­³²¼­,255,17.62,0.72,6.2,1.03,5.5,2.7,³²³²¼­,206,16.2,1010.2,-,32
2024-06-02 5:05,6.1,¼­,262,17.56,0.59,5.9,0.76,6.5,3.1,³²³²¼­,206,16.2,1010.2,-,34
2024-06-02 5:10,5,¼­,274,17.6,0.61,6.1,0.85,8,3.3,³²³²¼­,199,16.1,1010.2,-,40
2024-06-02 5:15,5.8,¼­³²¼­,258,17.69,0.54,5.4,0.86,4.5,3,³²³²¼­,196,16,1010.2,-,20
2024-06-02 5:20,6.1,¼­,268,17.59,0.75,5.8,0.93,5.5,2.7,³²,187,16,1010.3,-,43
2024-06-02 5:25,6.5,¼­,266,17.56,0.57,5.7,0.67,4,3.4,³²,185,16.1,1010.2,-,47
2024-06-02 5:30,6.5,¼­,274,17.57,0.59,5.3,0.75,6,3.5,³²³²¼­,195,16.2,1010.2,-,38
2024-06-02 5:35,4.9,¼­ºÏ¼­,282,17.67,0.58,5.5,0.77,6,3.8,³²,190,16.1,1010.2,-,44
2024-06-02 5:40,5.3,¼­ºÏ¼­,289,17.59,0.52,5.6,0.77,6.5,3.2,³²,185,16.2,1010.2,-,44
2024-06-02 5:45,4.6,¼­ºÏ¼­,293,17.56,0.68,6.2,0.99,6.5,2.6,³²³²µ¿,168,16.3,1010.2,-,43
2024-06-02 5:50,4.6,¼­ºÏ¼­,303,17.61,0.66,5.8,0.9,5.5,2.7,³²³²µ¿,168,16.5,1010.3,-,44
2024-06-02 5:55,4.9,ºÏ¼­,308,17.56,0.61,5.6,0.81,6.5,2.2,³²³²µ¿,159,16.6,1010.3,-,33
2024-06-02 6:00,7,¼­ºÏ¼­,300,17.62,0.56,5.4,0.78,5.5,2.3,³²,177,16.6,1010.4,-,41
2024-06-02 6:05,9.1,¼­ºÏ¼­,298,17.61,0.66,6.1,0.81,7,1.8,³²³²µ¿,158,16.8,1010.5,-,36
2024-06-02 6:10,5.1,¼­ºÏ¼­,294,17.64,0.58,5.1,0.86,5,1.5,³²³²µ¿,157,16.9,1010.6,-,31
2024-06-02 6:15,8.1,ºÏ¼­,305,17.62,0.59,6.4,0.8,6,2,³²µ¿,135,16.9,1010.6,-,31
2024-06-02 6:20,7.6,¼­ºÏ¼­,293,17.61,0.56,5.5,0.79,6.5,1.5,³²µ¿,125,16.8,1010.6,-,32
2024-06-02 6:25,8.7,¼­ºÏ¼­,295,17.57,0.63,6.3,0.97,6,0.9,µ¿³²µ¿,114,16.7,1010.8,-,32
2024-06-02 6:30,6.7,ºÏ¼­,310,17.55,0.61,5.7,0.95,6,1.2,µ¿,93,16.6,1010.7,-,34
2024-06-02 6:35,7.3,ºÏ¼­,313,17.59,0.55,5.9,0.73,7,1.5,µ¿,85,16.6,1010.9,-,40
2024-06-02 6:40,6.8,¼­ºÏ¼­,298,17.57,0.62,6.1,0.72,6,1.3,µ¿ºÏµ¿,68,16.7,1010.9,-,46
2024-06-02 6:45,5.9,ºÏ¼­,306,17.62,0.56,5.3,0.81,5,1.9,µ¿,92,16.8,1010.8,-,54
2024-06-02 6:50,5.4,ºÏ¼­,315,17.63,0.56,5.5,0.95,5.5,1.7,µ¿,92,16.9,1010.7,-,30
2024-06-02 6:55,2.8,ºÏ¼­,316,17.61,0.55,5.6,0.83,6,1.9,µ¿,86,17.2,1010.7,-,36
2024-06-02 7:00,3.5,ºÏ,358,17.61,0.64,5.9,0.95,6.5,2.9,ºÏ,2,17.4,1010.8,-,33
2024-06-02 7:05,2.8,¼­ºÏ¼­,289,17.64,0.61,5.9,0.83,6.5,2.3,ºÏºÏ¼­,347,17.2,1010.8,-,33
2024-06-02 7:10,3.7,¼­ºÏ¼­,293,17.64,0.63,5.8,0.87,5.5,2.1,ºÏ,356,17.3,1010.9,-,37
2024-06-02 7:15,2.8,ºÏ¼­,315,17.62,0.56,5.2,0.69,6,1.9,ºÏ,5,17.3,1011,-,33
2024-06-02 7:20,4.2,ºÏ¼­,315,17.64,0.59,6.2,0.77,6.5,1.4,ºÏºÏµ¿,12,17.4,1010.9,-,42
2024-06-02 7:25,2.9,ºÏ¼­,317,17.66,0.64,5.7,0.82,6,1.6,ºÏºÏµ¿,29,17.7,1011,-,41
2024-06-02 7:30,2.4,¼­,278,17.65,0.59,5.9,0.76,7,1.3,ºÏºÏµ¿,14,17.8,1011.1,-,40
2024-06-02 7:35,4,¼­ºÏ¼­,299,17.65,0.56,5.9,0.97,5.5,1.7,ºÏ,5,17.4,1011.1,-,33
2024-06-02 7:40,4.2,¼­,277,17.64,0.56,6.2,0.94,5.5,1.8,ºÏºÏµ¿,13,17.5,1011.1,-,41
2024-06-02 7:45,3.3,¼­,275,17.65,0.6,6.1,0.91,5.5,2.4,ºÏºÏµ¿,27,17.7,1011.1,-,18
