°üÃø¼Ò¸í:ÀÎÃµÇ×,,,,,,,,,,,,,,
À§µµ:37.389444,,,,,,,,,,,,,,
°æµµ:126.533055,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-02 20:30,11.6,µ¿ºÏµ¿,57,18.6,-,-,-,-,-,-,-,-,-,-
2024-06-02 20:40,17.2,ºÏµ¿,53,18.6,-,-,-,-,-,-,-,-,-,-
2024-06-02 20:50,20.1,ºÏµ¿,54,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-02 21:00,28.6,µ¿ºÏµ¿,57,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-02 21:10,27.1,ºÏµ¿,54,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-02 21:20,33,µ¿ºÏµ¿,57,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-02 21:30,30.7,ºÏµ¿,54,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-02 21:40,31.9,ºÏµ¿,50,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-02 21:50,31.5,µ¿ºÏµ¿,64,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:00,38.3,ºÏµ¿,52,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:10,41.7,ºÏµ¿,55,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:20,35.4,µ¿ºÏµ¿,67,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:30,36.4,ºÏµ¿,46,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:40,39.3,ºÏµ¿,41,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:50,38.1,ºÏµ¿,40,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:00,41.9,ºÏµ¿,36,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:10,39,ºÏºÏµ¿,33,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:20,36.2,µ¿ºÏµ¿,61,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:30,35.1,ºÏµ¿,43,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:40,33.4,µ¿ºÏµ¿,63,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:50,37.5,µ¿ºÏµ¿,60,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:00,35.3,µ¿ºÏµ¿,63,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:10,33,µ¿ºÏµ¿,59,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:20,33.4,ºÏµ¿,54,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:30,33.4,ºÏµ¿,47,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:40,30.2,ºÏµ¿,48,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:50,27.7,ºÏµ¿,44,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:00,22.3,ºÏµ¿,41,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:10,20.7,ºÏµ¿,38,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:20,12.5,ºÏºÏµ¿,26,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:30,6.7,ºÏ,5,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:40,6.4,¼­ºÏ¼­,292,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:50,3.7,¼­,277,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:00,6.3,¼­³²¼­,251,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:10,10.2,ºÏ,356,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:20,15.8,¼­³²¼­,248,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:30,14.7,³²¼­,229,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:40,22.8,³²¼­,232,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:50,24.2,³²¼­,225,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:00,28.9,³²¼­,227,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:10,30.7,³²¼­,226,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:20,35.4,³²¼­,228,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:30,38.3,³²¼­,228,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:40,41.7,³²¼­,224,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:50,41.2,³²¼­,225,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:00,40.9,³²¼­,227,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:10,45.9,³²¼­,227,18,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:20,45.6,³²¼­,228,17.97,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:30,49.9,µ¿ºÏµ¿,60,17.95,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:40,52.8,³²¼­,227,17.99,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:50,63.7,³²¼­,233,18.17,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:00,70.8,³²¼­,235,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:10,65.9,³²¼­,236,18.31,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:20,70.1,¼­³²¼­,237,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:30,65.7,³²¼­,232,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:40,69.6,µ¿ºÏµ¿,63,18.42,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:50,65.7,³²¼­,233,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:00,62.1,³²¼­,233,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:10,54.2,µ¿ºÏµ¿,64,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:20,48.6,µ¿ºÏµ¿,64,18.42,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:30,45.5,³²¼­,235,18.39,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:40,48.2,¼­³²¼­,239,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:50,44,¼­³²¼­,241,18.46,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:00,37.3,¼­³²¼­,240,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:10,34.3,¼­³²¼­,242,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:20,37.2,¼­³²¼­,243,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:30,39.8,¼­³²¼­,240,18.63,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:40,38.1,µ¿ºÏµ¿,65,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:50,29.3,µ¿ºÏµ¿,61,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:00,26.7,µ¿ºÏµ¿,61,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:10,19.8,³²¼­,219,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:20,20.9,³²³²¼­,213,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:30,16.1,³²,189,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:40,5.4,¼­,281,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:50,12,µ¿ºÏµ¿,61,18.63,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:00,15.3,µ¿ºÏµ¿,70,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:10,18.8,µ¿ºÏµ¿,57,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:20,24,µ¿ºÏµ¿,57,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:30,29.7,ºÏµ¿,56,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:40,32.6,µ¿ºÏµ¿,57,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:50,37.3,ºÏµ¿,54,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:00,31.8,µ¿ºÏµ¿,59,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:10,31.7,µ¿ºÏµ¿,61,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:20,32.6,ºÏµ¿,52,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:30,34.5,ºÏµ¿,51,18.73,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:40,39.6,ºÏµ¿,52,18.67,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:50,38.8,ºÏµ¿,51,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:00,37.2,¼­³²¼­,255,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:10,38.9,ºÏµ¿,44,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:20,38.3,ºÏµ¿,40,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:30,38.8,ºÏµ¿,37,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:40,36.6,ºÏµ¿,36,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:50,37.7,¼­³²¼­,255,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:00,38.6,¼­³²¼­,258,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:10,31.5,¼­³²¼­,253,18.37,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:20,31.5,ºÏµ¿,45,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:30,31.2,¼­³²¼­,255,17.97,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:40,29.9,µ¿ºÏµ¿,57,18.09,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:50,26.9,µ¿ºÏµ¿,57,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:00,25,ºÏµ¿,53,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:10,19.3,ºÏµ¿,48,18.07,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:20,17.2,ºÏµ¿,47,18,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:30,13.2,ºÏºÏµ¿,27,17.94,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:40,11,ºÏµ¿,40,17.95,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:50,9.8,ºÏºÏµ¿,33,17.97,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:00,8.1,³²³²¼­,196,18.2,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:10,4.7,ºÏºÏ¼­,346,18.75,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:20,14.3,µ¿³²µ¿,115,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:30,5.1,³²,183,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:40,14.4,ºÏ,10,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:50,21.4,¼­ºÏ¼­,288,17.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:00,25.6,³²¼­,225,18.05,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:10,25,³²¼­,220,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:20,27.8,³²¼­,216,18.01,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:30,33.1,³²³²¼­,213,18.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:40,36.1,³²¼­,215,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:50,38.8,³²¼­,222,18.15,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:00,42.5,³²¼­,223,17.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:10,45.2,³²¼­,218,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:20,50.2,³²¼­,222,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:30,43.4,¼­,261,18.63,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:40,51.3,³²¼­,221,19.02,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:50,49.9,³²¼­,224,18.8,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:00,58.6,³²¼­,230,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:10,62.7,³²¼­,231,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:20,67.6,¼­³²¼­,240,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:30,70.8,¼­³²¼­,254,19.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:40,67,¼­³²¼­,242,19,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:50,64.9,¼­³²¼­,254,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:00,68.7,¼­³²¼­,242,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:10,61.9,³²¼­,236,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:20,60.8,¼­³²¼­,237,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:30,52,¼­³²¼­,253,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:40,50.6,¼­³²¼­,255,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:50,48.8,¼­³²¼­,255,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:00,49.7,¼­³²¼­,253,18.67,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:10,55.1,¼­³²¼­,243,18.94,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:20,54.9,¼­³²¼­,258,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:30,52.8,¼­³²¼­,258,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:40,50.4,¼­,261,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:50,43.9,³²¼­,232,19.04,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:00,38.1,¼­,261,19.19,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:10,29.6,¼­,266,19.11,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:20,26.9,³²¼­,219,19.08,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:30,20.9,¼­,270,19.14,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:40,16.3,³²³²¼­,212,19.12,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:50,12.3,³²³²µ¿,167,19.16,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:00,6.8,³²¼­,235,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:10,14.3,¼­³²¼­,243,19.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:20,21,µ¿ºÏµ¿,71,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:30,22.2,µ¿ºÏµ¿,75,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:40,26.7,µ¿ºÏµ¿,73,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:50,34.5,µ¿ºÏµ¿,74,19.01,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:00,36.4,µ¿ºÏµ¿,72,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:10,43.8,µ¿ºÏµ¿,63,18.94,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:20,38.6,µ¿ºÏµ¿,68,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:30,42.4,µ¿ºÏµ¿,66,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:40,48.7,µ¿ºÏµ¿,64,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:50,51.7,µ¿ºÏµ¿,58,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:00,52.9,µ¿ºÏµ¿,63,18.83,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:10,51.6,µ¿ºÏµ¿,62,18.69,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:20,51.9,µ¿ºÏµ¿,61,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:30,41.3,µ¿ºÏµ¿,59,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:40,44.8,ºÏµ¿,56,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:50,40.6,ºÏµ¿,49,18.46,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:00,39.9,ºÏµ¿,47,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:10,30.2,ºÏµ¿,40,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:20,43.8,ºÏµ¿,56,18.23,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:30,38.3,µ¿ºÏµ¿,61,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:40,37.8,µ¿ºÏµ¿,67,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:50,36,µ¿ºÏµ¿,60,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:00,30,µ¿ºÏµ¿,59,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:10,23.2,ºÏµ¿,44,18.18,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:20,20.6,ºÏµ¿,48,18.15,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:30,17.3,µ¿ºÏµ¿,57,18.12,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:40,21.9,ºÏµ¿,45,18.06,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:50,27.8,¼­³²¼­,256,18.15,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:00,27.9,ºÏµ¿,49,18.11,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:10,26.7,ºÏµ¿,46,18.2,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:20,21.1,ºÏµ¿,44,18.21,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:30,16.2,ºÏµ¿,36,18.14,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:40,8.3,ºÏºÏµ¿,17,18.07,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:50,5.6,¼­³²¼­,245,18.02,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:00,4.9,ºÏµ¿,44,18.06,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:10,9.8,¼­ºÏ¼­,290,17.94,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:20,14.4,¼­³²¼­,249,17.87,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:30,15.7,¼­³²¼­,238,18.01,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:40,20.5,³²¼­,228,18.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:50,25.2,µ¿ºÏµ¿,58,18.01,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:00,28.8,µ¿ºÏµ¿,61,18.05,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:10,33.4,µ¿ºÏµ¿,58,17.87,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:20,38.8,µ¿ºÏµ¿,58,17.85,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:30,41.4,³²¼­,226,17.87,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:40,46.1,³²¼­,227,17.9,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:50,47.1,³²¼­,229,17.93,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:00,47,³²¼­,226,17.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:10,48.8,³²¼­,226,17.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:20,52.2,³²¼­,226,17.91,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:30,53.2,³²¼­,226,17.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:40,56.5,³²¼­,234,17.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:50,60.3,³²¼­,234,18.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:00,63.5,³²¼­,236,18.16,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:10,63.9,¼­³²¼­,237,18.15,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:20,67.7,¼­³²¼­,240,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:30,68.9,¼­³²¼­,238,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:40,64,¼­³²¼­,237,18.6,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:50,61.3,¼­³²¼­,240,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:00,55.9,¼­³²¼­,237,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:10,52.5,¼­³²¼­,238,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:20,51.2,³²¼­,234,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:30,53.7,µ¿ºÏµ¿,63,18.6,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:40,48.9,¼­³²¼­,242,18.67,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:50,43.3,¼­³²¼­,240,18.67,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:00,40.2,µ¿ºÏµ¿,63,18.67,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:10,46.9,µ¿ºÏµ¿,67,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:20,42.6,¼­³²¼­,237,18.92,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:30,49.2,³²¼­,235,18.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:40,39.8,³²¼­,231,19,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:50,33.8,³²¼­,229,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:00,22.4,µ¿ºÏµ¿,63,19.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:10,21.5,³²¼­,226,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:20,21,³²³²¼­,206,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:30,13.9,³²³²¼­,203,19.13,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:40,2,³²¼­,232,19.13,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:50,8.9,µ¿ºÏµ¿,71,18.94,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:00,17.6,µ¿ºÏµ¿,66,18.92,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:10,22.6,µ¿ºÏµ¿,63,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:20,31.9,µ¿ºÏµ¿,62,19,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:30,33.5,¼­³²¼­,256,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:40,33.8,µ¿ºÏµ¿,60,18.95,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:50,40.1,ºÏµ¿,54,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:00,32.3,µ¿ºÏµ¿,63,19.05,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:10,32.6,¼­³²¼­,249,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:20,36.1,ºÏµ¿,54,19.29,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:30,30.3,¼­³²¼­,248,19.21,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:40,45.3,ºÏµ¿,55,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:50,43.1,¼­³²¼­,257,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:00,42.7,¼­³²¼­,258,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:10,45.8,ºÏµ¿,46,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:20,45.4,ºÏµ¿,45,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:30,44.2,¼­³²¼­,256,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:40,44,ºÏµ¿,38,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:50,44.5,ºÏµ¿,38,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:00,40.1,ºÏµ¿,39,19.13,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:10,35.1,ºÏµ¿,49,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:20,35.9,ºÏµ¿,50,18.56,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:30,30.5,ºÏµ¿,54,18.56,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:40,27.8,¼­³²¼­,251,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:50,26.6,ºÏµ¿,43,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:00,25.3,ºÏµ¿,47,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:10,23.8,ºÏµ¿,43,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:20,18.5,ºÏµ¿,38,18.31,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:30,20.1,³²¼­,236,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:40,17.4,³²¼­,218,18.37,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:50,11.1,³²¼­,224,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:00,9,³²¼­,226,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:10,5.3,ºÏºÏ¼­,327,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:20,7.8,³²¼­,222,18.56,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:30,6.4,µ¿ºÏµ¿,71,18.83,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:40,7.4,³²µ¿,141,18.35,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:50,19.1,³²µ¿,125,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:00,24.2,³²¼­,234,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:10,12.5,µ¿³²µ¿,109,18.25,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:20,12,³²¼­,225,18.16,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:30,13.9,³²¼­,225,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:40,23.5,³²¼­,224,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:50,25.9,³²¼­,217,18.82,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:00,35,³²¼­,219,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:10,34.6,µ¿ºÏµ¿,64,19.23,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:20,34.5,³²¼­,219,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:30,40.2,³²¼­,225,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:40,47.7,µ¿ºÏµ¿,64,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:50,50.5,³²¼­,226,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:00,58.1,³²¼­,231,19.11,-,-,-,-,-,-,-,-,-,-
