°üÃø¼Ò¸í:¿©¼ö,,,,,,,,,,,,,
À§µµ:34.747222,,,,,,,,,,,,,
°æµµ:127.765556,,,,,,,,,,,,,
°üÃø½Ã°£,Á¶À§(cm),¼ö¿Â(¡É),¿°ºÐ(PSU),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-01 4:20,276,20.2,32.2,-,-,-,-,1.9,¼­,269,19.6,1009.6,-
2024-06-01 4:21,275,20.2,32.2,-,-,-,-,2.5,¼­,279,19.6,1009.6,-
2024-06-01 4:22,275,20.2,32.2,-,-,-,-,2.8,¼­ºÏ¼­,283,19.6,1009.6,-
2024-06-01 4:23,276,20.2,32.2,-,-,-,-,2.3,¼­³²¼­,256,19.6,1009.6,-
2024-06-01 4:24,276,20.2,32.2,-,-,-,-,1.6,¼­ºÏ¼­,287,19.6,1009.6,-
2024-06-01 4:25,277,20.2,32.2,-,-,-,-,2.4,¼­³²¼­,258,19.5,1009.6,-
2024-06-01 4:26,277,20.2,32.2,-,-,-,-,2.7,¼­,268,19.5,1009.6,-
2024-06-01 4:27,277,20.2,32.2,-,-,-,-,2.4,¼­,262,19.5,1009.5,-
2024-06-01 4:28,278,20.2,32.2,-,-,-,-,1.6,¼­,263,19.5,1009.5,-
2024-06-01 4:29,278,20.2,32.2,-,-,-,-,2.1,¼­ºÏ¼­,288,19.6,1009.5,-
2024-06-01 4:30,278,20.2,32.2,-,-,-,-,1.9,¼­³²¼­,242,19.6,1009.5,-
2024-06-01 4:31,278,20.2,32.2,-,-,-,-,2.6,¼­³²¼­,255,19.6,1009.5,-
2024-06-01 4:32,278,20.2,32.2,-,-,-,-,2.7,³²¼­,231,19.5,1009.5,-
2024-06-01 4:33,278,20.2,32.2,-,-,-,-,2.9,¼­³²¼­,255,19.5,1009.5,-
2024-06-01 4:34,278,20.2,32.2,-,-,-,-,2.2,³²¼­,222,19.5,1009.5,-
2024-06-01 4:35,277,20.2,32.2,-,-,-,-,2.6,³²¼­,215,19.5,1009.5,-
2024-06-01 4:36,278,20.2,32.2,-,-,-,-,2.3,³²³²¼­,202,19.5,1009.5,-
2024-06-01 4:37,277,20.2,32.2,-,-,-,-,2.4,³²³²¼­,195,19.5,1009.5,-
2024-06-01 4:38,276,20.2,32.2,-,-,-,-,3.1,³²³²¼­,195,19.5,1009.5,-
2024-06-01 4:39,275,20.2,32.2,-,-,-,-,3,³²³²¼­,209,19.5,1009.5,-
2024-06-01 4:40,275,20.2,32.2,-,-,-,-,2.4,³²¼­,224,19.5,1009.6,-
2024-06-01 4:41,274,20.2,32.2,-,-,-,-,2.3,³²¼­,216,19.5,1009.6,-
2024-06-01 4:42,274,20.2,32.2,-,-,-,-,2.9,¼­³²¼­,240,19.5,1009.6,-
2024-06-01 4:43,273,20.1,32.2,-,-,-,-,3.7,¼­³²¼­,255,19.5,1009.6,-
2024-06-01 4:44,273,20.1,32.2,-,-,-,-,3.7,¼­,265,19.6,1009.6,-
2024-06-01 4:45,273,20.1,32.2,-,-,-,-,3.2,¼­³²¼­,257,19.6,1009.7,-
2024-06-01 4:46,273,20.2,32.2,-,-,-,-,4.2,¼­³²¼­,255,19.7,1009.7,-
2024-06-01 4:47,273,20.2,32.2,-,-,-,-,3.7,¼­³²¼­,257,19.7,1009.7,-
2024-06-01 4:48,273,20.1,32.2,-,-,-,-,2.6,¼­,280,19.7,1009.7,-
2024-06-01 4:49,274,20.1,32.2,-,-,-,-,2.9,¼­,266,19.7,1009.7,-
2024-06-01 4:50,274,20.1,32.2,-,-,-,-,3.3,¼­³²¼­,258,19.6,1009.7,-
2024-06-01 4:51,275,20.1,32.2,-,-,-,-,3.2,¼­,281,19.6,1009.8,-
2024-06-01 4:52,274,20.1,32.3,-,-,-,-,3,¼­³²¼­,254,19.6,1009.8,-
2024-06-01 4:53,274,20.1,32.3,-,-,-,-,2.8,¼­³²¼­,255,19.7,1009.8,-
2024-06-01 4:54,274,20.1,32.2,-,-,-,-,2.9,¼­,264,19.7,1009.8,-
2024-06-01 4:55,275,20.1,32.2,-,-,-,-,3.3,¼­³²¼­,255,19.6,1009.8,-
2024-06-01 4:56,275,20.1,32.2,-,-,-,-,2.9,¼­³²¼­,258,19.6,1009.8,-
2024-06-01 4:57,274,20.1,32.2,-,-,-,-,2.9,¼­ºÏ¼­,283,19.6,1009.8,-
2024-06-01 4:58,274,20.1,32.2,-,-,-,-,2,¼­ºÏ¼­,284,19.7,1009.8,-
2024-06-01 4:59,274,20.1,32.2,-,-,-,-,2.2,¼­,278,19.8,1009.8,-
2024-06-01 5:00,274,20.1,32.2,-,-,-,-,2,¼­ºÏ¼­,290,19.8,1009.8,-
2024-06-01 5:01,274,20.1,32.2,-,-,-,-,1.1,¼­,272,19.8,1009.8,-
2024-06-01 5:02,274,20.1,32.3,-,-,-,-,1.8,¼­,278,19.8,1009.8,-
2024-06-01 5:03,273,20,32.3,-,-,-,-,2.3,¼­ºÏ¼­,292,19.7,1009.8,-
2024-06-01 5:04,273,20,32.3,-,-,-,-,2,¼­,281,19.7,1009.8,-
2024-06-01 5:05,273,20,32.3,-,-,-,-,1,ºÏ¼­,311,19.8,1009.9,-
2024-06-01 5:06,272,20,32.3,-,-,-,-,1.5,¼­,279,19.8,1009.9,-
2024-06-01 5:07,272,20,32.3,-,-,-,-,1.5,¼­,275,19.7,1009.9,-
2024-06-01 5:08,271,20,32.3,-,-,-,-,1.4,ºÏ¼­,311,19.7,1009.9,-
2024-06-01 5:09,271,20,32.3,-,-,-,-,1.4,¼­,263,19.7,1009.9,-
2024-06-01 5:10,270,20,32.3,-,-,-,-,1,¼­ºÏ¼­,297,19.7,1009.8,-
2024-06-01 5:11,270,20,32.3,-,-,-,-,1.4,¼­,269,19.7,1009.9,-
2024-06-01 5:12,270,20,32.3,-,-,-,-,2,¼­,262,19.6,1009.8,-
2024-06-01 5:13,269,20,32.3,-,-,-,-,1.4,¼­,275,19.6,1009.9,-
2024-06-01 5:14,270,20,32.3,-,-,-,-,0.8,¼­³²¼­,244,19.6,1009.8,-
2024-06-01 5:15,270,20,32.3,-,-,-,-,0.8,ºÏºÏ¼­,333,19.6,1009.8,-
2024-06-01 5:16,270,20,32.3,-,-,-,-,2.9,ºÏ¼­,307,19.6,1009.9,-
2024-06-01 5:17,271,20,32.3,-,-,-,-,1.6,¼­ºÏ¼­,288,19.6,1009.9,-
2024-06-01 5:18,271,20,32.3,-,-,-,-,1.7,¼­ºÏ¼­,295,19.6,1009.8,-
2024-06-01 5:19,272,20,32.3,-,-,-,-,2.6,¼­,273,19.6,1009.8,-
2024-06-01 5:20,273,20,32.3,-,-,-,-,2.2,¼­,278,19.6,1009.8,-
2024-06-01 5:21,274,20,32.3,-,-,-,-,1.8,¼­ºÏ¼­,291,19.7,1009.7,-
2024-06-01 5:22,274,20,32.3,-,-,-,-,2.4,¼­ºÏ¼­,290,19.7,1009.7,-
2024-06-01 5:23,275,19.9,32.3,-,-,-,-,2.7,¼­³²¼­,253,19.6,1009.6,-
2024-06-01 5:24,275,19.9,32.3,-,-,-,-,2.4,³²³²¼­,210,19.6,1009.6,-
2024-06-01 5:25,275,19.9,32.3,-,-,-,-,1.2,¼­³²¼­,256,19.5,1009.7,-
2024-06-01 5:26,274,19.9,32.3,-,-,-,-,2.3,¼­,268,19.4,1009.7,-
2024-06-01 5:27,274,19.9,32.3,-,-,-,-,2.6,¼­,268,19.4,1009.7,-
2024-06-01 5:28,273,19.9,32.3,-,-,-,-,1.3,¼­,275,19.4,1009.7,-
2024-06-01 5:29,273,19.9,32.3,-,-,-,-,2.4,¼­,264,19.4,1009.7,-
2024-06-01 5:30,272,19.9,32.3,-,-,-,-,3,¼­,272,19.4,1009.7,-
2024-06-01 5:31,270,19.9,32.3,-,-,-,-,2.7,¼­ºÏ¼­,284,19.4,1009.8,-
2024-06-01 5:32,270,19.9,32.3,-,-,-,-,3.2,¼­ºÏ¼­,284,19.4,1009.8,-
2024-06-01 5:33,269,19.9,32.3,-,-,-,-,3,¼­,277,19.3,1009.8,-
2024-06-01 5:34,268,19.9,32.3,-,-,-,-,2.4,¼­,276,19.3,1009.8,-
2024-06-01 5:35,268,19.9,32.3,-,-,-,-,3,¼­,279,19.3,1009.7,-
2024-06-01 5:36,267,19.9,32.3,-,-,-,-,2.5,¼­,275,19.3,1009.7,-
2024-06-01 5:37,267,20,32.3,-,-,-,-,1.9,¼­,264,19.3,1009.7,-
2024-06-01 5:38,267,19.9,32.3,-,-,-,-,1.9,¼­,271,19.2,1009.7,-
2024-06-01 5:39,267,20,32.3,-,-,-,-,2.9,¼­,270,19.2,1009.7,-
2024-06-01 5:40,267,20,32.3,-,-,-,-,2.7,¼­ºÏ¼­,294,19.2,1009.8,-
2024-06-01 5:41,267,20,32.3,-,-,-,-,2.8,¼­,264,19.3,1009.8,-
2024-06-01 5:42,267,20,32.3,-,-,-,-,3.2,¼­,276,19.3,1009.8,-
2024-06-01 5:43,266,20,32.3,-,-,-,-,2.7,¼­,269,19.4,1009.8,-
2024-06-01 5:44,266,20,32.3,-,-,-,-,2.7,¼­,262,19.4,1009.8,-
2024-06-01 5:45,266,19.9,32.3,-,-,-,-,1.5,¼­,267,19.4,1009.8,-
2024-06-01 5:46,265,19.9,32.3,-,-,-,-,2,¼­ºÏ¼­,282,19.4,1009.8,-
2024-06-01 5:47,264,19.9,32.3,-,-,-,-,2.2,¼­,259,19.4,1009.8,-
2024-06-01 5:48,263,19.9,32.3,-,-,-,-,2.4,¼­³²¼­,251,19.5,1009.8,-
2024-06-01 5:49,262,19.9,32.3,-,-,-,-,2.3,¼­,280,19.5,1009.8,-
2024-06-01 5:50,261,19.9,32.3,-,-,-,-,3.3,¼­ºÏ¼­,290,19.5,1009.8,-
2024-06-01 5:51,261,19.9,32.3,-,-,-,-,2.5,¼­,273,19.6,1009.9,-
2024-06-01 5:52,260,20,32.3,-,-,-,-,1.9,¼­,271,19.5,1009.9,-
2024-06-01 5:53,259,19.9,32.3,-,-,-,-,3,¼­,270,19.4,1009.9,-
2024-06-01 5:54,258,19.9,32.3,-,-,-,-,3.5,¼­ºÏ¼­,287,19.4,1009.9,-
2024-06-01 5:55,257,19.9,32.3,-,-,-,-,4.6,¼­,269,19.5,1009.9,-
2024-06-01 5:56,257,19.9,32.3,-,-,-,-,2.7,¼­ºÏ¼­,292,19.5,1009.9,-
2024-06-01 5:57,256,20,32.3,-,-,-,-,3.1,¼­,260,19.5,1009.9,-
2024-06-01 5:58,256,20,32.3,-,-,-,-,2.1,¼­³²¼­,257,19.5,1009.9,-
2024-06-01 5:59,255,20,32.3,-,-,-,-,3.3,¼­ºÏ¼­,295,19.5,1009.9,-
2024-06-01 6:00,255,20,32.3,-,-,-,-,2.5,¼­,276,19.5,1009.9,-
2024-06-01 6:01,254,20,32.3,-,-,-,-,3.4,¼­,274,19.5,1009.9,-
2024-06-01 6:02,254,20,32.3,-,-,-,-,4,¼­,274,19.5,1009.8,-
2024-06-01 6:03,253,20,32.3,-,-,-,-,3,¼­,279,19.5,1009.8,-
2024-06-01 6:04,252,19.9,32.3,-,-,-,-,2.9,¼­,271,19.6,1009.8,-
2024-06-01 6:05,252,20,32.3,-,-,-,-,2.8,¼­³²¼­,250,19.5,1009.8,-
2024-06-01 6:06,251,20,32.3,-,-,-,-,2.3,¼­,277,19.5,1009.8,-
2024-06-01 6:07,250,19.9,32.3,-,-,-,-,1.7,¼­,272,19.5,1009.9,-
2024-06-01 6:08,250,20,32.3,-,-,-,-,2.1,¼­,270,19.5,1009.9,-
2024-06-01 6:09,249,20,32.3,-,-,-,-,1.8,¼­,260,19.4,1009.9,-
2024-06-01 6:10,249,20,32.3,-,-,-,-,2.2,¼­,265,19.4,1009.9,-
2024-06-01 6:11,248,20,32.3,-,-,-,-,2.1,¼­,281,19.4,1009.9,-
2024-06-01 6:12,247,20,32.3,-,-,-,-,1.7,¼­ºÏ¼­,285,19.4,1009.9,-
2024-06-01 6:13,247,20,32.3,-,-,-,-,1.8,¼­ºÏ¼­,292,19.4,1009.9,-
2024-06-01 6:14,247,20,32.3,-,-,-,-,2.9,¼­,273,19.4,1009.9,-
2024-06-01 6:15,246,20,32.3,-,-,-,-,2.7,¼­ºÏ¼­,297,19.4,1009.9,-
2024-06-01 6:16,246,20,32.3,-,-,-,-,1.8,¼­ºÏ¼­,300,19.4,1009.9,-
2024-06-01 6:17,245,20,32.3,-,-,-,-,1.1,¼­,276,19.4,1009.9,-
2024-06-01 6:18,245,20,32.3,-,-,-,-,2,¼­,279,19.4,1009.9,-
2024-06-01 6:19,244,20,32.2,-,-,-,-,2.8,ºÏ¼­,306,19.5,1009.9,-
2024-06-01 6:20,243,20,32.3,-,-,-,-,3.3,¼­ºÏ¼­,302,19.5,1009.9,-
2024-06-01 6:21,242,20,32.2,-,-,-,-,3.8,¼­ºÏ¼­,303,19.5,1009.8,-
2024-06-01 6:22,241,20,32.2,-,-,-,-,1.8,¼­ºÏ¼­,302,19.6,1009.9,-
2024-06-01 6:23,241,20,32.3,-,-,-,-,2.1,ºÏ¼­,309,19.6,1009.9,-
2024-06-01 6:24,240,20,32.3,-,-,-,-,2.2,¼­ºÏ¼­,301,19.6,1009.9,-
2024-06-01 6:25,239,20,32.3,-,-,-,-,2.5,¼­ºÏ¼­,293,19.5,1009.9,-
2024-06-01 6:26,238,20,32.3,-,-,-,-,4.1,¼­ºÏ¼­,300,19.6,1009.9,-
2024-06-01 6:27,238,20,32.3,-,-,-,-,3,¼­ºÏ¼­,284,19.6,1010,-
2024-06-01 6:28,238,20,32.3,-,-,-,-,2.8,¼­,273,19.6,1010.1,-
2024-06-01 6:29,238,20,32.3,-,-,-,-,2.3,¼­ºÏ¼­,288,19.5,1010.1,-
2024-06-01 6:30,238,20,32.3,-,-,-,-,2,¼­ºÏ¼­,284,19.5,1010.1,-
2024-06-01 6:31,238,20,32.3,-,-,-,-,2.2,¼­,276,19.5,1010,-
2024-06-01 6:32,238,20,32.3,-,-,-,-,3.5,¼­ºÏ¼­,284,19.5,1010,-
2024-06-01 6:33,238,20,32.3,-,-,-,-,2.3,¼­ºÏ¼­,294,19.5,1010,-
2024-06-01 6:34,238,20,32.3,-,-,-,-,3.4,¼­ºÏ¼­,288,19.5,1010,-
2024-06-01 6:35,238,20,32.3,-,-,-,-,3.5,ºÏ¼­,309,19.6,1009.9,-
2024-06-01 6:36,238,20,32.3,-,-,-,-,0.9,ºÏ¼­,325,19.7,1010,-
2024-06-01 6:37,237,20,32.3,-,-,-,-,1,¼­,266,19.7,1010,-
2024-06-01 6:38,237,20,32.3,-,-,-,-,2.5,¼­,274,19.7,1010,-
2024-06-01 6:39,235,20,32.3,-,-,-,-,1.3,¼­,279,19.6,1010,-
2024-06-01 6:40,234,20,32.3,-,-,-,-,2.5,¼­,264,19.5,1010,-
2024-06-01 6:41,233,20,32.3,-,-,-,-,2.1,¼­,278,19.5,1010,-
2024-06-01 6:42,231,20,32.3,-,-,-,-,3,¼­,273,19.5,1010,-
2024-06-01 6:43,230,20,32.3,-,-,-,-,2.9,¼­ºÏ¼­,297,19.6,1010,-
2024-06-01 6:44,229,20,32.3,-,-,-,-,2.9,ºÏ¼­,306,19.7,1010,-
2024-06-01 6:45,227,20,32.3,-,-,-,-,4.5,¼­,281,19.8,1010,-
2024-06-01 6:46,227,20,32.3,-,-,-,-,3.5,¼­ºÏ¼­,295,19.8,1010.1,-
2024-06-01 6:47,226,20,32.3,-,-,-,-,4.3,¼­ºÏ¼­,284,19.8,1010,-
2024-06-01 6:48,225,20,32.3,-,-,-,-,3.1,¼­,272,19.8,1010.1,-
2024-06-01 6:49,224,20,32.3,-,-,-,-,3.2,¼­ºÏ¼­,300,19.7,1010,-
2024-06-01 6:50,224,20,32.3,-,-,-,-,3.8,¼­ºÏ¼­,302,19.7,1009.9,-
2024-06-01 6:51,224,20,32.3,-,-,-,-,2.4,¼­,274,19.8,1009.9,-
2024-06-01 6:52,224,20,32.3,-,-,-,-,3.3,¼­,272,19.8,1009.9,-
2024-06-01 6:53,223,20,32.3,-,-,-,-,3.5,¼­,271,19.6,1010,-
2024-06-01 6:54,223,20,32.3,-,-,-,-,3.7,¼­,266,19.6,1010,-
2024-06-01 6:55,223,20,32.3,-,-,-,-,3.6,¼­,265,19.5,1010,-
2024-06-01 6:56,223,20,32.3,-,-,-,-,3.4,¼­,269,19.5,1010,-
2024-06-01 6:57,223,20,32.3,-,-,-,-,3.9,¼­³²¼­,258,19.4,1010,-
2024-06-01 6:58,222,20,32.3,-,-,-,-,4.1,¼­,264,19.4,1010.1,-
2024-06-01 6:59,222,20,32.3,-,-,-,-,4.1,¼­,271,19.4,1010.1,-
2024-06-01 7:00,221,20,32.3,-,-,-,-,4.1,¼­,269,19.4,1010.2,-
2024-06-01 7:01,220,20,32.3,-,-,-,-,4.3,¼­,267,19.4,1010.2,-
2024-06-01 7:02,219,20,32.3,-,-,-,-,4.3,¼­,267,19.5,1010.2,-
2024-06-01 7:03,219,20.1,32.2,-,-,-,-,3.8,¼­,273,19.5,1010.2,-
2024-06-01 7:04,218,20.1,32.2,-,-,-,-,3.7,¼­,279,19.5,1010.2,-
2024-06-01 7:05,217,20.1,32.2,-,-,-,-,4.4,¼­,268,19.4,1010.2,-
2024-06-01 7:06,216,20.1,32.2,-,-,-,-,4.7,¼­,273,19.4,1010.2,-
2024-06-01 7:07,215,20.1,32.2,-,-,-,-,4.5,¼­,263,19.4,1010.2,-
2024-06-01 7:08,214,20.1,32.2,-,-,-,-,3.5,¼­,266,19.4,1010.3,-
2024-06-01 7:09,214,20.1,32.2,-,-,-,-,4.6,¼­,262,19.4,1010.2,-
2024-06-01 7:10,213,20.1,32.2,-,-,-,-,3.2,¼­,275,19.4,1010.2,-
2024-06-01 7:11,212,20.1,32.2,-,-,-,-,3.4,¼­,266,19.4,1010.1,-
2024-06-01 7:12,212,20.1,32.2,-,-,-,-,3.5,ºÏ¼­,308,19.4,1010.1,-
2024-06-01 7:13,211,20.1,32.2,-,-,-,-,5.2,¼­ºÏ¼­,283,19.5,1010.1,-
2024-06-01 7:14,211,20.1,32.2,-,-,-,-,4,¼­,276,19.5,1010.2,-
2024-06-01 7:15,211,20.1,32.2,-,-,-,-,4.7,¼­,269,19.5,1010.2,-
2024-06-01 7:16,210,20.1,32.2,-,-,-,-,4.3,¼­,273,19.5,1010.2,-
2024-06-01 7:17,210,20.1,32.2,-,-,-,-,4.4,¼­ºÏ¼­,294,19.5,1010.1,-
2024-06-01 7:18,209,20.1,32.2,-,-,-,-,4.1,¼­ºÏ¼­,287,19.5,1010.2,-
2024-06-01 7:19,209,20.1,32.2,-,-,-,-,4.2,¼­,273,19.5,1010.2,-
2024-06-01 7:20,208,20.1,32.2,-,-,-,-,4.6,¼­,264,19.4,1010.1,-
2024-06-01 7:21,207,20.1,32.2,-,-,-,-,4.1,¼­,269,19.4,1010.2,-
2024-06-01 7:22,207,20.1,32.2,-,-,-,-,5.1,¼­,275,19.4,1010.2,-
2024-06-01 7:23,206,20.1,32.2,-,-,-,-,5.1,¼­,275,19.4,1010.1,-
2024-06-01 7:24,204,20.1,32.2,-,-,-,-,5.1,¼­,272,19.4,1010.1,-
2024-06-01 7:25,203,20.1,32.2,-,-,-,-,4.5,¼­ºÏ¼­,290,19.3,1010.2,-
2024-06-01 7:26,203,20,32.3,-,-,-,-,4.4,¼­,266,19.3,1010.2,-
2024-06-01 7:27,202,20,32.3,-,-,-,-,5.3,¼­,273,19.3,1010.2,-
2024-06-01 7:28,201,20,32.3,-,-,-,-,4.6,¼­ºÏ¼­,282,19.3,1010.2,-
2024-06-01 7:29,200,20,32.3,-,-,-,-,4.4,¼­,279,19.3,1010.2,-
2024-06-01 7:30,199,20,32.3,-,-,-,-,4.2,¼­,273,19.3,1010.2,-
2024-06-01 7:31,199,20,32.3,-,-,-,-,4.5,¼­,261,19.3,1010.2,-
2024-06-01 7:32,198,20,32.3,-,-,-,-,3.9,¼­,269,19.4,1010.3,-
2024-06-01 7:33,197,20,32.3,-,-,-,-,3.2,¼­,274,19.3,1010.3,-
2024-06-01 7:34,197,20,32.3,-,-,-,-,3.8,¼­,268,19.3,1010.3,-
2024-06-01 7:35,196,20,32.2,-,-,-,-,3.3,¼­,275,19.4,1010.3,-
2024-06-01 7:36,196,20.1,32.2,-,-,-,-,2.9,¼­,275,19.4,1010.3,-
2024-06-01 7:37,195,20,32.3,-,-,-,-,2.9,¼­ºÏ¼­,288,19.4,1010.2,-
2024-06-01 7:38,195,20,32.3,-,-,-,-,2.5,¼­ºÏ¼­,290,19.4,1010.2,-
2024-06-01 7:39,194,20,32.3,-,-,-,-,2.4,¼­,266,19.4,1010.2,-
2024-06-01 7:40,193,20,32.3,-,-,-,-,3,¼­,272,19.4,1010.1,-
2024-06-01 7:41,193,20,32.3,-,-,-,-,3,¼­,280,19.4,1010.2,-
2024-06-01 7:42,192,20,32.3,-,-,-,-,3.3,¼­ºÏ¼­,292,19.4,1010.2,-
2024-06-01 7:43,190,20,32.2,-,-,-,-,4.8,ºÏ¼­,305,19.4,1010.1,-
2024-06-01 7:44,189,20,32.2,-,-,-,-,4.2,¼­ºÏ¼­,290,19.5,1010.2,-
2024-06-01 7:45,189,20,32.3,-,-,-,-,4.3,ºÏ¼­,308,19.5,1010.1,-
2024-06-01 7:46,188,20.1,32.2,-,-,-,-,3.7,¼­ºÏ¼­,298,19.5,1010.2,-
2024-06-01 7:47,187,20.1,32.2,-,-,-,-,3.2,¼­ºÏ¼­,285,19.5,1010.2,-
2024-06-01 7:48,187,20.1,32.2,-,-,-,-,3.8,ºÏ¼­,304,19.5,1010.2,-
2024-06-01 7:49,186,20.1,32.2,-,-,-,-,3.7,¼­ºÏ¼­,286,19.5,1010.3,-
2024-06-01 7:50,185,20,32.3,-,-,-,-,6,ºÏ¼­,316,19.6,1010.2,-
2024-06-01 7:51,185,20.1,32.2,-,-,-,-,6.9,ºÏ¼­,318,19.6,1010.2,-
2024-06-01 7:52,184,20.1,32.2,-,-,-,-,5.3,ºÏ¼­,312,19.7,1010.3,-
2024-06-01 7:53,183,20,32.2,-,-,-,-,2.7,¼­ºÏ¼­,297,19.7,1010.3,-
2024-06-01 7:54,181,20.1,32.2,-,-,-,-,3,ºÏ¼­,306,19.7,1010.3,-
2024-06-01 7:55,180,20.1,32.2,-,-,-,-,7,¼­,281,19.8,1010.1,-
2024-06-01 7:56,180,20,32.2,-,-,-,-,4.1,¼­,278,19.7,1010.2,-
2024-06-01 7:57,178,20.1,32.2,-,-,-,-,2.9,¼­ºÏ¼­,288,19.8,1010.3,-
2024-06-01 7:58,177,20.1,32.2,-,-,-,-,4.2,¼­ºÏ¼­,288,19.8,1010.2,-
2024-06-01 7:59,176,20.1,32.2,-,-,-,-,3.3,¼­ºÏ¼­,296,19.8,1010.2,-
2024-06-01 8:00,176,20.1,32.2,-,-,-,-,3.8,¼­ºÏ¼­,292,19.8,1010.1,-
2024-06-01 8:01,175,20.1,32.2,-,-,-,-,3.1,ºÏ¼­,307,19.8,1010.1,-
2024-06-01 8:02,174,20.1,32.2,-,-,-,-,3,¼­ºÏ¼­,299,19.8,1010.2,-
2024-06-01 8:03,174,20.1,32.2,-,-,-,-,5.5,ºÏ¼­,309,19.8,1010,-
2024-06-01 8:04,173,20.1,32.2,-,-,-,-,5.2,ºÏºÏ¼­,333,19.8,1010.1,-
2024-06-01 8:05,172,20.1,32.2,-,-,-,-,5.3,ºÏ¼­,305,19.8,1010.1,-
2024-06-01 8:06,172,20.1,32.2,-,-,-,-,1.9,¼­ºÏ¼­,299,19.8,1010.1,-
2024-06-01 8:07,171,20.1,32.2,-,-,-,-,3.3,¼­ºÏ¼­,290,19.9,1010.1,-
2024-06-01 8:08,171,20.1,32.2,-,-,-,-,3.6,¼­ºÏ¼­,296,19.9,1010.1,-
2024-06-01 8:09,170,20.1,32.2,-,-,-,-,3.7,¼­ºÏ¼­,299,19.9,1010.1,-
2024-06-01 8:10,170,20.1,32.2,-,-,-,-,3.4,ºÏ¼­,307,19.9,1010.1,-
2024-06-01 8:11,169,20.1,32.2,-,-,-,-,2.5,¼­ºÏ¼­,299,20,1010.1,-
2024-06-01 8:12,169,20.1,32.2,-,-,-,-,4,¼­ºÏ¼­,286,20,1010,-
2024-06-01 8:13,168,20.1,32.2,-,-,-,-,3.9,¼­,281,20.1,1010,-
2024-06-01 8:14,168,20.1,32.2,-,-,-,-,3.7,¼­,277,20.1,1010,-
2024-06-01 8:15,168,20.1,32.2,-,-,-,-,4.7,¼­ºÏ¼­,297,20.1,1010,-
2024-06-01 8:16,167,20,32.3,-,-,-,-,5,¼­ºÏ¼­,298,20,1010,-
2024-06-01 8:17,166,20,32.3,-,-,-,-,3.6,ºÏ¼­,314,20.1,1010.1,-
2024-06-01 8:18,165,20,32.3,-,-,-,-,3.3,¼­,268,20.1,1010.1,-
2024-06-01 8:19,164,20,32.2,-,-,-,-,3.1,¼­,268,20.1,1010.2,-
2024-06-01 8:20,164,20,32.3,-,-,-,-,3.6,¼­ºÏ¼­,290,20.1,1010.2,-
2024-06-01 8:21,163,20,32.2,-,-,-,-,4,¼­,273,20.1,1010.1,-
2024-06-01 8:22,162,20,32.3,-,-,-,-,3.1,¼­ºÏ¼­,288,20.1,1010.2,-
2024-06-01 8:23,161,20,32.3,-,-,-,-,3.3,¼­ºÏ¼­,283,20.1,1010.1,-
2024-06-01 8:24,160,20,32.3,-,-,-,-,5.2,¼­ºÏ¼­,284,20.2,1010.1,-
2024-06-01 8:25,159,20,32.3,-,-,-,-,5.8,ºÏ¼­,312,20.2,1010.1,-
2024-06-01 8:26,158,20,32.3,-,-,-,-,4.7,ºÏ¼­,306,20.2,1010,-
2024-06-01 8:27,157,20,32.3,-,-,-,-,5.4,ºÏ¼­,307,20.2,1010,-
2024-06-01 8:28,156,20,32.3,-,-,-,-,3.9,¼­ºÏ¼­,289,20.2,1010,-
2024-06-01 8:29,155,20,32.3,-,-,-,-,4,¼­,272,20.2,1010.1,-
2024-06-01 8:30,155,20,32.3,-,-,-,-,4.4,¼­ºÏ¼­,288,20.2,1010.1,-
2024-06-01 8:31,153,20.1,32.2,-,-,-,-,6.3,¼­ºÏ¼­,285,20.2,1010.1,-
2024-06-01 8:32,153,20,32.3,-,-,-,-,4.2,¼­ºÏ¼­,294,20.2,1010.2,-
2024-06-01 8:33,152,20,32.3,-,-,-,-,5.1,ºÏ¼­,317,20.2,1010.1,-
2024-06-01 8:34,152,20,32.3,-,-,-,-,5.8,¼­ºÏ¼­,303,20.3,1010.1,-
2024-06-01 8:35,152,20,32.3,-,-,-,-,4.1,¼­,278,20.3,1010.1,-
2024-06-01 8:36,151,20,32.3,-,-,-,-,4.1,¼­,269,20.3,1010.1,-
2024-06-01 8:37,151,20,32.3,-,-,-,-,4.2,¼­,269,20.3,1010.1,-
2024-06-01 8:38,151,20,32.3,-,-,-,-,3.8,¼­ºÏ¼­,286,20.3,1010.1,-
2024-06-01 8:39,151,20.1,32.2,-,-,-,-,2.2,¼­ºÏ¼­,291,20.3,1010.1,-
2024-06-01 8:40,150,20,32.3,-,-,-,-,3.2,¼­,269,20.4,1010.1,-
2024-06-01 8:41,149,20,32.3,-,-,-,-,5.3,¼­,265,20.4,1010,-
2024-06-01 8:42,148,20,32.3,-,-,-,-,5,¼­,274,20.3,1010,-
2024-06-01 8:43,147,20,32.3,-,-,-,-,5.6,¼­,275,20.2,1010,-
