관측소명:인천,,,,,,,,,,,,,
위도:37.451944,,,,,,,,,,,,,
경도:126.592222,,,,,,,,,,,,,
관측시간,조위(cm),수온(℃),염분(PSU),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),풍향(16points),풍향(deg),기온(℃),기압(hPa),시정(m)
2024-06-01 4:44,226,18.7,29,-,-,-,-,1.1,남서,235,17.1,1010,-
2024-06-01 4:45,225,18.6,29,-,-,-,-,1.3,서남서,245,17.1,1010,-
2024-06-01 4:46,224,18.6,29,-,-,-,-,0.9,서남서,252,17.1,1010,-
2024-06-01 4:47,224,18.6,29,-,-,-,-,0.8,남서,236,17.1,1010,-
2024-06-01 4:48,223,18.6,29,-,-,-,-,0,서남서,243,17.2,1010,-
2024-06-01 4:49,222,18.6,29,-,-,-,-,1.2,서남서,240,17.1,1010,-
2024-06-01 4:50,221,18.7,29,-,-,-,-,1.2,서남서,253,17.1,1010,-
2024-06-01 4:51,221,18.7,29,-,-,-,-,0.6,서,261,17.2,1010,-
2024-06-01 4:52,219,18.7,29,-,-,-,-,0.8,서남서,239,17.2,1010,-
2024-06-01 4:53,219,18.6,29,-,-,-,-,0.8,남서,223,17.2,1010,-
2024-06-01 4:54,218,18.6,29,-,-,-,-,0,북,0,17.2,1010,-
2024-06-01 4:55,217,18.6,29,-,-,-,-,0.4,남서,236,17.2,1010,-
2024-06-01 4:56,217,18.6,29,-,-,-,-,0,북,0,17.2,1010.1,-
2024-06-01 4:57,216,18.6,29,-,-,-,-,0.6,서남서,251,17.2,1010,-
2024-06-01 4:58,215,18.6,29,-,-,-,-,1.1,서,268,17.3,1010,-
2024-06-01 4:59,215,18.6,29,-,-,-,-,1.1,서,269,17.3,1010,-
2024-06-01 5:00,214,18.6,29,-,-,-,-,0.8,서,264,17.3,1010,-
2024-06-01 5:01,213,18.6,29,-,-,-,-,1.1,서남서,253,17.3,1010.1,-
2024-06-01 5:02,213,18.6,29,-,-,-,-,1.1,서남서,254,17.3,1010.1,-
2024-06-01 5:03,212,18.6,29,-,-,-,-,0.9,서,267,17.3,1010.1,-
2024-06-01 5:04,212,18.6,29,-,-,-,-,0.9,서,260,17.4,1010.1,-
2024-06-01 5:05,211,18.6,29,-,-,-,-,1,서,275,17.4,1010.1,-
2024-06-01 5:06,211,18.6,29,-,-,-,-,0.9,서,278,17.4,1010.1,-
2024-06-01 5:07,210,18.6,29,-,-,-,-,1.3,서,281,17.4,1010.1,-
2024-06-01 5:08,210,18.6,29,-,-,-,-,1.1,서북서,283,17.4,1010.1,-
2024-06-01 5:09,209,18.6,29,-,-,-,-,1.6,서북서,293,17.4,1010.1,-
2024-06-01 5:10,209,18.6,29,-,-,-,-,1.8,서북서,293,17.4,1010.1,-
2024-06-01 5:11,209,18.7,29,-,-,-,-,1.6,서북서,296,17.4,1010.1,-
2024-06-01 5:12,208,18.6,29,-,-,-,-,1.8,서북서,292,17.5,1010.1,-
2024-06-01 5:13,208,18.6,29,-,-,-,-,1.6,서북서,293,17.5,1010.1,-
2024-06-01 5:14,208,18.7,29,-,-,-,-,2.1,서북서,302,17.5,1010.2,-
2024-06-01 5:15,207,18.6,29,-,-,-,-,2.2,북서,308,17.5,1010.2,-
2024-06-01 5:16,207,18.6,29,-,-,-,-,1.9,북서,306,17.5,1010.2,-
2024-06-01 5:17,206,18.6,29,-,-,-,-,2.1,서북서,298,17.5,1010.2,-
2024-06-01 5:18,206,18.6,29,-,-,-,-,2.4,서북서,303,17.6,1010.1,-
2024-06-01 5:19,206,18.6,29,-,-,-,-,2.2,북서,310,17.6,1010.1,-
2024-06-01 5:20,205,18.6,29,-,-,-,-,2.1,북서,312,17.6,1010.1,-
2024-06-01 5:21,205,18.6,29,-,-,-,-,2.1,북서,305,17.6,1010.1,-
2024-06-01 5:22,205,18.6,29,-,-,-,-,2.3,북서,304,17.6,1010.1,-
2024-06-01 5:23,205,18.6,29,-,-,-,-,1.9,서북서,299,17.5,1010.2,-
2024-06-01 5:24,204,18.6,29,-,-,-,-,1.9,서북서,300,17.6,1010.3,-
2024-06-01 5:25,204,18.6,29,-,-,-,-,2,북서,304,17.6,1010.3,-
2024-06-01 5:26,204,18.6,29,-,-,-,-,2,북서,305,17.6,1010.3,-
2024-06-01 5:27,204,18.6,29,-,-,-,-,1.9,서북서,301,17.6,1010.3,-
2024-06-01 5:28,204,18.6,29,-,-,-,-,2.3,북서,304,17.6,1010.4,-
2024-06-01 5:29,204,18.6,29,-,-,-,-,2.1,북서,308,17.6,1010.4,-
2024-06-01 5:30,204,18.6,29,-,-,-,-,1.9,서북서,302,17.6,1010.4,-
2024-06-01 5:31,204,18.6,29,-,-,-,-,1.9,북서,304,17.6,1010.4,-
2024-06-01 5:32,204,18.6,29,-,-,-,-,2.1,북서,313,17.6,1010.3,-
2024-06-01 5:33,204,18.6,29,-,-,-,-,2.2,서북서,303,17.6,1010.3,-
2024-06-01 5:34,204,18.6,29,-,-,-,-,2.2,북서,307,17.6,1010.3,-
2024-06-01 5:35,204,18.6,29,-,-,-,-,2.1,북서,313,17.6,1010.4,-
2024-06-01 5:36,204,18.6,29,-,-,-,-,2.6,북서,314,17.6,1010.4,-
2024-06-01 5:37,204,18.6,29.1,-,-,-,-,2.6,북서,311,17.6,1010.4,-
2024-06-01 5:38,204,18.6,29,-,-,-,-,2.8,북서,310,17.6,1010.4,-
2024-06-01 5:39,204,18.6,29,-,-,-,-,2.7,북서,310,17.6,1010.4,-
2024-06-01 5:40,204,18.6,29,-,-,-,-,3.3,북서,315,17.6,1010.4,-
2024-06-01 5:41,205,18.6,29,-,-,-,-,3.1,북서,314,17.6,1010.4,-
2024-06-01 5:42,205,18.6,29,-,-,-,-,3.3,북서,313,17.6,1010.4,-
2024-06-01 5:43,205,18.6,29,-,-,-,-,3.5,북서,311,17.6,1010.5,-
2024-06-01 5:44,206,18.6,29,-,-,-,-,3.3,북서,314,17.6,1010.5,-
2024-06-01 5:45,206,18.6,29,-,-,-,-,3.1,북서,314,17.6,1010.5,-
2024-06-01 5:46,206,18.5,29.1,-,-,-,-,3.1,북서,312,17.6,1010.5,-
2024-06-01 5:47,207,18.5,29.1,-,-,-,-,3,북서,312,17.6,1010.6,-
2024-06-01 5:48,207,18.5,29.1,-,-,-,-,2.8,북서,318,17.6,1010.6,-
2024-06-01 5:49,208,18.5,29,-,-,-,-,3,북서,315,17.6,1010.6,-
2024-06-01 5:50,208,18.5,29,-,-,-,-,2.8,북서,311,17.6,1010.6,-
2024-06-01 5:51,209,18.6,29,-,-,-,-,2.7,북서,322,17.6,1010.6,-
2024-06-01 5:52,209,18.6,29,-,-,-,-,2.5,북서,320,17.6,1010.6,-
2024-06-01 5:53,210,18.6,29,-,-,-,-,2.4,북서,315,17.6,1010.6,-
2024-06-01 5:54,210,18.6,29,-,-,-,-,2.6,북서,318,17.6,1010.6,-
2024-06-01 5:55,211,18.6,29,-,-,-,-,2.6,북서,324,17.6,1010.6,-
2024-06-01 5:56,211,18.6,29,-,-,-,-,3,북서,321,17.6,1010.6,-
2024-06-01 5:57,212,18.6,29,-,-,-,-,2.9,북서,326,17.6,1010.6,-
2024-06-01 5:58,213,18.6,29,-,-,-,-,2.8,북서,320,17.6,1010.6,-
2024-06-01 5:59,214,18.6,29,-,-,-,-,2.8,북서,318,17.6,1010.6,-
2024-06-01 6:00,214,18.6,29,-,-,-,-,3,북서,321,17.6,1010.6,-
2024-06-01 6:01,215,18.6,29,-,-,-,-,2.5,북서,319,17.6,1010.6,-
2024-06-01 6:02,216,18.6,29.1,-,-,-,-,2.6,북서,316,17.6,1010.6,-
2024-06-01 6:03,217,18.6,29.1,-,-,-,-,2.9,북서,318,17.7,1010.6,-
2024-06-01 6:04,218,18.6,29,-,-,-,-,3,북서,317,17.6,1010.6,-
2024-06-01 6:05,218,18.6,29.1,-,-,-,-,3.1,북서,315,17.6,1010.6,-
2024-06-01 6:06,219,18.6,29,-,-,-,-,3,북서,311,17.6,1010.6,-
2024-06-01 6:07,220,18.6,29.1,-,-,-,-,3,북서,313,17.7,1010.6,-
2024-06-01 6:08,221,18.6,29.1,-,-,-,-,2.8,북서,309,17.7,1010.6,-
2024-06-01 6:09,222,18.6,29.1,-,-,-,-,2.7,북서,304,17.7,1010.6,-
2024-06-01 6:10,223,18.6,29.1,-,-,-,-,2.6,서북서,301,17.6,1010.6,-
2024-06-01 6:11,224,18.6,29.1,-,-,-,-,2.5,북서,304,17.6,1010.6,-
2024-06-01 6:12,225,18.6,29.1,-,-,-,-,2.4,북서,306,17.6,1010.6,-
2024-06-01 6:13,226,18.6,29.1,-,-,-,-,2.4,북서,309,17.6,1010.6,-
2024-06-01 6:14,227,18.6,29.1,-,-,-,-,2.6,북서,308,17.6,1010.7,-
2024-06-01 6:15,229,18.6,29.1,-,-,-,-,2.7,북서,309,17.6,1010.7,-
2024-06-01 6:16,229,18.5,29.1,-,-,-,-,2.9,북서,313,17.5,1010.7,-
2024-06-01 6:17,231,18.5,29.1,-,-,-,-,2.9,북서,305,17.6,1010.7,-
2024-06-01 6:18,232,18.5,29.1,-,-,-,-,3.2,북서,310,17.5,1010.6,-
2024-06-01 6:19,234,18.5,29.1,-,-,-,-,3,북서,307,17.6,1010.6,-
2024-06-01 6:20,235,18.5,29.1,-,-,-,-,2.5,북서,305,17.5,1010.6,-
2024-06-01 6:21,236,18.5,29.1,-,-,-,-,2.5,북서,308,17.5,1010.6,-
2024-06-01 6:22,237,18.5,29.1,-,-,-,-,2.4,북서,309,17.5,1010.6,-
2024-06-01 6:23,238,18.6,29.1,-,-,-,-,2.6,북서,312,17.5,1010.6,-
2024-06-01 6:24,239,18.6,29.1,-,-,-,-,2.5,북서,308,17.5,1010.6,-
2024-06-01 6:25,240,18.6,29.1,-,-,-,-,2.3,북서,304,17.5,1010.6,-
2024-06-01 6:26,242,18.6,29.1,-,-,-,-,2.4,북서,304,17.5,1010.6,-
2024-06-01 6:27,243,18.6,29.1,-,-,-,-,2.3,북서,304,17.5,1010.7,-
2024-06-01 6:28,244,18.6,29.1,-,-,-,-,2.5,북서,308,17.5,1010.7,-
2024-06-01 6:29,246,18.6,29.1,-,-,-,-,2.6,북서,308,17.5,1010.7,-
2024-06-01 6:30,247,18.6,29.1,-,-,-,-,2.5,북서,314,17.5,1010.7,-
2024-06-01 6:31,249,18.6,29.1,-,-,-,-,2.3,북서,310,17.5,1010.7,-
2024-06-01 6:32,249,18.6,29.1,-,-,-,-,2.9,북서,320,17.5,1010.7,-
2024-06-01 6:33,251,18.6,29.1,-,-,-,-,2.6,북서,326,17.6,1010.7,-
2024-06-01 6:34,253,18.6,29.1,-,-,-,-,2.4,북북서,330,17.6,1010.7,-
2024-06-01 6:35,254,18.6,29.1,-,-,-,-,2.5,북서,318,17.6,1010.8,-
2024-06-01 6:36,255,18.6,29.1,-,-,-,-,2.5,북서,312,17.6,1010.8,-
2024-06-01 6:37,257,18.6,29.1,-,-,-,-,2,북서,316,17.6,1010.8,-
2024-06-01 6:38,258,18.6,29.1,-,-,-,-,2.1,북서,313,17.6,1010.8,-
2024-06-01 6:39,260,18.6,29.1,-,-,-,-,2.3,북서,317,17.6,1010.9,-
2024-06-01 6:40,261,18.6,29.1,-,-,-,-,2.1,북서,323,17.6,1010.9,-
2024-06-01 6:41,263,18.6,29,-,-,-,-,2.5,북서,315,17.6,1010.9,-
2024-06-01 6:42,264,18.6,29,-,-,-,-,2.7,북서,314,17.6,1010.9,-
2024-06-01 6:43,266,18.6,29,-,-,-,-,2.7,북서,322,17.7,1010.9,-
2024-06-01 6:44,267,18.6,29,-,-,-,-,2.4,북서,322,17.6,1010.9,-
2024-06-01 6:45,269,18.6,29,-,-,-,-,3.1,북서,316,17.6,1010.9,-
2024-06-01 6:46,270,18.6,29,-,-,-,-,2.7,북서,326,17.6,1010.8,-
2024-06-01 6:47,272,18.6,29,-,-,-,-,2.6,북북서,330,17.7,1010.8,-
2024-06-01 6:48,273,18.6,29,-,-,-,-,2.7,북북서,336,17.7,1010.8,-
2024-06-01 6:49,275,18.6,29,-,-,-,-,2.5,북서,322,17.7,1010.8,-
2024-06-01 6:50,276,18.6,29,-,-,-,-,2.4,북서,311,17.7,1010.8,-
2024-06-01 6:51,278,18.6,29,-,-,-,-,3,북서,313,17.8,1010.8,-
2024-06-01 6:52,280,18.6,29,-,-,-,-,3.2,북서,319,17.7,1010.8,-
2024-06-01 6:53,281,18.6,29,-,-,-,-,2.9,북북서,329,17.8,1010.8,-
2024-06-01 6:54,283,18.6,29,-,-,-,-,3.1,북서,322,17.7,1010.8,-
2024-06-01 6:55,285,18.6,29,-,-,-,-,3.1,북서,308,17.7,1010.9,-
2024-06-01 6:56,286,18.6,29,-,-,-,-,3.1,북서,307,17.8,1010.9,-
2024-06-01 6:57,288,18.6,29,-,-,-,-,3.6,북서,305,17.7,1010.9,-
2024-06-01 6:58,290,18.6,29,-,-,-,-,3.4,서북서,302,17.7,1010.9,-
2024-06-01 6:59,291,18.6,29,-,-,-,-,3.7,북서,309,17.7,1010.9,-
2024-06-01 7:00,293,18.6,29,-,-,-,-,4,북서,317,17.7,1010.9,-
2024-06-01 7:01,295,18.6,29,-,-,-,-,3.6,북서,323,17.8,1010.9,-
2024-06-01 7:02,297,18.6,29,-,-,-,-,3.2,북북서,329,17.7,1010.9,-
2024-06-01 7:03,299,18.6,29,-,-,-,-,3.1,북북서,332,17.7,1010.9,-
2024-06-01 7:04,300,18.6,29,-,-,-,-,3.3,북북서,329,17.7,1010.9,-
2024-06-01 7:05,302,18.6,29,-,-,-,-,4.1,북북서,332,17.7,1010.9,-
2024-06-01 7:06,304,18.6,29,-,-,-,-,3.5,북북서,331,17.7,1011,-
2024-06-01 7:07,306,18.6,29,-,-,-,-,4.1,북북서,330,17.7,1010.9,-
2024-06-01 7:08,308,18.6,29,-,-,-,-,4.1,북북서,330,17.8,1010.9,-
2024-06-01 7:09,310,18.6,29,-,-,-,-,4.1,북북서,332,17.8,1010.9,-
2024-06-01 7:10,313,18.7,29,-,-,-,-,4.7,북북서,332,17.8,1010.9,-
2024-06-01 7:11,314,18.7,29,-,-,-,-,4.4,북북서,327,17.9,1011,-
2024-06-01 7:12,316,18.7,29,-,-,-,-,4.3,북북서,328,17.9,1011,-
2024-06-01 7:13,318,18.7,29,-,-,-,-,4.8,북북서,328,17.9,1011,-
2024-06-01 7:14,320,18.7,29,-,-,-,-,4.7,북북서,330,17.9,1011,-
2024-06-01 7:15,323,18.7,29,-,-,-,-,5,북북서,327,17.9,1011,-
2024-06-01 7:16,325,18.6,29,-,-,-,-,4.8,북북서,330,17.9,1011,-
2024-06-01 7:17,326,18.7,29,-,-,-,-,5.1,북서,319,17.9,1011,-
2024-06-01 7:18,329,18.7,29,-,-,-,-,5.9,북서,316,17.9,1011,-
2024-06-01 7:19,331,18.7,29,-,-,-,-,5.6,북서,314,17.9,1011,-
2024-06-01 7:20,333,18.6,29,-,-,-,-,4.9,북서,313,17.9,1011,-
2024-06-01 7:21,335,18.6,29,-,-,-,-,5.3,북서,321,17.9,1011.1,-
2024-06-01 7:22,337,18.7,29,-,-,-,-,5.5,북북서,330,17.9,1011,-
2024-06-01 7:23,339,18.7,29,-,-,-,-,5.3,북서,324,17.9,1011.1,-
2024-06-01 7:24,341,18.7,29,-,-,-,-,5.8,북북서,327,17.9,1011.1,-
2024-06-01 7:25,343,18.7,29,-,-,-,-,5.7,북서,322,17.9,1011.1,-
2024-06-01 7:26,345,18.7,29,-,-,-,-,6,북서,319,17.9,1011.1,-
2024-06-01 7:27,347,18.7,29,-,-,-,-,6.2,북서,317,17.9,1011.1,-
2024-06-01 7:28,349,18.7,29,-,-,-,-,5.4,북서,319,17.9,1011.1,-
2024-06-01 7:29,351,18.7,29,-,-,-,-,5.6,북서,321,17.9,1011,-
2024-06-01 7:30,353,18.7,29,-,-,-,-,5.4,북서,318,17.9,1011,-
2024-06-01 7:31,355,18.7,29,-,-,-,-,5.2,북북서,328,17.9,1011,-
2024-06-01 7:32,357,18.7,29,-,-,-,-,5.4,북북서,331,17.9,1011,-
2024-06-01 7:33,359,18.7,29,-,-,-,-,4.9,북북서,332,18,1011,-
2024-06-01 7:34,361,18.7,29,-,-,-,-,4.7,북북서,333,17.9,1011,-
2024-06-01 7:35,363,18.7,29,-,-,-,-,4.1,북북서,340,17.9,1011,-
2024-06-01 7:36,365,18.8,29,-,-,-,-,3.9,북북서,339,17.9,1011,-
2024-06-01 7:37,367,18.8,29,-,-,-,-,3.7,북북서,334,17.9,1011,-
2024-06-01 7:38,369,18.8,29,-,-,-,-,3.9,북북서,328,17.9,1011,-
2024-06-01 7:39,371,18.8,29,-,-,-,-,4.9,북서,325,17.9,1011,-
2024-06-01 7:40,373,18.8,29,-,-,-,-,4.4,북서,323,17.9,1011,-
2024-06-01 7:41,375,18.8,29,-,-,-,-,4.3,북서,319,17.9,1011,-
2024-06-01 7:42,377,18.8,29,-,-,-,-,4,북서,324,17.9,1010.9,-
2024-06-01 7:43,379,18.8,29.1,-,-,-,-,4,북북서,329,17.9,1010.9,-
2024-06-01 7:44,381,18.8,29.1,-,-,-,-,4,북북서,331,17.9,1010.9,-
2024-06-01 7:45,383,18.7,29.1,-,-,-,-,4,북서,320,17.9,1010.9,-
2024-06-01 7:46,385,18.7,29.1,-,-,-,-,3.9,북서,319,17.9,1010.9,-
2024-06-01 7:47,387,18.7,29.1,-,-,-,-,4.2,북서,324,17.9,1010.9,-
2024-06-01 7:48,389,18.7,29.1,-,-,-,-,4.2,북북서,329,17.9,1010.9,-
2024-06-01 7:49,391,18.6,29.1,-,-,-,-,4.1,북북서,335,17.9,1010.9,-
2024-06-01 7:50,393,18.6,29.1,-,-,-,-,4.3,북북서,332,17.9,1010.9,-
2024-06-01 7:51,394,18.6,29.1,-,-,-,-,4.8,북북서,335,17.9,1010.9,-
2024-06-01 7:52,397,18.7,29.1,-,-,-,-,4.4,북북서,334,17.9,1010.9,-
2024-06-01 7:53,399,18.7,29.2,-,-,-,-,4.3,북북서,339,17.9,1010.9,-
2024-06-01 7:54,400,18.6,29.2,-,-,-,-,3.7,북북서,337,17.9,1010.9,-
2024-06-01 7:55,402,18.6,29.1,-,-,-,-,3.8,북북서,342,17.9,1010.9,-
2024-06-01 7:56,404,18.6,29.2,-,-,-,-,4.1,북북서,343,17.9,1010.9,-
2024-06-01 7:57,406,18.6,29.2,-,-,-,-,4.1,북북서,345,18,1010.9,-
2024-06-01 7:58,408,18.6,29.2,-,-,-,-,3,북북서,347,18,1011,-
2024-06-01 7:59,411,18.6,29.2,-,-,-,-,2.9,북북서,344,18,1011,-
2024-06-01 8:00,413,18.7,29.2,-,-,-,-,4.1,북,350,18,1010.9,-
2024-06-01 8:01,414,18.6,29.2,-,-,-,-,4.4,북북서,344,18,1010.9,-
2024-06-01 8:02,416,18.7,29.2,-,-,-,-,4.9,북북서,337,18,1010.9,-
2024-06-01 8:03,418,18.7,29.2,-,-,-,-,4.2,북북서,331,18,1010.9,-
2024-06-01 8:04,420,18.6,29.2,-,-,-,-,3.6,북북서,339,18,1010.9,-
2024-06-01 8:05,423,18.6,29.2,-,-,-,-,3.8,북북서,332,18,1010.9,-
2024-06-01 8:06,424,18.6,29.2,-,-,-,-,3.8,북북서,335,18,1010.9,-
2024-06-01 8:07,426,18.7,29.2,-,-,-,-,4.1,북북서,338,18,1010.9,-
2024-06-01 8:08,429,18.7,29.2,-,-,-,-,4.5,북북서,337,18,1011,-
2024-06-01 8:09,430,18.7,29.2,-,-,-,-,5.3,북북서,337,18,1011,-
2024-06-01 8:10,433,18.7,29.2,-,-,-,-,5.2,북북서,338,18,1011,-
2024-06-01 8:11,435,18.7,29.2,-,-,-,-,5.3,북북서,339,17.9,1011,-
2024-06-01 8:12,436,18.7,29.2,-,-,-,-,4.5,북북서,339,17.9,1011,-
2024-06-01 8:13,438,18.7,29.2,-,-,-,-,3.5,북북서,345,17.9,1011,-
2024-06-01 8:14,440,18.7,29.2,-,-,-,-,3.1,북북서,343,17.9,1011.1,-
2024-06-01 8:15,442,18.7,29.2,-,-,-,-,2.7,북북서,348,18,1011.1,-
2024-06-01 8:16,444,18.7,29.2,-,-,-,-,3,북,352,18,1011,-
2024-06-01 8:17,446,18.7,29.2,-,-,-,-,2.8,북,352,18,1011,-
2024-06-01 8:18,448,18.7,29.2,-,-,-,-,2.8,북,0,18,1011,-
2024-06-01 8:19,450,18.7,29.2,-,-,-,-,3.1,북,357,18.1,1011,-
2024-06-01 8:20,452,18.7,29.2,-,-,-,-,2.8,북,356,18.1,1011,-
2024-06-01 8:21,454,18.7,29.2,-,-,-,-,2.3,북,352,18.1,1011.1,-
2024-06-01 8:22,457,18.7,29.2,-,-,-,-,1.7,북,0,18.1,1011.1,-
2024-06-01 8:23,459,18.7,29.2,-,-,-,-,2.3,북,0,18.1,1011.1,-
2024-06-01 8:24,461,18.6,29.2,-,-,-,-,1.9,북,0,18.1,1011.1,-
2024-06-01 8:25,462,18.6,29.2,-,-,-,-,1.6,북,2,18.1,1011.1,-
2024-06-01 8:26,464,18.6,29.2,-,-,-,-,1,북,5,18.2,1011.1,-
2024-06-01 8:27,466,18.6,29.2,-,-,-,-,1,북,7,18.2,1011.1,-
2024-06-01 8:28,468,18.6,29.2,-,-,-,-,0.6,북,6,18.2,1011.1,-
2024-06-01 8:29,471,18.6,29.2,-,-,-,-,0.8,북북동,13,18.2,1011.1,-
2024-06-01 8:30,473,18.6,29.2,-,-,-,-,1.9,북북동,13,18.2,1011.1,-
2024-06-01 8:31,475,18.6,29.2,-,-,-,-,1.8,북,6,18.3,1011.1,-
2024-06-01 8:32,477,18.7,29.2,-,-,-,-,1.7,북,8,18.4,1011.1,-
2024-06-01 8:33,479,18.7,29.2,-,-,-,-,1.7,북북서,340,18.4,1011.1,-
2024-06-01 8:34,481,18.6,29.2,-,-,-,-,1.6,서북서,297,18.5,1011.1,-
2024-06-01 8:35,483,18.6,29.2,-,-,-,-,1.7,서북서,290,18.5,1011.1,-
2024-06-01 8:36,485,18.7,29.2,-,-,-,-,1.2,서,280,18.4,1011.1,-
2024-06-01 8:37,485,18.7,29.2,-,-,-,-,1.1,서북서,290,18.4,1011.1,-
2024-06-01 8:38,489,18.7,29.2,-,-,-,-,1.5,서북서,289,18.3,1011.1,-
2024-06-01 8:39,492,18.7,29.2,-,-,-,-,2,서북서,303,18.3,1011.1,-
2024-06-01 8:40,494,18.7,29.2,-,-,-,-,2.8,북서,326,18.3,1011.1,-
2024-06-01 8:41,496,18.7,29.1,-,-,-,-,2.7,북서,312,18.2,1011.2,-
2024-06-01 8:42,498,18.7,29.2,-,-,-,-,3,서북서,302,18.2,1011.2,-
2024-06-01 8:43,500,18.7,29.2,-,-,-,-,2.7,서북서,299,18.2,1011.2,-
2024-06-01 8:44,502,18.7,29.2,-,-,-,-,3.1,북서,307,18.3,1011.2,-
2024-06-01 8:45,505,18.7,29.2,-,-,-,-,3.8,북서,312,18.3,1011.2,-
2024-06-01 8:46,507,18.7,29.1,-,-,-,-,4.2,서북서,302,18.3,1011.2,-
2024-06-01 8:47,509,18.7,29.1,-,-,-,-,3.6,서북서,299,18.3,1011.2,-
2024-06-01 8:48,511,18.7,29.2,-,-,-,-,3.5,북서,306,18.3,1011.1,-
2024-06-01 8:49,513,18.7,29.2,-,-,-,-,3.9,북서,321,18.3,1011.1,-
2024-06-01 8:50,515,18.7,29.2,-,-,-,-,4.3,북북서,330,18.3,1011.1,-
2024-06-01 8:51,517,18.7,29.1,-,-,-,-,4.2,북서,326,18.4,1011.1,-
2024-06-01 8:52,519,18.7,29.1,-,-,-,-,3.7,북북서,329,18.4,1011.1,-
2024-06-01 8:53,521,18.7,29.1,-,-,-,-,4,북서,320,18.4,1011.2,-
2024-06-01 8:54,523,18.7,29.1,-,-,-,-,4.4,북서,321,18.4,1011.2,-
2024-06-01 8:55,524,18.7,29.1,-,-,-,-,4,북서,319,18.4,1011.2,-
2024-06-01 8:56,526,18.7,29.1,-,-,-,-,4.2,북서,316,18.4,1011.2,-
2024-06-01 8:57,528,18.7,29.1,-,-,-,-,4.3,북서,310,18.4,1011.3,-
2024-06-01 8:58,530,18.7,29.1,-,-,-,-,4.2,북서,307,18.4,1011.3,-
2024-06-01 8:59,532,18.7,29.1,-,-,-,-,5.4,북서,317,18.4,1011.3,-
2024-06-01 9:00,534,18.7,29.1,-,-,-,-,4.7,북서,314,18.4,1011.3,-
2024-06-01 9:01,535,18.7,29.1,-,-,-,-,5.6,북서,309,18.4,1011.3,-
2024-06-01 9:02,537,18.7,29.1,-,-,-,-,5.6,북서,310,18.4,1011.3,-
2024-06-01 9:03,539,18.7,29.1,-,-,-,-,4.9,서북서,303,18.4,1011.3,-
2024-06-01 9:04,541,18.7,29.1,-,-,-,-,5.6,북서,304,18.4,1011.3,-
2024-06-01 9:05,543,18.7,29.1,-,-,-,-,5.7,북서,304,18.4,1011.3,-
2024-06-01 9:06,545,18.7,29.1,-,-,-,-,5.6,북서,307,18.4,1011.3,-
2024-06-01 9:07,547,18.7,29.1,-,-,-,-,5.7,북서,308,18.5,1011.3,-
2024-06-01 9:08,549,18.7,29.1,-,-,-,-,6,북서,309,18.4,1011.4,-
2024-06-01 9:09,551,18.7,29.1,-,-,-,-,6.3,북서,312,18.4,1011.4,-
2024-06-01 9:10,553,18.7,29.1,-,-,-,-,6.4,북서,312,18.4,1011.4,-
2024-06-01 9:11,555,18.7,29.1,-,-,-,-,6,북서,313,18.4,1011.4,-
2024-06-01 9:12,556,18.7,29.1,-,-,-,-,6.4,북서,312,18.4,1011.4,-
2024-06-01 9:13,558,18.7,29.1,-,-,-,-,5.9,북서,312,18.4,1011.4,-
2024-06-01 9:14,560,18.7,29.1,-,-,-,-,5.6,북서,315,18.4,1011.4,-
2024-06-01 9:15,562,18.7,29.1,-,-,-,-,5.8,북서,316,18.4,1011.4,-
2024-06-01 9:16,564,18.7,29.1,-,-,-,-,4.7,북서,309,18.4,1011.4,-
2024-06-01 9:17,566,18.7,29.1,-,-,-,-,4.9,서북서,303,18.4,1011.4,-
2024-06-01 9:18,568,18.7,29.1,-,-,-,-,5.8,서북서,303,18.4,1011.4,-
2024-06-01 9:19,570,18.7,29.1,-,-,-,-,5.8,서북서,299,18.4,1011.5,-
2024-06-01 9:20,570,18.7,29.1,-,-,-,-,5.5,서북서,300,18.4,1011.5,-
2024-06-01 9:21,573,18.7,29.1,-,-,-,-,6.1,북서,304,18.4,1011.5,-
2024-06-01 9:22,576,18.7,29.1,-,-,-,-,6.2,북서,305,18.4,1011.5,-
2024-06-01 9:23,577,18.7,29.1,-,-,-,-,5.5,서북서,302,18.4,1011.5,-
2024-06-01 9:24,579,18.7,29.1,-,-,-,-,5.6,북서,307,18.4,1011.5,-
2024-06-01 9:25,581,18.7,29.1,-,-,-,-,5,북서,305,18.4,1011.5,-
2024-06-01 9:26,583,18.7,29.1,-,-,-,-,5.2,서북서,303,18.4,1011.5,-
2024-06-01 9:27,584,18.7,29.1,-,-,-,-,5.9,서북서,301,18.4,1011.5,-
2024-06-01 9:28,586,18.7,29.1,-,-,-,-,5.4,북서,304,18.4,1011.5,-
2024-06-01 9:29,588,18.7,29.1,-,-,-,-,4.9,서북서,297,18.4,1011.5,-
2024-06-01 9:30,590,18.7,29.1,-,-,-,-,5.6,북서,308,18.4,1011.5,-
2024-06-01 9:31,592,18.8,29.1,-,-,-,-,6.2,북서,305,18.4,1011.5,-
2024-06-01 9:32,594,18.8,29.1,-,-,-,-,6,북서,305,18.4,1011.5,-
2024-06-01 9:33,596,18.7,29.1,-,-,-,-,5.1,북서,305,18.4,1011.5,-
