包螟家疙:饶器,,,,,,,,,,,,,
困档:36.6775,,,,,,,,,,,,,
版档:129.453056,,,,,,,,,,,,,
包螟矫埃,炼困(cm),荐柯(∩),堪盒(PSU),蜡狼颇绊(m),蜡狼颇林扁(sec),弥措颇绊(m),弥措颇林扁(sec),浅加(m/s),浅氢(16points),浅氢(deg),扁柯(∩),扁拘(hPa),矫沥(m)
2024-06-01 4:33,11,17.3,33.8,-,-,-,-,2.5,辑合辑,293,19.6,1008.2,-
2024-06-01 4:34,11,17.3,33.8,-,-,-,-,2.3,辑,280,19.6,1008.2,-
2024-06-01 4:35,11,17.3,33.8,-,-,-,-,2.8,辑合辑,284,19.6,1008.2,-
2024-06-01 4:36,12,17.3,33.8,-,-,-,-,2.3,辑合辑,296,19.6,1008.1,-
2024-06-01 4:37,13,17.3,33.8,-,-,-,-,2.1,辑合辑,302,19.6,1008.1,-
2024-06-01 4:38,14,17.3,33.8,-,-,-,-,2.2,辑合辑,283,19.6,1008.2,-
2024-06-01 4:39,14,17.3,33.8,-,-,-,-,2.4,辑合辑,282,19.5,1008.2,-
2024-06-01 4:40,14,17.3,33.8,-,-,-,-,2.6,辑合辑,288,19.4,1008.3,-
2024-06-01 4:41,13,17.3,33.8,-,-,-,-,2.1,辑合辑,288,19.3,1008.3,-
2024-06-01 4:42,12,17.3,33.8,-,-,-,-,1.8,辑巢辑,258,19.2,1008.3,-
2024-06-01 4:43,12,17.3,33.8,-,-,-,-,1.8,辑,262,18.5,1008.3,-
2024-06-01 4:44,11,17.3,33.8,-,-,-,-,2.3,辑,266,17.7,1008.3,-
2024-06-01 4:45,12,17.3,33.8,-,-,-,-,2.5,辑,272,17.2,1008.4,-
2024-06-01 4:46,13,17.3,33.8,-,-,-,-,2.2,辑,279,16.8,1008.4,-
2024-06-01 4:47,13,17.3,33.8,-,-,-,-,2.2,辑合辑,287,16.6,1008.3,-
2024-06-01 4:48,14,17.3,33.8,-,-,-,-,1.9,合辑,304,16.6,1008.3,-
2024-06-01 4:49,14,17.2,33.8,-,-,-,-,2.2,合辑,311,17.2,1008.3,-
2024-06-01 4:50,13,17.2,33.8,-,-,-,-,2.4,合辑,308,17.9,1008.3,-
2024-06-01 4:51,13,17.2,33.8,-,-,-,-,2.5,合辑,310,18.4,1008.3,-
2024-06-01 4:52,12,17.3,33.8,-,-,-,-,2.5,合辑,312,18.7,1008.3,-
2024-06-01 4:53,11,17.3,33.8,-,-,-,-,2.4,合辑,308,18.9,1008.3,-
2024-06-01 4:54,11,17.3,33.8,-,-,-,-,2.4,合辑,307,19,1008.3,-
2024-06-01 4:55,11,17.2,33.8,-,-,-,-,1.8,辑合辑,296,19,1008.3,-
2024-06-01 4:56,12,17.2,33.8,-,-,-,-,1.7,辑合辑,291,19,1008.3,-
2024-06-01 4:57,13,17.3,33.8,-,-,-,-,2.5,合辑,308,18.7,1008.3,-
2024-06-01 4:58,13,17.3,33.8,-,-,-,-,2.3,合辑,309,18.7,1008.3,-
2024-06-01 4:59,15,17.2,33.8,-,-,-,-,2.8,合辑,311,18.9,1008.3,-
2024-06-01 5:00,16,17.2,33.8,-,-,-,-,2.9,合辑,314,18.9,1008.3,-
2024-06-01 5:01,15,17.2,33.8,-,-,-,-,2.4,合辑,313,19,1008.3,-
2024-06-01 5:02,15,17.2,33.8,-,-,-,-,2.4,合辑,310,19,1008.3,-
2024-06-01 5:03,14,17.3,33.8,-,-,-,-,2.8,合辑,313,19.1,1008.3,-
2024-06-01 5:04,13,17.3,33.8,-,-,-,-,3.3,合辑,311,19.2,1008.4,-
2024-06-01 5:05,12,17.2,33.8,-,-,-,-,3.1,合辑,308,19.2,1008.4,-
2024-06-01 5:06,12,17.2,33.8,-,-,-,-,3.4,合辑,313,19.2,1008.4,-
2024-06-01 5:07,12,17.3,33.8,-,-,-,-,3.4,合辑,312,19.2,1008.5,-
2024-06-01 5:08,12,17.3,33.8,-,-,-,-,3.4,合辑,317,19.2,1008.5,-
2024-06-01 5:09,13,17.3,33.8,-,-,-,-,2.8,合辑,316,19.3,1008.5,-
2024-06-01 5:10,14,17.2,33.8,-,-,-,-,2.9,合辑,310,19.3,1008.5,-
2024-06-01 5:11,15,17.2,33.8,-,-,-,-,2.7,合辑,316,19.4,1008.4,-
2024-06-01 5:12,16,17.3,33.8,-,-,-,-,3,合辑,311,19.5,1008.4,-
2024-06-01 5:13,16,17.2,33.8,-,-,-,-,2.6,合辑,318,19.5,1008.5,-
2024-06-01 5:14,14,17.2,33.8,-,-,-,-,2.3,合辑,316,19.5,1008.6,-
2024-06-01 5:15,12,17.2,33.8,-,-,-,-,2.7,合辑,317,19.5,1008.6,-
2024-06-01 5:16,10,17.2,33.8,-,-,-,-,2.6,合辑,308,19.4,1008.6,-
2024-06-01 5:17,9,17.2,33.8,-,-,-,-,3.1,辑合辑,300,19.4,1008.6,-
2024-06-01 5:18,8,17.2,33.8,-,-,-,-,3.1,合辑,308,19.3,1008.6,-
2024-06-01 5:19,9,17.3,33.8,-,-,-,-,3.1,合辑,309,19.3,1008.6,-
2024-06-01 5:20,11,17.3,33.8,-,-,-,-,3.3,合辑,308,19.3,1008.6,-
2024-06-01 5:21,12,17.3,33.8,-,-,-,-,2.3,合辑,316,19.4,1008.6,-
2024-06-01 5:22,13,17.2,33.8,-,-,-,-,3.2,合辑,312,19.4,1008.6,-
2024-06-01 5:23,14,17.3,33.8,-,-,-,-,3.1,合辑,315,19.4,1008.6,-
2024-06-01 5:24,14,17.3,33.8,-,-,-,-,2.9,合辑,310,19.4,1008.6,-
2024-06-01 5:25,13,17.3,33.8,-,-,-,-,3.6,合辑,306,19.4,1008.6,-
2024-06-01 5:26,12,17.3,33.8,-,-,-,-,2.5,辑合辑,293,19.4,1008.6,-
2024-06-01 5:27,10,17.2,33.8,-,-,-,-,2.8,辑合辑,300,19.4,1008.6,-
2024-06-01 5:28,9,17.2,33.8,-,-,-,-,3.5,辑合辑,302,19.4,1008.6,-
2024-06-01 5:29,8,17.2,33.8,-,-,-,-,3.3,合辑,307,19.4,1008.6,-
2024-06-01 5:30,9,17.2,33.8,-,-,-,-,3.4,合辑,306,19.4,1008.6,-
2024-06-01 5:31,10,17.2,33.8,-,-,-,-,3.2,辑合辑,301,19.3,1008.6,-
2024-06-01 5:32,12,17.2,33.8,-,-,-,-,3.5,辑合辑,302,19.3,1008.6,-
2024-06-01 5:33,14,17.2,33.8,-,-,-,-,3.3,辑合辑,302,19.3,1008.6,-
2024-06-01 5:34,15,17.2,33.8,-,-,-,-,3.3,辑合辑,291,19.3,1008.6,-
2024-06-01 5:35,16,17.2,33.8,-,-,-,-,3.8,辑合辑,285,19.3,1008.6,-
2024-06-01 5:36,15,17.2,33.8,-,-,-,-,3.2,辑合辑,285,19.2,1008.7,-
2024-06-01 5:37,14,17.2,33.8,-,-,-,-,4,辑合辑,285,19,1008.6,-
2024-06-01 5:38,13,17.3,33.8,-,-,-,-,2.7,辑合辑,288,18.9,1008.7,-
2024-06-01 5:39,12,17.3,33.8,-,-,-,-,3,辑,281,18.8,1008.7,-
2024-06-01 5:40,11,17.3,33.8,-,-,-,-,3.2,辑合辑,283,18.8,1008.7,-
2024-06-01 5:41,11,17.2,33.8,-,-,-,-,3.2,辑,280,18.8,1008.7,-
2024-06-01 5:42,12,17.2,33.8,-,-,-,-,2.3,辑合辑,286,18.7,1008.7,-
2024-06-01 5:43,13,17.2,33.8,-,-,-,-,2.8,辑,278,18.7,1008.7,-
2024-06-01 5:44,15,17.2,33.8,-,-,-,-,2.5,辑,270,18.7,1008.7,-
2024-06-01 5:45,17,17.2,33.8,-,-,-,-,2.5,辑合辑,293,18.7,1008.7,-
2024-06-01 5:46,18,17.2,33.8,-,-,-,-,3.3,合辑,304,18.7,1008.7,-
2024-06-01 5:47,19,17.2,33.8,-,-,-,-,3.5,辑合辑,294,18.8,1008.7,-
2024-06-01 5:48,18,17.2,33.8,-,-,-,-,3.3,辑合辑,290,18.9,1008.8,-
2024-06-01 5:49,17,17.2,33.8,-,-,-,-,3.5,辑合辑,299,19,1008.8,-
2024-06-01 5:50,14,17.3,33.8,-,-,-,-,3.1,辑合辑,286,19.1,1008.8,-
2024-06-01 5:51,12,17.3,33.8,-,-,-,-,3.9,辑合辑,296,19.1,1008.8,-
2024-06-01 5:52,10,17.2,33.8,-,-,-,-,3.1,辑合辑,288,19.2,1008.8,-
2024-06-01 5:53,10,17.2,33.8,-,-,-,-,3.7,辑合辑,297,19.3,1008.7,-
2024-06-01 5:54,11,17.3,33.8,-,-,-,-,3.4,辑合辑,291,19.3,1008.8,-
2024-06-01 5:55,14,17.2,33.8,-,-,-,-,3.8,辑合辑,291,19.4,1008.7,-
2024-06-01 5:56,17,17.2,33.8,-,-,-,-,4,辑合辑,292,19.5,1008.7,-
2024-06-01 5:57,19,17.2,33.8,-,-,-,-,2.8,辑合辑,302,19.6,1008.7,-
2024-06-01 5:58,20,17.2,33.8,-,-,-,-,3,合辑,304,19.6,1008.7,-
2024-06-01 5:59,19,17.2,33.8,-,-,-,-,3.4,合辑,309,19.6,1008.8,-
2024-06-01 6:00,17,17.3,33.8,-,-,-,-,3.3,辑合辑,303,19.6,1008.8,-
2024-06-01 6:01,14,17.3,33.8,-,-,-,-,3.3,辑合辑,294,19.5,1008.9,-
2024-06-01 6:02,12,17.3,33.8,-,-,-,-,2.7,辑合辑,297,19.5,1008.9,-
2024-06-01 6:03,10,17.2,33.8,-,-,-,-,2.4,辑合辑,302,19.5,1008.9,-
2024-06-01 6:04,10,17.2,33.8,-,-,-,-,2,辑合辑,295,19.4,1009,-
2024-06-01 6:05,11,17.2,33.8,-,-,-,-,2.1,辑合辑,286,19.4,1009,-
2024-06-01 6:06,12,17.2,33.8,-,-,-,-,2,辑合辑,297,19.4,1009,-
2024-06-01 6:07,14,17.2,33.8,-,-,-,-,2.5,辑合辑,299,19.3,1009.1,-
2024-06-01 6:08,16,17.2,33.8,-,-,-,-,2.4,辑合辑,295,19.3,1009.1,-
2024-06-01 6:09,18,17.2,33.8,-,-,-,-,2.8,辑合辑,301,19.3,1009.1,-
2024-06-01 6:10,18,17.2,33.8,-,-,-,-,2.4,辑合辑,296,19.3,1009.1,-
2024-06-01 6:11,16,17.2,33.8,-,-,-,-,1.3,辑合辑,295,19.3,1009.1,-
2024-06-01 6:12,14,17.2,33.8,-,-,-,-,1.9,辑,279,19.3,1009.1,-
2024-06-01 6:13,12,17.2,33.8,-,-,-,-,2,辑,278,19.3,1009.1,-
2024-06-01 6:14,10,17.2,33.8,-,-,-,-,2.3,辑,261,19.3,1009.1,-
2024-06-01 6:15,8,17.2,33.8,-,-,-,-,2.5,辑巢辑,255,19.2,1009,-
2024-06-01 6:16,8,17.2,33.8,-,-,-,-,2.2,辑巢辑,258,19.2,1009,-
2024-06-01 6:17,8,17.2,33.8,-,-,-,-,2.1,辑巢辑,254,19.1,1009,-
2024-06-01 6:18,10,17.2,33.8,-,-,-,-,1.4,辑巢辑,254,19.1,1009,-
2024-06-01 6:19,12,17.2,33.8,-,-,-,-,2,辑巢辑,251,19,1009,-
2024-06-01 6:20,14,17.2,33.8,-,-,-,-,2.2,辑巢辑,252,19,1009,-
2024-06-01 6:21,16,17.2,33.8,-,-,-,-,1.7,辑巢辑,252,18.9,1009,-
2024-06-01 6:22,17,17.2,33.8,-,-,-,-,2.1,辑巢辑,253,18.9,1009,-
2024-06-01 6:23,16,17.2,33.8,-,-,-,-,2,辑巢辑,257,18.9,1009,-
2024-06-01 6:24,15,17.2,33.8,-,-,-,-,1.8,辑巢辑,244,18.9,1009,-
2024-06-01 6:25,14,17.2,33.8,-,-,-,-,1.8,辑巢辑,243,19,1009.1,-
2024-06-01 6:26,12,17.2,33.8,-,-,-,-,1.6,辑巢辑,247,19,1009.1,-
2024-06-01 6:27,11,17.2,33.8,-,-,-,-,1.6,辑巢辑,250,19,1009.1,-
2024-06-01 6:28,11,17.2,33.8,-,-,-,-,1.2,辑巢辑,254,19.1,1009.1,-
2024-06-01 6:29,11,17.2,33.8,-,-,-,-,1,辑巢辑,248,19.2,1009.1,-
2024-06-01 6:30,12,17.1,33.8,-,-,-,-,1.5,辑,259,19.2,1009.1,-
2024-06-01 6:31,14,17.1,33.8,-,-,-,-,1.2,辑巢辑,247,19.3,1009.1,-
2024-06-01 6:32,16,17.2,33.8,-,-,-,-,1.1,辑,264,19.3,1009.1,-
2024-06-01 6:33,17,17.2,33.8,-,-,-,-,1.1,辑巢辑,239,19.3,1009.1,-
2024-06-01 6:34,18,17.2,33.8,-,-,-,-,0.9,辑巢辑,246,19.3,1009.1,-
2024-06-01 6:35,17,17.2,33.8,-,-,-,-,0.7,辑巢辑,255,19.4,1009.1,-
2024-06-01 6:36,15,17.2,33.8,-,-,-,-,0.3,辑巢辑,253,19.4,1009.1,-
2024-06-01 6:37,14,17.2,33.8,-,-,-,-,0.2,辑合辑,292,19.5,1009.1,-
2024-06-01 6:38,12,17.2,33.8,-,-,-,-,0.4,合,11,19.6,1009,-
2024-06-01 6:39,12,17.2,33.8,-,-,-,-,0.8,合辑,314,19.7,1009.1,-
2024-06-01 6:40,12,17.2,33.8,-,-,-,-,1.1,合辑,307,19.8,1009.1,-
2024-06-01 6:41,14,17.1,33.8,-,-,-,-,1.8,辑合辑,302,19.8,1009.1,-
2024-06-01 6:42,16,17.1,33.8,-,-,-,-,1.7,辑合辑,301,19.9,1009.1,-
2024-06-01 6:43,17,17.2,33.8,-,-,-,-,1.6,辑合辑,300,19.9,1009.1,-
2024-06-01 6:44,18,17.2,33.8,-,-,-,-,1.8,辑合辑,293,20,1009.1,-
2024-06-01 6:45,18,17.2,33.8,-,-,-,-,1.1,辑合辑,300,20,1009.1,-
2024-06-01 6:46,17,17.2,33.8,-,-,-,-,1.4,辑合辑,282,20,1009.1,-
2024-06-01 6:47,16,17.2,33.8,-,-,-,-,1.3,辑合辑,284,20,1009.1,-
2024-06-01 6:48,15,17.2,33.8,-,-,-,-,0.2,辑合辑,295,20.1,1009.1,-
2024-06-01 6:49,14,17.2,33.8,-,-,-,-,1.4,辑,275,20.1,1009.1,-
2024-06-01 6:50,14,17.2,33.8,-,-,-,-,1.9,辑,261,20.1,1009.1,-
2024-06-01 6:51,14,17.2,33.8,-,-,-,-,1.8,辑,279,20.1,1009.1,-
2024-06-01 6:52,14,17.2,33.8,-,-,-,-,1.5,辑,281,20.1,1009.1,-
2024-06-01 6:53,13,17.2,33.8,-,-,-,-,1.8,辑,269,20.1,1009.1,-
2024-06-01 6:54,13,17.2,33.8,-,-,-,-,1.7,辑巢辑,237,20.1,1009.1,-
2024-06-01 6:55,13,17.2,33.8,-,-,-,-,1.3,巢辑,232,20.1,1009.1,-
2024-06-01 6:56,13,17.2,33.8,-,-,-,-,2.6,辑巢辑,242,20.1,1009,-
2024-06-01 6:57,13,17.1,33.8,-,-,-,-,2.1,辑巢辑,239,20.1,1009,-
2024-06-01 6:58,13,17.1,33.8,-,-,-,-,3,巢辑,235,20.1,1008.9,-
2024-06-01 6:59,14,17.1,33.8,-,-,-,-,1.6,巢辑,225,20.2,1009,-
2024-06-01 7:00,15,17.1,33.8,-,-,-,-,0.7,巢巢辑,204,20.2,1009,-
2024-06-01 7:01,15,17.1,33.8,-,-,-,-,0.2,辑巢辑,241,20.2,1009,-
2024-06-01 7:02,16,17.2,33.8,-,-,-,-,0.7,合辑,314,20.2,1009.1,-
2024-06-01 7:03,16,17.2,33.8,-,-,-,-,1.4,合合辑,331,20.3,1009.1,-
2024-06-01 7:04,17,17.2,33.8,-,-,-,-,1.4,合,7,20.5,1009.2,-
2024-06-01 7:05,17,17.2,33.8,-,-,-,-,1.8,合悼,43,20.5,1009.2,-
2024-06-01 7:06,17,17.2,33.8,-,-,-,-,4.4,合悼,51,20.5,1009,-
2024-06-01 7:07,17,17.2,33.8,-,-,-,-,5.5,合悼,39,20.2,1009,-
2024-06-01 7:08,17,17.2,33.8,-,-,-,-,4.6,合悼,52,19.9,1009,-
2024-06-01 7:09,16,17.2,33.8,-,-,-,-,4.9,合悼,47,19.8,1009.1,-
2024-06-01 7:10,16,17.2,33.8,-,-,-,-,5.8,合悼,44,19.6,1009,-
2024-06-01 7:11,16,17.2,33.8,-,-,-,-,6.2,合悼,46,19.3,1008.9,-
2024-06-01 7:12,16,17.2,33.8,-,-,-,-,6.4,合悼,46,19.1,1008.9,-
2024-06-01 7:13,16,17.2,33.8,-,-,-,-,6.6,合悼,50,19.1,1008.9,-
2024-06-01 7:14,16,17.2,33.8,-,-,-,-,6.9,合悼,51,19,1008.8,-
2024-06-01 7:15,16,17.2,33.8,-,-,-,-,6.6,合悼,47,18.9,1008.9,-
2024-06-01 7:16,15,17.2,33.8,-,-,-,-,6.4,合悼,50,18.9,1008.9,-
2024-06-01 7:17,14,17.2,33.8,-,-,-,-,5.7,合悼,45,18.8,1009,-
2024-06-01 7:18,14,17.2,33.8,-,-,-,-,5.2,合悼,55,18.8,1009,-
2024-06-01 7:19,14,17.1,33.8,-,-,-,-,5.5,合悼,54,18.8,1009,-
2024-06-01 7:20,15,17.2,33.8,-,-,-,-,5,合悼,55,18.8,1009,-
2024-06-01 7:21,16,17.2,33.8,-,-,-,-,4.7,合悼,54,18.8,1009,-
2024-06-01 7:22,17,17.2,33.8,-,-,-,-,4.8,悼合悼,61,18.8,1009,-
2024-06-01 7:23,17,17.2,33.8,-,-,-,-,4,悼合悼,58,18.8,1009.1,-
2024-06-01 7:24,16,17.2,33.8,-,-,-,-,4.6,合悼,46,18.9,1009.1,-
2024-06-01 7:25,15,17.2,33.8,-,-,-,-,3.8,合悼,41,18.9,1009.2,-
2024-06-01 7:26,14,17.2,33.8,-,-,-,-,4.2,合悼,44,18.9,1009.2,-
2024-06-01 7:27,13,17.2,33.8,-,-,-,-,3.9,合悼,42,18.9,1009.3,-
2024-06-01 7:28,14,17.2,33.8,-,-,-,-,4.5,合悼,49,18.9,1009.2,-
2024-06-01 7:29,15,17.2,33.8,-,-,-,-,4.2,合悼,41,18.9,1009.3,-
2024-06-01 7:30,16,17.2,33.8,-,-,-,-,3.8,合悼,47,18.9,1009.2,-
2024-06-01 7:31,17,17.2,33.8,-,-,-,-,3.3,合悼,39,18.9,1009.3,-
2024-06-01 7:32,17,17.2,33.8,-,-,-,-,3.3,合悼,50,19,1009.3,-
2024-06-01 7:33,17,17.2,33.8,-,-,-,-,2.6,合悼,41,19.1,1009.3,-
2024-06-01 7:34,16,17.2,33.8,-,-,-,-,2.4,合合悼,31,19.2,1009.3,-
2024-06-01 7:35,15,17.2,33.8,-,-,-,-,2.2,合悼,43,19.3,1009.3,-
2024-06-01 7:36,14,17.2,33.8,-,-,-,-,1.9,合悼,45,19.4,1009.4,-
2024-06-01 7:37,14,17.2,33.8,-,-,-,-,2,合悼,45,19.4,1009.4,-
2024-06-01 7:38,14,17.2,33.8,-,-,-,-,2,合悼,42,19.5,1009.5,-
2024-06-01 7:39,14,17.2,33.8,-,-,-,-,2.3,合悼,56,19.5,1009.4,-
2024-06-01 7:40,15,17.2,33.8,-,-,-,-,2.2,合悼,49,19.6,1009.4,-
2024-06-01 7:41,15,17.2,33.8,-,-,-,-,2.1,合悼,45,19.6,1009.5,-
2024-06-01 7:42,16,17.2,33.8,-,-,-,-,2.7,合悼,50,19.5,1009.4,-
2024-06-01 7:43,16,17.2,33.8,-,-,-,-,2.4,悼合悼,57,19.4,1009.4,-
2024-06-01 7:44,16,17.2,33.8,-,-,-,-,2.2,悼合悼,61,19.4,1009.4,-
2024-06-01 7:45,17,17.2,33.8,-,-,-,-,2,合悼,53,19.5,1009.4,-
2024-06-01 7:46,18,17.2,33.8,-,-,-,-,1.8,悼合悼,59,19.6,1009.4,-
2024-06-01 7:47,19,17.2,33.8,-,-,-,-,1.5,悼合悼,57,19.8,1009.5,-
2024-06-01 7:48,20,17.2,33.8,-,-,-,-,1.6,合合悼,22,19.9,1009.5,-
2024-06-01 7:49,20,17.2,33.8,-,-,-,-,1.1,合悼,38,19.9,1009.5,-
2024-06-01 7:50,20,17.2,33.8,-,-,-,-,1.6,合悼,39,19.9,1009.5,-
2024-06-01 7:51,19,17.2,33.8,-,-,-,-,1.8,合悼,47,20,1009.5,-
2024-06-01 7:52,18,17.2,33.8,-,-,-,-,3.4,合合悼,32,20.1,1009.5,-
2024-06-01 7:53,18,17.2,33.8,-,-,-,-,3,合合悼,28,20.1,1009.5,-
2024-06-01 7:54,17,17.2,33.8,-,-,-,-,2.3,合合悼,24,20.1,1009.5,-
2024-06-01 7:55,17,17.2,33.8,-,-,-,-,2.3,合合悼,16,20.1,1009.5,-
2024-06-01 7:56,17,17.2,33.8,-,-,-,-,1.9,合合悼,28,20.1,1009.5,-
2024-06-01 7:57,17,17.2,33.8,-,-,-,-,2.6,合合悼,22,20.1,1009.5,-
2024-06-01 7:58,18,17.2,33.8,-,-,-,-,2.1,合合悼,27,20.1,1009.5,-
2024-06-01 7:59,18,17.2,33.8,-,-,-,-,2.8,合合悼,30,20.2,1009.5,-
2024-06-01 8:00,18,17.2,33.8,-,-,-,-,3.2,合,359,20.2,1009.5,-
2024-06-01 8:01,19,17.2,33.8,-,-,-,-,2.8,合合悼,29,20.2,1009.5,-
2024-06-01 8:02,19,17.2,33.8,-,-,-,-,3.5,合悼,50,20.2,1009.4,-
2024-06-01 8:03,20,17.2,33.8,-,-,-,-,3.3,合合悼,19,20.1,1009.5,-
2024-06-01 8:04,20,17.2,33.8,-,-,-,-,3.7,合合悼,14,20.1,1009.5,-
2024-06-01 8:05,21,17.2,33.8,-,-,-,-,4.1,合合悼,25,20.1,1009.4,-
2024-06-01 8:06,21,17.2,33.8,-,-,-,-,3.8,合合悼,18,20.1,1009.4,-
2024-06-01 8:07,20,17.2,33.8,-,-,-,-,3.7,合合悼,23,20.1,1009.4,-
2024-06-01 8:08,20,17.2,33.8,-,-,-,-,3.5,合合悼,16,20.1,1009.4,-
2024-06-01 8:09,19,17.2,33.8,-,-,-,-,4.1,合,6,20.1,1009.4,-
2024-06-01 8:10,18,17.2,33.8,-,-,-,-,2.4,合合悼,29,20.2,1009.5,-
2024-06-01 8:11,18,17.1,33.8,-,-,-,-,1.7,合悼,40,20.3,1009.5,-
2024-06-01 8:12,19,17.2,33.8,-,-,-,-,2.3,合悼,43,20.3,1009.5,-
2024-06-01 8:13,20,17.1,33.8,-,-,-,-,4,合悼,44,20.4,1009.3,-
2024-06-01 8:14,21,17.1,33.8,-,-,-,-,3.7,合悼,40,20.3,1009.3,-
2024-06-01 8:15,21,17.2,33.8,-,-,-,-,3.6,合悼,42,20.1,1009.4,-
2024-06-01 8:16,19,17.2,33.8,-,-,-,-,4,合合悼,27,20.1,1009.5,-
2024-06-01 8:17,18,17.2,33.8,-,-,-,-,4,合合悼,25,20.1,1009.5,-
2024-06-01 8:18,17,17.2,33.8,-,-,-,-,4.3,合合悼,18,20.1,1009.5,-
2024-06-01 8:19,15,17.2,33.8,-,-,-,-,2.9,合,8,20.2,1009.5,-
2024-06-01 8:20,15,17.2,33.8,-,-,-,-,2.8,合合悼,13,20.3,1009.5,-
2024-06-01 8:21,17,17.1,33.8,-,-,-,-,3.9,合悼,46,20.4,1009.3,-
2024-06-01 8:22,18,17.1,33.8,-,-,-,-,4.4,合合悼,22,20.4,1009.4,-
2024-06-01 8:23,19,17.1,33.8,-,-,-,-,4.4,合合悼,23,20.3,1009.4,-
2024-06-01 8:24,21,17.1,33.8,-,-,-,-,3.6,合合悼,18,20.3,1009.5,-
2024-06-01 8:25,20,17.1,33.8,-,-,-,-,3.8,合合悼,29,20.3,1009.5,-
2024-06-01 8:26,19,17.2,33.8,-,-,-,-,4.1,合合悼,26,20.3,1009.5,-
2024-06-01 8:27,19,17.2,33.8,-,-,-,-,4.3,合合悼,32,20.3,1009.5,-
2024-06-01 8:28,18,17.2,33.8,-,-,-,-,5.5,合合悼,30,20.2,1009.4,-
2024-06-01 8:29,18,17.2,33.8,-,-,-,-,4.8,合合悼,23,20.2,1009.5,-
2024-06-01 8:30,20,17.2,33.8,-,-,-,-,5.6,合合悼,26,20.2,1009.3,-
2024-06-01 8:31,20,17.2,33.8,-,-,-,-,4.8,合合悼,25,20.2,1009.4,-
2024-06-01 8:32,22,17.2,33.8,-,-,-,-,4.2,合合悼,13,20.2,1009.4,-
2024-06-01 8:33,22,17.2,33.8,-,-,-,-,3,合合悼,20,20.2,1009.4,-
2024-06-01 8:34,22,17.2,33.8,-,-,-,-,3.6,合合悼,23,20.3,1009.4,-
2024-06-01 8:35,21,17.2,33.8,-,-,-,-,3.6,合合悼,12,20.3,1009.3,-
2024-06-01 8:36,20,17.2,33.8,-,-,-,-,4.2,合合悼,13,20.3,1009.3,-
2024-06-01 8:37,18,17.2,33.8,-,-,-,-,3.4,合,9,20.4,1009.3,-
2024-06-01 8:38,18,17.2,33.8,-,-,-,-,3,合悼,45,20.4,1009.3,-
2024-06-01 8:39,18,17.2,33.8,-,-,-,-,3.9,合悼,41,20.4,1009.2,-
2024-06-01 8:40,18,17.2,33.8,-,-,-,-,5.6,合悼,37,20.4,1009.2,-
2024-06-01 8:41,19,17.2,33.8,-,-,-,-,4.7,合悼,41,20.4,1009.2,-
2024-06-01 8:42,20,17.2,33.8,-,-,-,-,4.3,合合悼,33,20.4,1009.2,-
2024-06-01 8:43,20,17.2,33.8,-,-,-,-,4.2,合合悼,20,20.4,1009.2,-
2024-06-01 8:44,20,17.2,33.8,-,-,-,-,4.7,合合悼,30,20.4,1009.2,-
2024-06-01 8:45,20,17.2,33.8,-,-,-,-,4.9,合合悼,33,20.4,1009.2,-
2024-06-01 8:46,20,17.2,33.8,-,-,-,-,4.1,合合悼,13,20.4,1009.3,-
2024-06-01 8:47,20,17.2,33.8,-,-,-,-,3.8,合,3,20.5,1009.3,-
2024-06-01 8:48,20,17.2,33.8,-,-,-,-,2.8,合,357,20.5,1009.3,-
2024-06-01 8:49,20,17.2,33.8,-,-,-,-,3.2,合,7,20.6,1009.3,-
2024-06-01 8:50,20,17.2,33.8,-,-,-,-,2.4,合合悼,27,20.6,1009.3,-
2024-06-01 8:51,20,17.2,33.8,-,-,-,-,4.5,合合悼,16,20.6,1009.2,-
2024-06-01 8:52,19,17.2,33.8,-,-,-,-,3.4,合合悼,20,20.6,1009.3,-
2024-06-01 8:53,19,17.2,33.8,-,-,-,-,4.2,合合悼,32,20.6,1009.2,-
2024-06-01 8:54,19,17.2,33.8,-,-,-,-,3.6,合合悼,29,20.6,1009.2,-
2024-06-01 8:55,19,17.2,33.8,-,-,-,-,4.2,合合悼,26,20.5,1009.2,-
2024-06-01 8:56,20,17.2,33.8,-,-,-,-,3.8,合悼,37,20.4,1009.2,-
2024-06-01 8:57,20,17.3,33.8,-,-,-,-,3.9,合悼,43,20.4,1009.2,-
2024-06-01 8:58,20,17.3,33.8,-,-,-,-,5.3,合悼,44,20.3,1009,-
2024-06-01 8:59,20,17.2,33.8,-,-,-,-,6.2,合悼,45,20.3,1008.9,-
2024-06-01 9:00,20,17.2,33.8,-,-,-,-,5,合悼,48,20.2,1009,-
2024-06-01 9:01,20,17.2,33.8,-,-,-,-,4.4,合悼,50,20.2,1009,-
2024-06-01 9:02,19,17.2,33.8,-,-,-,-,5.2,合悼,46,20.2,1009,-
2024-06-01 9:03,19,17.2,33.8,-,-,-,-,5.3,合悼,39,20.2,1009,-
2024-06-01 9:04,20,17.2,33.8,-,-,-,-,5,合悼,38,20.2,1009.1,-
2024-06-01 9:05,20,17.2,33.8,-,-,-,-,4.3,合合悼,30,20.2,1009.1,-
2024-06-01 9:06,21,17.3,33.8,-,-,-,-,4.7,合合悼,20,20.3,1009.1,-
