°üÃø¼Ò¸í:Åë¿µÇ×,,,,,,,,,,,,,,
À§µµ:34.773333,,,,,,,,,,,,,,
°æµµ:128.46,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-02 21:20,7.9,¼­ºÏ¼­,283,19.71,-,-,-,-,-,-,-,-,-,-
2024-06-02 21:30,8.9,¼­³²¼­,244,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-02 21:40,8.5,¼­³²¼­,244,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-02 21:50,7.3,³²¼­,236,19.36,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:00,6.8,¼­,267,19.34,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:10,7.9,¼­,259,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:20,9.7,¼­,262,19.35,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:30,10.8,¼­ºÏ¼­,283,19.43,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:40,9.6,¼­,269,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-02 22:50,11.2,¼­,259,19.37,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:00,9.1,¼­ºÏ¼­,286,19.33,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:10,7.7,¼­ºÏ¼­,290,19.3,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:20,9.8,¼­,266,19.26,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:30,9.3,¼­,275,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:40,7.7,¼­,278,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:50,9,¼­ºÏ¼­,285,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:00,9.2,¼­ºÏ¼­,294,19.13,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:10,9.9,¼­ºÏ¼­,299,19.12,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:20,9.6,ºÏ¼­,313,19.09,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:30,8,ºÏºÏ¼­,335,19.01,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:40,5.6,ºÏºÏ¼­,335,19,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:50,6.3,ºÏ¼­,321,19,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:00,4.9,ºÏºÏ¼­,336,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:10,3.8,ºÏºÏµ¿,21,18.97,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:20,0.7,¼­ºÏ¼­,291,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:30,1.4,¼­ºÏ¼­,303,18.94,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:40,1.6,ºÏºÏ¼­,341,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:50,2.2,ºÏ,6,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:00,2,ºÏ,357,18.75,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:10,2.2,ºÏºÏ¼­,335,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:20,1.4,ºÏºÏ¼­,336,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:30,0.7,ºÏºÏ¼­,335,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:40,3,ºÏ¼­,316,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:50,2.7,¼­³²¼­,252,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:00,1.7,³²¼­,228,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:10,2.3,³²¼­,220,18.37,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:20,2.1,³²³²¼­,213,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:30,1.5,¼­³²¼­,249,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:40,2.4,¼­³²¼­,242,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:50,2.1,¼­,268,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:00,4.7,³²³²¼­,205,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:10,5.9,³²¼­,226,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:20,6.4,³²¼­,220,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:30,5.7,³²³²¼­,197,18.2,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:40,6.7,³²¼­,228,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:50,4.7,³²³²¼­,200,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:00,4.1,³²,174,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:10,3.3,ºÏµ¿,51,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:20,3.8,µ¿,89,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:30,5.6,µ¿ºÏµ¿,66,18.45,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:40,3.8,µ¿ºÏµ¿,65,18.42,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:50,5.5,µ¿,80,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:00,2.3,µ¿ºÏµ¿,65,18.46,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:10,2,³²,190,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:20,4.1,³²³²¼­,209,18.75,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:30,3.9,³²³²¼­,204,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:40,4.3,³²,187,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:50,3.6,³²,185,18.64,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:00,3.7,³²³²µ¿,167,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:10,7.2,³²³²µ¿,162,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:20,7.4,³²³²µ¿,155,18.42,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:30,8.7,³²³²µ¿,161,18.4,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:40,9.6,³²³²µ¿,161,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:50,11.3,³²³²µ¿,150,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:00,9.8,³²µ¿,146,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:10,9.1,³²³²µ¿,149,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:20,6.6,µ¿³²µ¿,120,18.37,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:30,7.8,³²³²µ¿,161,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:40,8.9,³²³²µ¿,160,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:50,9.6,³²,178,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:10,2.8,³²µ¿,144,18.39,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:20,3.4,³²,186,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:30,4.3,³²³²¼­,194,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:40,2.5,³²³²µ¿,168,18.56,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:50,3.8,¼­³²¼­,240,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:00,3.6,¼­³²¼­,248,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:10,4.7,¼­³²¼­,246,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:20,4.8,¼­³²¼­,254,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:30,5.8,¼­³²¼­,240,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:40,4.7,¼­³²¼­,238,18.45,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:50,6,¼­³²¼­,253,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:00,4.1,¼­³²¼­,254,18.6,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:10,7.7,¼­,275,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:20,5.7,¼­,268,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:30,5.7,¼­,270,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:40,6.5,¼­,266,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:50,7.4,¼­ºÏ¼­,290,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:00,11.3,ºÏºÏ¼­,332,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:10,9.1,¼­ºÏ¼­,303,19.31,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:20,7.3,ºÏ¼­,312,19.31,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:30,8.9,ºÏºÏ¼­,330,19.22,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:40,9.4,ºÏºÏ¼­,333,19.14,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:50,12.4,ºÏºÏ¼­,341,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:00,9.7,ºÏºÏ¼­,343,19.19,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:10,6.8,ºÏºÏ¼­,347,19.01,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:20,6.9,ºÏºÏ¼­,330,19.26,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:30,6.1,ºÏºÏ¼­,332,19.22,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:40,6.3,ºÏ¼­,304,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:50,8,ºÏ¼­,319,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:00,10.2,ºÏ¼­,311,19.09,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:10,7.2,ºÏ¼­,319,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:20,7.9,ºÏºÏ¼­,340,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:30,6.2,ºÏºÏ¼­,338,18.8,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:40,2.5,ºÏ¼­,312,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:50,3.3,ºÏ¼­,316,18.34,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:00,1.4,ºÏºÏ¼­,344,18.64,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:10,1.9,³²³²¼­,192,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:20,3.2,ºÏ¼­,309,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:30,3.1,ºÏºÏµ¿,29,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:40,3.8,ºÏºÏµ¿,24,18.77,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:50,6.5,¼­ºÏ¼­,296,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:00,4.2,ºÏºÏµ¿,18,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:10,5.2,µ¿,81,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:20,9,µ¿³²µ¿,112,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:30,9.3,µ¿,99,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:40,9.1,³²µ¿,124,18.52,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:50,8.5,³²µ¿,133,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:00,8.7,µ¿³²µ¿,108,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:10,8.7,µ¿³²µ¿,103,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:20,7.7,µ¿,99,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:30,8.8,µ¿,97,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:40,7.6,µ¿,83,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:50,7.7,µ¿,98,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:00,9.5,µ¿³²µ¿,104,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:10,8.6,µ¿³²µ¿,123,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:20,8.8,µ¿³²µ¿,117,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:30,13.5,³²³²µ¿,159,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:40,12.3,³²,177,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:50,11.7,³²³²¼­,207,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:00,9.5,³²µ¿,143,18.52,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:10,8.1,³²³²µ¿,156,18.76,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:20,4,³²³²¼­,206,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:30,5.6,³²¼­,221,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:40,7.7,¼­³²¼­,242,19.12,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:50,7.6,¼­³²¼­,245,19.19,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:00,6.3,³²¼­,236,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:10,8.6,³²¼­,229,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:20,5.1,³²³²¼­,200,19.21,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:30,7.3,¼­³²¼­,247,19.2,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:40,4.8,¼­³²¼­,252,19.11,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:50,7.7,¼­³²¼­,237,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:00,6.8,¼­³²¼­,245,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:10,9.7,¼­³²¼­,239,19.14,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:20,12.4,¼­³²¼­,257,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:30,11.2,¼­,264,19.19,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:40,9.5,¼­³²¼­,257,19.18,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:50,10.5,¼­,267,19.08,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:00,11.2,¼­,266,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:10,10.8,¼­,260,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:20,8.3,¼­ºÏ¼­,282,19.16,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:30,10.9,¼­,275,19.12,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:40,8.2,¼­,265,19.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:50,10.3,¼­,268,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:00,8.6,¼­,279,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:10,9.5,¼­,259,18.72,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:20,9.6,¼­,265,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:30,10.3,¼­,265,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:40,8.9,¼­,263,18.6,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:50,8.7,¼­ºÏ¼­,283,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:00,9.6,¼­,266,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:10,11.6,¼­ºÏ¼­,292,18.46,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:20,10,ºÏ¼­,312,18.31,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:30,9.4,ºÏ¼­,319,18.45,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:40,7.6,ºÏ¼­,306,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:50,5,¼­ºÏ¼­,297,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:00,9.2,ºÏ¼­,304,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:10,7.8,ºÏ¼­,304,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:20,9.7,ºÏ¼­,308,18.45,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:30,11.3,ºÏ¼­,308,18.45,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:40,11,ºÏ¼­,313,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:50,10.9,ºÏ¼­,308,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:00,12.2,ºÏ¼­,321,18.35,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:10,10.8,ºÏºÏ¼­,334,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:20,10.6,ºÏºÏ¼­,333,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:30,12.6,ºÏºÏ¼­,329,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:40,15.3,ºÏºÏ¼­,334,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:50,14.8,ºÏºÏ¼­,336,18.25,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:00,12.4,ºÏºÏ¼­,337,18.22,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:10,12.1,ºÏºÏ¼­,341,18.2,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:20,12.1,ºÏºÏ¼­,336,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:30,10.1,ºÏ,355,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:40,10.3,ºÏ,350,18.22,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:50,11.2,ºÏºÏ¼­,345,18.17,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:00,10,ºÏºÏ¼­,339,18.12,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:10,7.5,ºÏºÏ¼­,327,18.17,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:20,8.1,ºÏ¼­,319,18.16,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:30,9.5,ºÏºÏ¼­,346,18.2,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:40,8.3,ºÏ,349,18.19,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:50,5.6,ºÏºÏ¼­,348,18.23,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:00,7.3,ºÏºÏµ¿,14,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:10,8.4,ºÏºÏµ¿,18,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:20,9.4,ºÏ,360,18.25,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:30,9.3,ºÏ,2,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:40,9.3,ºÏ,3,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:50,9,ºÏºÏµ¿,17,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:00,9.5,ºÏ,1,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:10,7.5,ºÏ,7,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:20,7.5,ºÏºÏµ¿,19,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:30,8.2,ºÏ,1,18.23,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:40,7.6,ºÏ,11,18.25,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:50,6.8,ºÏ,6,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:00,4.8,ºÏºÏµ¿,19,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:10,8.7,ºÏºÏµ¿,27,18.23,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:20,8.2,ºÏµ¿,34,18.25,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:30,7.3,ºÏµ¿,39,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:40,5.1,ºÏµ¿,55,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:50,6.8,µ¿ºÏµ¿,72,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:00,7.3,µ¿ºÏµ¿,66,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:10,7.7,ºÏµ¿,48,18.22,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:20,4.4,µ¿ºÏµ¿,78,18.17,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:30,4.1,µ¿,93,18.18,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:40,7.4,µ¿,87,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:50,5.4,µ¿,93,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:00,5.6,³²µ¿,143,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:10,6.9,µ¿³²µ¿,123,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:20,3.3,µ¿³²µ¿,104,18.39,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:30,7.4,³²µ¿,134,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:40,6.7,³²³²µ¿,160,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:50,6,³²µ¿,135,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:00,5.6,³²µ¿,126,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:10,7.2,³²,176,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:20,8,³²³²µ¿,157,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:30,7.6,³²³²µ¿,158,18.64,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:40,7.5,³²³²µ¿,163,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:50,7.5,³²,170,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:00,8.5,³²,184,18.73,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:10,8.8,³²,171,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:20,7.2,³²³²¼­,209,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:30,1.2,¼­,280,18.42,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:40,4.3,¼­³²¼­,240,18.45,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:50,3.6,¼­³²¼­,246,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:00,4,³²¼­,234,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:10,4.7,¼­ºÏ¼­,292,18.63,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:20,5.8,¼­ºÏ¼­,296,18.64,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:30,7.3,¼­ºÏ¼­,292,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:40,7.9,ºÏ¼­,310,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:50,8,ºÏ¼­,307,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:00,8.3,ºÏ¼­,322,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:10,9.9,ºÏºÏ¼­,335,18.69,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:20,8.3,ºÏºÏ¼­,330,18.82,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:30,9.4,ºÏ¼­,307,19.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:40,10.5,ºÏ¼­,324,19.32,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:50,13.8,ºÏ¼­,312,19.2,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:00,12.9,ºÏ¼­,307,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:10,15.1,ºÏºÏ¼­,337,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:20,17.9,ºÏºÏ¼­,345,18.94,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:30,17.5,ºÏºÏ¼­,341,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:40,12.8,ºÏ,352,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:50,10.5,ºÏ,359,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:00,10.5,ºÏºÏ¼­,340,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:10,11.4,ºÏºÏ¼­,334,18.95,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:20,4.8,ºÏºÏ¼­,343,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:30,11.2,ºÏºÏ¼­,338,18.76,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:40,12.3,ºÏ,5,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:50,9.8,ºÏºÏµ¿,20,18.69,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:00,7.4,ºÏºÏµ¿,33,18.72,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:10,6.8,ºÏµ¿,43,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:20,9.9,µ¿,87,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:30,12.6,µ¿ºÏµ¿,65,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:40,9.1,µ¿,84,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:50,11.9,µ¿,86,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:00,9.1,µ¿,93,18.56,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:10,10.9,ºÏµ¿,38,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:20,10.2,ºÏµ¿,37,18.65,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:30,12.2,ºÏµ¿,48,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:40,6,µ¿ºÏµ¿,75,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:50,8.6,µ¿,91,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:00,10.5,µ¿³²µ¿,109,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:10,11.8,µ¿³²µ¿,121,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:20,13.5,³²µ¿,129,18.46,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:30,14.2,³²µ¿,131,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:40,14.9,³²µ¿,126,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:50,15.2,³²µ¿,133,18.22,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:00,14.9,³²µ¿,130,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:10,16.6,³²µ¿,134,18.22,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:20,16.5,³²µ¿,139,18.21,-,-,-,-,-,-,-,-,-,-
