°üÃø¼Ò¸í:¿©¼öÇ×,,,,,,,,,,,,,,
À§µµ:34.794722,,,,,,,,,,,,,,
°æµµ:127.808055,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-02 23:00,9.4,³²³²¼­,205,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:10,15.4,³²³²¼­,197,19.61,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:20,5.8,³²¼­,226,19.56,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:30,3.6,³²¼­,234,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:40,9.9,³²³²¼­,205,19.33,-,-,-,-,-,-,-,-,-,-
2024-06-02 23:50,13.2,¼­ºÏ¼­,285,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:00,8.4,³²³²¼­,205,19.82,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:10,6.2,³²³²¼­,199,19.8,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:20,8.8,³²¼­,220,19.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:30,9,³²³²¼­,213,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:40,6.8,³²³²¼­,205,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-03 0:50,5,³²¼­,227,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:00,4.3,¼­ºÏ¼­,300,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:10,2.3,¼­ºÏ¼­,293,19.7,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:20,7.4,¼­ºÏ¼­,292,19.71,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:30,13.7,ºÏ¼­,311,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:40,12.1,ºÏºÏ¼­,330,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-03 1:50,10.7,ºÏºÏ¼­,336,19.59,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:00,13,ºÏºÏ¼­,331,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:10,11.6,ºÏºÏ¼­,334,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:20,13.9,ºÏºÏ¼­,345,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:30,11.1,ºÏ,352,19.72,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:40,14.1,¼­ºÏ¼­,286,19.77,-,-,-,-,-,-,-,-,-,-
2024-06-03 2:50,21.3,ºÏ,350,19.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:00,15.9,ºÏ,358,19.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:10,19.3,ºÏ,353,19.8,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:20,20.3,ºÏ,359,19.76,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:30,19,ºÏ,4,19.7,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:40,13.7,ºÏºÏµ¿,15,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-03 3:50,12.2,ºÏºÏµ¿,24,19.59,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:00,17.1,ºÏ,9,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:10,13.9,¼­ºÏ¼­,285,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:20,9.6,ºÏ,6,19.61,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:30,12.9,ºÏºÏµ¿,20,19.6,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:40,16.1,ºÏ,8,19.64,-,-,-,-,-,-,-,-,-,-
2024-06-03 4:50,15.6,ºÏºÏµ¿,13,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:00,11,ºÏ,2,19.73,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:10,17.2,ºÏºÏµ¿,21,19.75,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:20,17,ºÏ,9,19.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:30,17.3,ºÏºÏµ¿,15,19.76,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:40,16.2,ºÏºÏµ¿,20,19.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 5:50,15.2,ºÏºÏµ¿,20,19.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:00,11.6,ºÏºÏµ¿,23,19.87,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:10,12.1,ºÏµ¿,43,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:20,10.6,µ¿ºÏµ¿,68,19.89,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:30,9.7,µ¿,80,19.85,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:40,6.6,µ¿,90,19.83,-,-,-,-,-,-,-,-,-,-
2024-06-03 6:50,9.6,³²µ¿,126,19.85,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:00,10.3,³²³²µ¿,160,19.85,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:10,8.9,³²³²µ¿,164,19.83,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:20,8.7,³²³²µ¿,167,19.83,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:30,14.1,³²³²µ¿,163,19.87,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:40,12.8,³²,175,19.9,-,-,-,-,-,-,-,-,-,-
2024-06-03 7:50,20.9,³²,172,19.9,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:00,25.1,³²,172,19.86,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:10,31.4,³²,171,19.86,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:20,32.2,³²,171,19.8,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:30,24.1,³²,173,19.78,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:40,18.7,³²,177,19.81,-,-,-,-,-,-,-,-,-,-
2024-06-03 8:50,31.6,³²³²µ¿,168,19.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:00,33.1,³²³²µ¿,167,19.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:10,29.6,³²,179,19.85,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:20,30.4,³²,174,19.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:30,28.8,³²,175,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:40,31.9,³²,177,19.72,-,-,-,-,-,-,-,-,-,-
2024-06-03 9:50,31.8,³²,181,19.72,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:00,23.7,³²,184,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:10,31.9,³²,183,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:20,27.8,³²,181,19.64,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:30,32.9,³²,181,19.6,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:40,27.7,³²,187,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-03 10:50,23.7,³²,187,19.42,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:00,23.8,³²,182,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:10,20.5,³²,190,19.53,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:20,22.3,³²³²¼­,202,19.56,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:30,27.7,³²,180,19.57,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:40,26.6,¼­ºÏ¼­,289,19.56,-,-,-,-,-,-,-,-,-,-
2024-06-03 11:50,17.5,³²³²¼­,193,19.46,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:00,20.3,³²³²¼­,192,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:10,15.3,³²,191,19.39,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:20,18.3,³²,189,19.38,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:30,21.4,³²,179,19.76,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:40,18.2,³²,190,19.88,-,-,-,-,-,-,-,-,-,-
2024-06-03 12:50,12.4,³²³²¼­,207,19.88,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:00,4.5,³²¼­,231,19.93,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:10,7.3,¼­ºÏ¼­,287,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:20,8.2,¼­ºÏ¼­,303,19.95,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:30,8.3,ºÏ¼­,310,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:40,6.3,³²¼­,221,19.89,-,-,-,-,-,-,-,-,-,-
2024-06-03 13:50,7.6,³²³²¼­,203,19.7,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:00,8.4,¼­ºÏ¼­,295,19.72,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:10,3.6,ºÏ,353,19.87,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:20,7.2,ºÏ,3,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:30,6.9,ºÏºÏµ¿,12,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:40,12,ºÏºÏµ¿,17,20.13,-,-,-,-,-,-,-,-,-,-
2024-06-03 14:50,10.3,¼­ºÏ¼­,284,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:00,17.2,ºÏºÏµ¿,15,20.18,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:10,17.8,¼­ºÏ¼­,291,20.1,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:20,24.2,ºÏ,7,20.1,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:30,23.3,ºÏºÏµ¿,12,20.1,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:40,34.2,¼­ºÏ¼­,288,20.13,-,-,-,-,-,-,-,-,-,-
2024-06-03 15:50,30.5,ºÏ,8,20.09,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:00,24.5,ºÏºÏµ¿,12,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:10,19.2,¼­ºÏ¼­,287,19.79,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:20,24.8,ºÏ,10,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:30,22.1,ºÏºÏµ¿,15,20,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:40,12.5,ºÏºÏµ¿,20,19.9,-,-,-,-,-,-,-,-,-,-
2024-06-03 16:50,20.7,ºÏ,6,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:00,28.4,¼­,277,19.77,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:10,24,¼­ºÏ¼­,293,19.84,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:20,20.4,ºÏºÏµ¿,19,19.95,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:30,24.2,ºÏºÏµ¿,20,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:40,20.1,ºÏ,359,19.86,-,-,-,-,-,-,-,-,-,-
2024-06-03 17:50,24.8,ºÏ,11,19.91,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:00,25.2,ºÏºÏµ¿,17,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:10,21.8,ºÏ,10,20.13,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:20,21.3,ºÏ,8,20.19,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:30,15.1,ºÏ,10,20.22,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:40,25.8,ºÏºÏµ¿,14,20.24,-,-,-,-,-,-,-,-,-,-
2024-06-03 18:50,23.8,ºÏ,11,20.33,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:00,19,ºÏºÏµ¿,20,20.33,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:10,16.6,ºÏºÏµ¿,20,20.2,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:20,14.4,ºÏºÏµ¿,32,20.14,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:30,13.4,ºÏµ¿,50,20.24,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:40,13.2,ºÏºÏµ¿,28,20.26,-,-,-,-,-,-,-,-,-,-
2024-06-03 19:50,12.6,µ¿ºÏµ¿,59,20.21,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:00,3.3,µ¿,99,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:10,9.9,µ¿,93,20,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:20,13.4,µ¿,88,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:30,11.9,³²µ¿,128,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:40,12.4,³²µ¿,146,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-03 20:50,17,³²µ¿,138,20.07,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:00,12,³²³²µ¿,147,20.12,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:10,15,³²³²µ¿,152,20.16,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:20,21,³²³²µ¿,156,20.16,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:30,23.2,³²³²µ¿,165,20.27,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:40,17.1,³²,172,20.36,-,-,-,-,-,-,-,-,-,-
2024-06-03 21:50,21.8,³²,173,20.39,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:00,28.1,³²,169,20.38,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:10,29,³²,175,20.32,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:20,23.7,³²,186,20.27,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:30,23.4,³²,185,20.19,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:40,26.1,³²,180,20.09,-,-,-,-,-,-,-,-,-,-
2024-06-03 22:50,24.4,³²,191,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:00,24.6,³²,190,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:10,26.2,³²,188,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:20,23.2,³²,188,20.08,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:30,19.4,³²³²¼­,195,20.09,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:40,15.1,³²,191,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-03 23:50,15.3,³²,186,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:00,17.4,³²³²¼­,194,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:10,14.1,³²³²¼­,204,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:20,16.8,³²,183,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:30,12.9,³²,177,20,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:40,16.5,³²,180,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-04 0:50,13.2,³²,179,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:00,13.2,³²,190,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:10,9.4,³²³²¼­,200,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:20,9.6,³²,184,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:30,4.8,³²³²¼­,194,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:40,3.5,³²,182,20,-,-,-,-,-,-,-,-,-,-
2024-06-04 1:50,2.4,³²³²¼­,209,20.02,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:00,2,ºÏµ¿,44,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:10,5.9,ºÏºÏµ¿,15,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:20,11,ºÏºÏ¼­,335,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:30,9.3,ºÏ,360,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:40,15.1,ºÏºÏ¼­,346,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 2:50,14.6,ºÏºÏ¼­,342,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:00,15.8,ºÏ,351,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:10,16.1,ºÏºÏ¼­,341,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:20,20.3,ºÏºÏ¼­,336,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:30,20.7,ºÏºÏ¼­,344,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:40,20.3,ºÏºÏ¼­,341,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 3:50,18.7,ºÏºÏ¼­,338,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:00,22.3,ºÏºÏ¼­,339,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:10,15.9,ºÏ,350,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:20,13.2,ºÏ,353,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:30,22.1,ºÏ,353,19.95,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:40,25.6,ºÏ,354,19.87,-,-,-,-,-,-,-,-,-,-
2024-06-04 4:50,25.2,ºÏ,355,19.73,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:00,22.1,ºÏ,352,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:10,20.8,ºÏºÏ¼­,339,19.86,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:20,20.6,ºÏºÏ¼­,332,19.9,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:30,22.1,ºÏºÏ¼­,337,19.9,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:40,18,¼­,277,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-04 5:50,20.9,¼­,281,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:00,17.9,ºÏºÏ¼­,337,19.93,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:10,16.6,ºÏºÏ¼­,340,19.93,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:20,17.8,ºÏºÏ¼­,333,19.91,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:30,14.2,ºÏºÏ¼­,345,19.93,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:40,13.8,ºÏ,1,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 6:50,10.8,ºÏ,357,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:00,6.4,ºÏºÏµ¿,31,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:10,9.8,ºÏºÏµ¿,26,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:20,6.6,µ¿ºÏµ¿,71,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:30,4.8,µ¿ºÏµ¿,65,20,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:40,6.7,¼­³²¼­,237,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-04 7:50,6.8,³²³²µ¿,159,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:00,10.9,³²,182,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:10,7.2,³²,179,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:20,4.3,³²³²µ¿,166,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:30,8.5,³²µ¿,141,19.95,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:40,8.5,³²³²µ¿,165,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 8:50,6.5,³²,172,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:00,10.7,³²³²¼­,200,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:10,12.8,³²,183,19.95,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:20,19.8,³²,177,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:30,24.1,³²,175,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:40,13.6,³²,189,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 9:50,16.6,³²,191,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:00,16.8,³²,189,20,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:10,26.9,³²,185,20,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:20,25.2,³²,177,20.02,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:30,25.2,³²,176,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:40,17.9,³²,185,20,-,-,-,-,-,-,-,-,-,-
2024-06-04 10:50,25.3,³²,178,19.94,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:00,20.5,³²,191,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:10,23.1,³²,185,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:20,22.2,³²,186,20.09,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:30,22.9,³²,188,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:40,26.3,¼­ºÏ¼­,288,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 11:50,19.6,¼­ºÏ¼­,288,19.79,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:00,14.6,³²³²¼­,193,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:10,13.8,³²,185,20.02,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:20,15.2,³²³²¼­,195,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:30,19.6,³²³²¼­,202,19.85,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:40,11.5,¼­ºÏ¼­,291,19.91,-,-,-,-,-,-,-,-,-,-
2024-06-04 12:50,12.1,³²³²¼­,199,19.91,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:00,11.4,³²³²¼­,198,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:10,9.5,¼­ºÏ¼­,286,20.17,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:20,20.8,³²¼­,219,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:30,22.5,³²³²¼­,195,19.89,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:40,10.2,³²³²¼­,207,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-04 13:50,7.9,³²,191,20,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:00,7.3,³²³²¼­,195,19.89,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:10,0.2,ºÏ,352,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:20,3.5,ºÏºÏ¼­,333,20.08,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:30,4.4,ºÏºÏµ¿,24,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:40,6,ºÏ,351,20.1,-,-,-,-,-,-,-,-,-,-
2024-06-04 14:50,8.4,ºÏ,4,20.11,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:00,11.5,¼­ºÏ¼­,293,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:10,9.5,ºÏºÏµ¿,21,20.11,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:20,13.5,ºÏºÏµ¿,16,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:30,13.3,¼­ºÏ¼­,284,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:40,17.8,¼­ºÏ¼­,287,20.14,-,-,-,-,-,-,-,-,-,-
2024-06-04 15:50,18.7,¼­ºÏ¼­,288,20.16,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:00,17.8,¼­,281,20.22,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:10,20.1,ºÏ,9,20.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:20,16.2,ºÏ,5,20.23,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:30,22.2,ºÏ,4,20.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:40,22.7,ºÏ,6,20.18,-,-,-,-,-,-,-,-,-,-
2024-06-04 16:50,16.4,ºÏ,9,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:00,23.4,¼­ºÏ¼­,289,20.18,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:10,20.3,¼­ºÏ¼­,284,20.18,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:20,22.1,¼­ºÏ¼­,286,20.17,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:30,28.5,ºÏ,5,20.14,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:40,24.6,ºÏ,7,20.14,-,-,-,-,-,-,-,-,-,-
2024-06-04 17:50,14.2,ºÏ,5,20.09,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:00,16.7,ºÏ,8,20.17,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:10,26.3,¼­ºÏ¼­,284,20.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:20,25.4,ºÏ,7,20.36,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:30,26.9,ºÏºÏµ¿,12,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:40,24.5,¼­,278,20.29,-,-,-,-,-,-,-,-,-,-
2024-06-04 18:50,21.4,¼­,277,20.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:00,22.5,ºÏ,11,20.22,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:10,17.4,¼­,280,20.28,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:20,25.8,¼­,279,20.33,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:30,23.1,¼­ºÏ¼­,284,20.34,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:40,22,¼­,281,20.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 19:50,18.9,¼­ºÏ¼­,283,20.33,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:00,23.9,ºÏµ¿,34,20.34,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:10,17,¼­,280,20.32,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:20,18.2,ºÏµ¿,41,20.3,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:30,18.6,µ¿ºÏµ¿,59,20.31,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:40,17.1,µ¿ºÏµ¿,58,20.28,-,-,-,-,-,-,-,-,-,-
2024-06-04 20:50,11.7,µ¿ºÏµ¿,73,20.28,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:00,14.7,µ¿³²µ¿,114,20.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:10,14.8,µ¿³²µ¿,121,20.27,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:20,15.8,³²µ¿,129,20.26,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:30,23.5,¼­ºÏ¼­,282,20.25,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:40,25.1,³²µ¿,142,20.2,-,-,-,-,-,-,-,-,-,-
2024-06-04 21:50,21.7,³²µ¿,146,20.18,-,-,-,-,-,-,-,-,-,-
